strategy_family,tf,rsi_period,ob_level,os_level,entry_mode,sl_atr_mult,rr,vol_lookback,vol_threshold,train_gate_coverage_pct,train_base_trades,train_base_win_rate,train_base_profit_factor,train_base_max_drawdown_pct,train_base_pnl_pct,train_gated_trades,train_gated_win_rate,train_gated_profit_factor,train_gated_max_drawdown_pct,train_gated_pnl_pct,train_delta_profit_factor,train_delta_drawdown_pct,train_delta_pnl_pct,train_trade_reduction_pct,oos_gate_coverage_pct,oos_base_trades,oos_base_win_rate,oos_base_profit_factor,oos_base_max_drawdown_pct,oos_base_pnl_pct,oos_gated_trades,oos_gated_win_rate,oos_gated_profit_factor,oos_gated_max_drawdown_pct,oos_gated_pnl_pct,oos_delta_profit_factor,oos_delta_drawdown_pct,oos_delta_pnl_pct,oos_trade_reduction_pct
rsi_low_vol,M15,21,70,30,touch,1.5,4.0,50,0.3,43.15,288,17.71,0.8718,40.7,-29.64,23,21.74,1.1765,7.91,2.56,0.3047,-32.79,32.2,92.01,41.31,1470,19.59,0.9897,72.32,-33.17,178,20.22,1.0141,24.9,-1.51,0.0244,-47.42,31.66,87.89
rsi_low_vol,M15,21,70,30,cross,1.5,4.0,50,0.2,37.29,288,15.62,0.7563,58.72,-46.58,13,15.38,0.8,7.73,-2.18,0.0437,-50.99,44.4,95.49,35.16,1470,19.59,0.9863,61.39,-35.8,124,20.16,1.0101,17.2,-1.44,0.0238,-44.19,34.36,91.56
rsi_low_vol,M15,14,80,30,cross,1.5,3.0,100,0.3,30.26,362,26.8,1.1107,32.95,26.37,37,27.03,1.1111,8.05,2.45,0.0004,-24.9,-23.92,89.78,30.47,1901,24.3,0.9679,74.87,-52.09,250,24.8,0.9894,23.36,-5.52,0.0215,-51.51,46.57,86.85
rsi_low_vol,M15,21,70,20,cross,1.5,4.0,100,0.3,30.26,168,16.07,0.777,47.85,-28.68,8,12.5,0.5714,4.9,-3.07,-0.2056,-42.95,25.61,95.24,30.47,786,19.47,0.9887,56.92,-19.78,65,20.0,1.0,20.87,-1.27,0.0113,-36.05,18.51,91.73
rsi_low_vol,M15,21,70,20,cross,1.5,3.0,100,0.3,30.26,168,25.0,1.008,43.44,-1.47,8,12.5,0.4286,4.9,-4.0,-0.5794,-38.54,-2.53,95.24,30.47,786,24.3,0.9695,54.64,-25.47,65,24.62,0.9796,14.15,-1.93,0.0101,-40.49,23.54,91.73
rsi_low_vol,M15,14,70,20,touch,1.5,2.0,50,0.3,43.15,411,34.79,1.0672,31.4,14.83,94,36.17,1.1333,15.93,7.28,0.0661,-15.47,-7.55,77.13,41.31,1950,35.59,1.1051,59.46,206.42,394,35.79,1.1146,31.36,28.33,0.0095,-28.1,-178.09,79.79
rsi_low_vol,M15,14,80,20,touch,1.5,3.0,200,0.2,21.04,68,26.47,1.08,10.57,3.0,2,50.0,3.0,1.0,1.97,1.92,-9.57,-1.03,97.06,21.32,501,26.95,1.1157,31.22,40.8,11,27.27,1.125,4.0,0.83,0.0093,-27.22,-39.97,97.8
rsi_low_vol,M15,14,80,30,cross,1.5,4.0,200,0.2,21.04,362,20.99,1.0935,40.02,20.54,27,22.22,1.1429,7.07,2.46,0.0494,-32.95,-18.08,92.54,21.32,1901,18.67,0.9269,81.58,-77.09,153,18.95,0.9355,26.52,-10.31,0.0086,-55.06,66.78,91.95
rsi_low_vol,M15,14,80,30,cross,1.5,4.0,50,0.2,37.29,362,20.99,1.0935,40.02,20.54,31,25.81,1.4545,6.88,9.71,0.361,-33.14,-10.83,91.44,35.16,1901,18.67,0.9269,81.58,-77.09,222,18.92,0.9333,38.99,-14.94,0.0064,-42.59,62.15,88.32
rsi_low_vol,M15,21,70,30,cross,1.5,2.0,100,0.2,22.18,288,32.29,0.9588,34.48,-10.25,7,14.29,0.3333,3.97,-3.97,-0.6255,-30.51,6.28,97.57,22.66,1470,33.2,0.9939,32.6,-18.6,60,33.33,1.0,9.8,-0.59,0.0061,-22.8,18.01,95.92
rsi_low_vol,M15,14,80,30,cross,1.5,2.0,50,0.2,37.29,362,35.64,1.1121,23.35,24.96,31,35.48,1.1579,5.94,2.72,0.0458,-17.41,-22.24,91.44,35.16,1901,33.67,1.0151,64.51,0.02,222,33.78,1.0204,18.99,0.78,0.0053,-45.52,0.76,88.32
rsi_low_vol,M15,21,80,30,touch,1.5,2.0,200,0.3,30.01,134,29.1,0.8298,22.47,-15.84,16,18.75,0.4615,6.88,-6.88,-0.3683,-15.59,8.96,88.06,30.41,796,33.79,1.0209,33.74,3.08,62,33.87,1.0244,10.52,0.38,0.0035,-23.22,-2.7,92.21
rsi_low_vol,M15,21,70,30,cross,1.5,4.0,200,0.3,30.01,288,15.62,0.7563,58.72,-46.58,19,5.26,0.2222,13.21,-13.21,-0.5341,-45.51,33.37,93.4,30.41,1470,19.59,0.9863,61.39,-35.8,106,19.81,0.9882,15.71,-3.02,0.0019,-45.68,32.78,92.79
rsi_low_vol,M15,14,80,20,touch,1.5,2.0,50,0.3,43.15,68,36.76,1.1628,6.9,6.49,5,20.0,0.5,3.94,-2.02,-0.6628,-2.96,-8.51,92.65,41.31,501,36.73,1.1609,26.65,58.05,30,36.67,1.1579,5.85,2.72,-0.003,-20.8,-55.33,94.01
rsi_low_vol,M15,14,70,30,touch,1.5,4.0,100,0.3,30.26,705,19.15,0.9626,52.54,-29.07,134,18.66,0.9174,23.43,-10.86,-0.0452,-29.11,18.21,80.99,30.47,3350,20.63,1.051,63.54,95.25,631,20.76,1.048,41.63,11.93,-0.003,-21.91,-83.32,81.16
rsi_low_vol,M15,14,80,20,cross,1.5,2.0,50,0.2,37.29,68,30.88,0.8936,13.33,-5.49,1,0.0,0.0,1.0,-1.0,-0.8936,-12.33,4.49,98.53,35.16,501,33.33,1.003,26.65,-3.89,15,33.33,1.0,2.97,-0.15,-0.003,-23.68,3.74,97.01
rsi_low_vol,M15,14,80,30,cross,1.5,3.0,50,0.2,37.29,362,26.8,1.1107,32.95,26.37,31,32.26,1.5,4.96,9.92,0.3893,-27.99,-16.45,91.44,35.16,1901,24.3,0.9679,74.87,-52.09,222,24.32,0.9643,21.25,-8.82,-0.0036,-53.62,43.27,88.32
rsi_low_vol,M15,21,70,30,cross,1.5,2.0,100,0.3,30.26,288,32.29,0.9588,34.48,-10.25,12,16.67,0.4,6.82,-5.91,-0.5588,-27.66,4.34,95.83,30.47,1470,33.2,0.9939,32.6,-18.6,109,33.03,0.9863,16.9,-2.06,-0.0076,-15.7,16.54,92.59
rsi_low_vol,M15,21,70,30,cross,1.5,2.0,200,0.3,30.01,288,32.29,0.9588,34.48,-10.25,19,21.05,0.5333,9.56,-6.9,-0.4255,-24.92,3.35,93.4,30.41,1470,33.2,0.9939,32.6,-18.6,106,33.02,0.9859,14.88,-2.03,-0.008,-17.72,16.57,92.79
rsi_low_vol,M15,14,70,30,touch,1.5,2.0,50,0.3,43.15,705,36.17,1.1359,27.5,71.1,156,41.03,1.4066,10.73,42.3,0.2707,-16.77,-28.8,77.87,41.31,3350,34.96,1.0748,33.87,262.99,722,34.76,1.0658,25.16,26.71,-0.009,-8.71,-236.28,78.45
rsi_low_vol,M15,21,70,30,touch,1.5,2.0,100,0.2,22.18,288,31.94,0.9436,28.08,-12.89,8,12.5,0.2857,4.93,-4.93,-0.6579,-23.15,7.96,97.22,22.66,1470,33.54,1.0092,36.93,-5.49,63,33.33,1.0,14.2,-0.62,-0.0092,-22.73,4.87,95.71
rsi_low_vol,M15,14,70,20,touch,1.5,4.0,100,0.3,30.26,411,18.73,0.9222,55.48,-28.6,84,15.48,0.7324,22.9,-18.43,-0.1898,-32.58,10.17,79.56,30.47,1950,21.08,1.083,75.11,137.1,345,21.16,1.0735,37.95,13.82,-0.0095,-37.16,-123.28,82.31
rsi_low_vol,M15,14,80,30,cross,1.5,4.0,100,0.2,22.18,362,20.99,1.0935,40.02,20.54,20,20.0,1.0,10.55,-0.39,-0.0935,-29.47,-20.93,94.48,22.66,1901,18.67,0.9269,81.58,-77.09,156,18.59,0.9134,33.41,-12.98,-0.0135,-48.17,64.11,91.79
rsi_low_vol,M15,21,70,30,touch,1.5,4.0,200,0.3,30.01,288,17.71,0.8718,40.7,-29.64,31,12.9,0.5926,10.82,-10.82,-0.2792,-29.88,18.82,89.24,30.41,1470,19.59,0.9897,72.32,-33.17,133,19.55,0.972,14.25,-5.41,-0.0177,-58.07,27.76,90.95
rsi_low_vol,M15,14,80,20,touch,1.5,2.0,200,0.2,21.04,68,36.76,1.1628,6.9,6.49,2,50.0,2.0,1.0,0.98,0.8372,-5.9,-5.51,97.06,21.32,501,36.73,1.1609,26.65,58.05,11,36.36,1.1429,3.97,0.89,-0.018,-22.68,-57.16,97.8
rsi_low_vol,M15,14,70,30,touch,1.5,4.0,200,0.2,21.04,705,19.15,0.9626,52.54,-29.07,93,20.43,1.027,16.69,0.15,0.0644,-35.85,29.22,86.81,21.32,3350,20.63,1.051,63.54,95.25,419,20.53,1.033,40.54,2.66,-0.018,-23.0,-92.59,87.49
rsi_low_vol,M15,21,70,20,cross,1.5,2.0,100,0.2,22.18,168,33.33,1.0,30.07,-1.66,3,33.33,1.0,1.0,-0.03,0.0,-29.07,1.63,98.21,22.66,786,33.72,1.0192,41.45,2.18,36,33.33,1.0,5.91,-0.36,-0.0192,-35.54,-2.54,95.42
rsi_low_vol,M15,14,80,30,touch,1.5,4.0,100,0.3,30.26,362,20.44,1.0609,39.88,10.33,52,25.0,1.3333,9.74,12.51,0.2724,-30.14,2.18,85.64,30.47,1901,20.2,1.0233,72.89,-2.45,309,20.06,1.004,26.97,-4.95,-0.0193,-45.92,-2.5,83.75
rsi_low_vol,M15,21,70,20,touch,1.5,4.0,200,0.2,21.04,168,20.24,1.0226,41.28,-0.32,9,11.11,0.5,4.9,-4.03,-0.5226,-36.38,-3.71,94.64,21.32,786,18.07,0.8945,73.4,-55.63,39,17.95,0.875,12.42,-4.6,-0.0195,-60.98,51.03,95.04
rsi_low_vol,M15,14,70,30,touch,1.5,4.0,50,0.3,43.15,705,19.15,0.9626,52.54,-29.07,156,20.51,1.0407,22.18,1.91,0.0781,-30.36,30.98,77.87,41.31,3350,20.63,1.051,63.54,95.25,722,20.5,1.0314,45.27,3.64,-0.0196,-18.27,-91.61,78.45
rsi_low_vol,M15,14,70,20,touch,1.5,4.0,200,0.2,21.04,411,18.73,0.9222,55.48,-28.6,58,18.97,0.9362,15.44,-4.01,0.014,-40.04,24.59,85.89,21.32,1950,21.08,1.083,75.11,137.1,243,20.99,1.0625,36.37,7.31,-0.0205,-38.74,-129.79,87.54
rsi_low_vol,M15,14,80,30,touch,1.5,2.0,100,0.3,30.26,362,37.85,1.2232,16.77,58.67,52,34.62,1.0588,6.99,1.48,-0.1644,-9.78,-57.19,85.64,30.47,1901,34.77,1.0661,53.83,87.22,309,34.3,1.0443,18.62,6.06,-0.0218,-35.21,-81.16,83.75
rsi_low_vol,M15,14,80,30,touch,1.5,3.0,50,0.3,43.15,362,27.35,1.1379,26.29,35.42,67,37.31,1.8293,5.85,38.67,0.6914,-20.44,3.25,81.49,41.31,1901,26.04,1.0607,58.25,75.27,358,25.7,1.0376,25.64,4.71,-0.0231,-32.61,-70.56,81.17
rsi_low_vol,M15,14,80,20,touch,1.5,3.0,50,0.3,43.15,68,26.47,1.08,10.57,3.0,5,20.0,0.75,3.94,-1.06,-0.33,-6.63,-4.06,92.65,41.31,501,26.95,1.1157,31.22,40.8,30,26.67,1.0909,6.85,1.55,-0.0248,-24.37,-39.25,94.01
rsi_low_vol,M15,14,80,30,cross,1.5,4.0,100,0.3,30.26,362,20.99,1.0935,40.02,20.54,37,18.92,0.9333,13.3,-2.66,-0.1602,-26.72,-23.2,89.78,30.47,1901,18.67,0.9269,81.58,-77.09,250,18.4,0.902,41.67,-21.82,-0.0249,-39.91,55.27,86.85
rsi_low_vol,M15,14,80,30,touch,1.5,3.0,100,0.2,22.18,362,27.35,1.1379,26.29,35.42,29,20.69,0.7826,12.4,-5.24,-0.3553,-13.89,-40.66,91.99,22.66,1901,26.04,1.0607,58.25,75.27,191,25.65,1.0352,24.93,2.15,-0.0255,-33.32,-73.12,89.95
rsi_low_vol,M15,14,70,30,touch,1.5,3.0,100,0.3,30.26,705,25.39,1.0248,30.9,2.5,134,22.39,0.8654,26.68,-14.66,-0.1594,-4.22,-17.16,80.99,30.47,3350,26.27,1.0719,57.77,251.76,631,25.83,1.0449,31.34,12.13,-0.027,-26.43,-239.63,81.16
rsi_low_vol,M15,14,70,20,touch,1.5,4.0,50,0.3,43.15,411,18.73,0.9222,55.48,-28.6,94,13.83,0.642,34.88,-26.23,-0.2802,-20.6,2.37,77.13,41.31,1950,21.08,1.083,75.11,137.1,394,20.81,1.0513,44.88,8.37,-0.0317,-30.23,-128.73,79.79
rsi_low_vol,M15,21,70,20,touch,1.5,3.0,200,0.2,21.04,168,25.0,1.0,35.01,-2.46,9,11.11,0.375,4.96,-4.96,-0.625,-30.05,-2.5,94.64,21.32,786,23.66,0.9331,65.42,-40.08,39,23.08,0.9,7.89,-3.49,-0.0331,-57.53,36.59,95.04
rsi_low_vol,M15,14,70,30,touch,1.5,2.0,100,0.3,30.26,705,36.17,1.1359,27.5,71.1,134,35.07,1.0805,17.07,5.8,-0.0554,-10.43,-65.3,80.99,30.47,3350,34.96,1.0748,33.87,262.99,631,34.23,1.041,27.98,11.24,-0.0338,-5.89,-251.75,81.16
rsi_low_vol,M15,14,80,30,touch,1.5,4.0,50,0.3,43.15,362,20.44,1.0609,39.88,10.33,67,29.85,1.7391,7.73,38.0,0.6782,-32.15,27.67,81.49,41.31,1901,20.2,1.0233,72.89,-2.45,358,19.83,0.9895,38.75,-9.5,-0.0338,-34.14,-7.05,81.17
rsi_low_vol,M15,14,80,30,cross,1.5,4.0,200,0.3,30.01,362,20.99,1.0935,40.02,20.54,39,15.38,0.7273,17.63,-9.18,-0.3662,-22.39,-29.72,89.23,30.41,1901,18.67,0.9269,81.58,-77.09,263,18.25,0.893,38.06,-24.29,-0.0339,-43.52,52.8,86.17
rsi_low_vol,M15,14,80,30,cross,1.5,3.0,50,0.3,43.15,362,26.8,1.1107,32.95,26.37,49,32.65,1.5,5.07,16.34,0.3893,-27.88,-10.03,86.46,41.31,1901,24.3,0.9679,74.87,-52.09,325,23.69,0.9315,33.93,-19.46,-0.0364,-40.94,32.63,82.9
rsi_low_vol,M15,14,80,30,touch,1.5,4.0,200,0.2,21.04,362,20.44,1.0609,39.88,10.33,37,24.32,1.2857,9.65,7.42,0.2248,-30.23,-2.91,89.78,21.32,1901,20.2,1.0233,72.89,-2.45,187,19.79,0.9867,21.82,-5.48,-0.0366,-51.07,-3.03,90.16
rsi_low_vol,M15,14,80,20,cross,1.5,3.0,50,0.3,43.15,68,22.06,0.8491,19.51,-8.54,3,33.33,1.5,1.99,0.95,0.6509,-17.52,9.49,95.59,41.31,501,24.55,0.984,24.63,-12.47,25,24.0,0.9474,9.62,-1.35,-0.0366,-15.01,11.12,95.01
rsi_low_vol,M15,14,70,30,touch,1.5,3.0,50,0.3,43.15,705,25.39,1.0248,30.9,2.5,156,28.21,1.1892,17.48,20.32,0.1644,-13.42,17.82,77.87,41.31,3350,26.27,1.0719,57.77,251.76,722,25.62,1.0335,26.77,7.4,-0.0384,-31.0,-244.36,78.45
rsi_low_vol,M15,21,70,30,cross,1.5,2.0,50,0.2,37.29,288,32.29,0.9588,34.48,-10.25,13,15.38,0.4,7.75,-5.91,-0.5588,-26.73,4.34,95.49,35.16,1470,33.2,0.9939,32.6,-18.6,124,32.26,0.9524,23.22,-5.08,-0.0415,-9.38,13.52,91.56
rsi_low_vol,M15,14,70,30,touch,1.5,3.0,200,0.2,21.04,705,25.39,1.0248,30.9,2.5,93,24.73,0.9857,19.7,-2.34,-0.0391,-11.2,-4.84,86.81,21.32,3350,26.27,1.0719,57.77,251.76,419,25.54,1.0288,33.22,2.75,-0.0431,-24.55,-249.01,87.49
rsi_low_vol,M15,14,80,30,touch,1.5,2.0,50,0.3,43.15,362,37.85,1.2232,16.77,58.67,67,46.27,1.7714,4.9,29.97,0.5482,-11.87,-28.7,81.49,41.31,1901,34.77,1.0661,53.83,87.22,358,33.8,1.0211,30.58,1.43,-0.045,-23.25,-85.79,81.17
rsi_low_vol,M15,21,70,30,cross,1.5,4.0,200,0.2,21.04,288,15.62,0.7563,58.72,-46.58,12,8.33,0.3636,6.88,-6.88,-0.3927,-51.84,39.7,95.83,21.32,1470,19.59,0.9863,61.39,-35.8,63,19.05,0.9412,18.29,-4.11,-0.0451,-43.1,31.69,95.71
rsi_low_vol,M15,21,70,30,touch,1.5,4.0,50,0.2,37.29,288,17.71,0.8718,40.7,-29.64,12,25.0,1.3333,4.03,2.76,0.4615,-36.67,32.4,95.83,35.16,1470,19.59,0.9897,72.32,-33.17,110,19.09,0.9438,20.79,-6.84,-0.0459,-51.53,26.33,92.52
rsi_low_vol,M15,14,80,30,cross,1.5,2.0,50,0.3,43.15,362,35.64,1.1121,23.35,24.96,49,34.69,1.0968,7.89,2.54,-0.0153,-15.46,-22.42,86.46,41.31,1901,33.67,1.0151,64.51,0.02,325,32.62,0.968,28.4,-9.69,-0.0471,-36.11,-9.71,82.9
rsi_low_vol,M15,21,70,30,touch,1.5,3.0,50,0.2,37.29,288,22.57,0.8824,35.17,-25.9,12,25.0,1.0,4.96,-0.18,0.1176,-30.21,25.72,95.83,35.16,1470,24.49,0.9791,62.44,-35.88,110,23.64,0.9286,19.17,-7.29,-0.0505,-43.27,28.59,92.52
rsi_low_vol,M15,14,70,20,touch,1.5,2.0,100,0.3,30.26,411,34.79,1.0672,31.4,14.83,84,35.71,1.1111,12.54,5.27,0.0439,-18.86,-9.56,79.56,30.47,1950,35.59,1.1051,59.46,206.42,345,34.49,1.0531,29.2,8.89,-0.052,-30.26,-197.53,82.31
rsi_low_vol,M15,21,70,20,touch,1.5,2.0,50,0.3,43.15,168,33.93,1.027,24.82,1.32,14,35.71,1.1111,4.9,0.86,0.0841,-19.92,-0.46,91.67,41.31,786,32.44,0.9605,53.28,-24.95,109,31.19,0.9067,20.31,-7.73,-0.0538,-32.97,17.22,86.13
rsi_low_vol,M15,14,80,20,touch,1.5,3.0,100,0.3,30.26,68,26.47,1.08,10.57,3.0,2,50.0,3.0,1.0,1.97,1.92,-9.57,-1.03,97.06,30.47,501,26.95,1.1157,31.22,40.8,23,26.09,1.0588,7.83,0.65,-0.0569,-23.39,-40.15,95.41
rsi_low_vol,M15,14,70,20,touch,1.5,3.0,50,0.3,43.15,411,23.84,0.9393,48.27,-22.04,94,21.28,0.8108,25.81,-14.15,-0.1285,-22.46,7.89,77.13,41.31,1950,26.67,1.094,65.89,182.58,394,25.63,1.0341,35.51,4.15,-0.0599,-30.38,-178.43,79.79
rsi_low_vol,M15,21,70,30,cross,1.5,3.0,50,0.2,37.29,288,22.92,0.9,51.7,-22.91,13,15.38,0.6,7.73,-4.05,-0.3,-43.97,18.86,95.49,35.16,1470,24.49,0.9783,58.83,-36.52,124,23.39,0.9158,20.26,-9.3,-0.0625,-38.57,27.22,91.56
rsi_low_vol,M15,14,70,20,touch,1.5,4.0,200,0.3,30.01,411,18.73,0.9222,55.48,-28.6,89,20.22,1.0141,15.85,-0.76,0.0919,-39.63,27.84,78.35,30.41,1950,21.08,1.083,75.11,137.1,369,20.33,1.0204,42.97,-1.32,-0.0626,-32.14,-138.42,81.08
rsi_low_vol,M15,21,70,30,cross,1.5,2.0,200,0.2,21.04,288,32.29,0.9588,34.48,-10.25,12,16.67,0.4,7.75,-5.91,-0.5588,-26.73,4.34,95.83,21.32,1470,33.2,0.9939,32.6,-18.6,63,31.75,0.9302,10.63,-3.55,-0.0637,-21.97,15.05,95.71
rsi_low_vol,M15,14,80,30,touch,1.5,3.0,200,0.3,30.01,362,27.35,1.1379,26.29,35.42,58,22.41,0.8667,16.1,-6.57,-0.2712,-10.19,-41.99,83.98,30.41,1901,26.04,1.0607,58.25,75.27,321,24.92,0.9959,27.72,-5.58,-0.0648,-30.53,-80.85,83.11
rsi_low_vol,M15,14,70,30,touch,1.5,4.0,200,0.3,30.01,705,19.15,0.9626,52.54,-29.07,142,19.01,0.9391,22.81,-9.23,-0.0235,-29.73,19.84,79.86,30.41,3350,20.63,1.051,63.54,95.25,660,19.7,0.9811,50.75,-20.39,-0.0699,-12.79,-115.64,80.3
rsi_low_vol,M15,14,70,30,touch,1.5,2.0,200,0.2,21.04,705,36.17,1.1359,27.5,71.1,93,36.56,1.1525,12.64,8.36,0.0166,-14.86,-62.74,86.81,21.32,3350,34.96,1.0748,33.87,262.99,419,33.41,1.0036,22.91,-3.12,-0.0712,-10.96,-266.11,87.49
rsi_low_vol,M15,14,70,30,cross,1.5,3.0,200,0.3,30.01,705,24.96,1.0057,50.78,-7.14,109,22.94,0.8929,25.2,-9.99,-0.1128,-25.58,-2.85,84.54,30.41,3350,24.3,0.9679,86.55,-72.64,561,22.99,0.8958,46.54,-41.06,-0.0721,-40.01,31.58,83.25
rsi_low_vol,M15,21,70,30,cross,1.5,2.0,50,0.3,43.15,288,32.29,0.9588,34.48,-10.25,22,31.82,1.0,4.96,-0.21,0.0412,-29.52,10.04,92.36,41.31,1470,33.2,0.9939,32.6,-18.6,184,31.52,0.9206,26.49,-11.11,-0.0733,-6.11,7.49,87.48
rsi_low_vol,M15,14,80,30,touch,1.5,2.0,200,0.2,21.04,362,37.85,1.2232,16.77,58.67,37,35.14,1.0833,7.73,1.64,-0.1399,-9.04,-57.03,89.78,21.32,1901,34.77,1.0661,53.83,87.22,187,33.16,0.992,18.79,-2.81,-0.0741,-35.04,-90.03,90.16
rsi_low_vol,M15,14,80,30,cross,1.5,4.0,50,0.3,43.15,362,20.99,1.0935,40.02,20.54,49,28.57,1.6471,4.99,23.04,0.5536,-35.03,2.5,86.46,41.31,1901,18.67,0.9269,81.58,-77.09,325,17.54,0.8507,49.46,-36.74,-0.0762,-32.12,40.35,82.9
rsi_low_vol,M15,21,70,20,cross,1.5,3.0,200,0.2,21.04,168,25.0,1.008,43.44,-1.47,6,16.67,0.6,2.97,-2.05,-0.408,-40.47,-0.58,96.43,21.32,786,24.3,0.9695,54.64,-25.47,35,22.86,0.8889,9.72,-3.43,-0.0806,-44.92,22.04,95.55
rsi_low_vol,M15,14,80,20,touch,1.5,2.0,50,0.2,37.29,68,36.76,1.1628,6.9,6.49,0,0.0,0.0,0.0,0.0,-1.1628,-6.9,-6.49,100.0,35.16,501,36.73,1.1609,26.65,58.05,20,35.0,1.0769,4.9,0.8,-0.084,-21.75,-57.25,96.01
rsi_low_vol,M15,21,70,30,cross,1.5,3.0,100,0.3,30.26,288,22.92,0.9,51.7,-22.91,12,8.33,0.2727,7.78,-7.78,-0.6273,-43.92,15.13,95.83,30.47,1470,24.49,0.9783,58.83,-36.52,109,22.94,0.8929,22.63,-9.99,-0.0854,-36.2,26.53,92.59
rsi_low_vol,M15,21,70,20,touch,1.5,3.0,50,0.3,43.15,168,25.0,1.0,35.01,-2.46,14,21.43,0.8182,6.85,-2.16,-0.1818,-28.16,0.3,91.67,41.31,786,23.66,0.9331,65.42,-40.08,109,22.02,0.8471,24.71,-13.49,-0.086,-40.71,26.59,86.13
rsi_low_vol,M15,14,70,20,touch,1.5,2.0,200,0.2,21.04,411,34.79,1.0672,31.4,14.83,58,37.93,1.2222,10.63,7.66,0.155,-20.77,-7.17,85.89,21.32,1950,35.59,1.1051,59.46,206.42,243,33.74,1.0186,23.32,0.57,-0.0865,-36.14,-205.85,87.54
rsi_low_vol,M15,21,70,30,cross,1.5,4.0,100,0.2,22.18,288,15.62,0.7563,58.72,-46.58,7,14.29,0.6667,2.97,-2.09,-0.0896,-55.75,44.49,97.57,22.66,1470,19.59,0.9863,61.39,-35.8,60,18.33,0.898,16.79,-5.92,-0.0883,-44.6,29.88,95.92
rsi_low_vol,M15,21,70,30,touch,1.5,2.0,200,0.2,21.04,288,31.94,0.9436,28.08,-12.89,19,21.05,0.5333,9.59,-6.9,-0.4103,-18.49,5.99,93.4,21.32,1470,33.54,1.0092,36.93,-5.49,73,31.51,0.92,8.68,-4.6,-0.0892,-28.25,0.89,95.03
rsi_low_vol,M15,14,70,30,cross,1.5,2.0,200,0.3,30.01,705,33.48,1.0085,46.03,-2.97,109,29.36,0.8312,26.29,-13.08,-0.1773,-19.74,-10.11,84.54,30.41,3350,33.16,0.9924,67.17,-39.47,561,31.02,0.8992,41.2,-35.84,-0.0932,-25.97,3.63,83.25
rsi_low_vol,M15,14,80,30,touch,1.5,4.0,100,0.2,22.18,362,20.44,1.0609,39.88,10.33,29,17.24,0.8333,14.16,-4.41,-0.2276,-25.72,-14.74,91.99,22.66,1901,20.2,1.0233,72.89,-2.45,191,18.85,0.929,32.53,-13.57,-0.0943,-40.36,-11.12,89.95
rsi_low_vol,M15,14,70,30,touch,1.5,2.0,100,0.2,22.18,705,36.17,1.1359,27.5,71.1,83,36.14,1.1321,15.91,6.33,-0.0038,-11.59,-64.77,88.23,22.66,3350,34.96,1.0748,33.87,262.99,423,32.86,0.9789,28.55,-9.67,-0.0959,-5.32,-272.66,87.37
rsi_low_vol,M15,14,70,30,cross,1.5,2.0,200,0.2,21.04,705,33.48,1.0085,46.03,-2.97,76,31.58,0.9231,19.34,-4.63,-0.0854,-26.69,-1.66,89.22,21.32,3350,33.16,0.9924,67.17,-39.47,349,30.95,0.8963,35.48,-24.68,-0.0961,-31.69,14.79,89.58
rsi_low_vol,M15,14,70,30,touch,1.5,4.0,50,0.2,37.29,705,19.15,0.9626,52.54,-29.07,111,17.12,0.8261,30.34,-16.43,-0.1365,-22.2,12.64,84.26,35.16,3350,20.63,1.051,63.54,95.25,519,19.27,0.9547,54.17,-25.1,-0.0963,-9.37,-120.35,84.51
rsi_low_vol,M15,14,70,20,touch,1.5,3.0,100,0.3,30.26,411,23.84,0.9393,48.27,-22.04,84,19.05,0.7059,23.59,-18.98,-0.2334,-24.68,3.06,79.56,30.47,1950,26.67,1.094,65.89,182.58,345,24.93,0.9961,30.69,-5.92,-0.0979,-35.2,-188.5,82.31
rsi_low_vol,M15,14,70,30,cross,1.5,3.0,50,0.3,43.15,705,24.96,1.0057,50.78,-7.14,134,26.12,1.0714,17.53,5.09,0.0657,-33.25,12.23,80.99,41.31,3350,24.3,0.9679,86.55,-72.64,663,22.47,0.8696,56.74,-53.31,-0.0983,-29.81,19.33,80.21
rsi_low_vol,M15,14,70,30,cross,1.5,2.0,100,0.3,30.26,705,33.48,1.0085,46.03,-2.97,114,27.19,0.747,26.36,-19.77,-0.2615,-19.67,-16.8,83.83,30.47,3350,33.16,0.9924,67.17,-39.47,541,30.87,0.893,44.0,-36.35,-0.0994,-23.17,3.12,83.85
rsi_low_vol,M15,14,70,20,touch,1.5,2.0,50,0.2,37.29,411,34.79,1.0672,31.4,14.83,75,33.33,1.0,15.03,-0.74,-0.0672,-16.37,-15.57,81.75,35.16,1950,35.59,1.1051,59.46,206.42,275,33.45,1.0055,25.53,-1.72,-0.0996,-33.93,-208.14,85.9
rsi_low_vol,M15,21,70,30,cross,1.5,3.0,200,0.3,30.01,288,22.92,0.9,51.7,-22.91,19,5.26,0.1667,14.05,-14.05,-0.7333,-37.65,8.86,93.4,30.41,1470,24.49,0.9783,58.83,-36.52,106,22.64,0.878,14.05,-10.84,-0.1003,-44.78,25.68,92.79
rsi_low_vol,M15,21,70,20,touch,1.5,4.0,50,0.3,43.15,168,20.24,1.0226,41.28,-0.32,14,21.43,1.0909,6.79,0.71,0.0683,-34.49,1.03,91.67,41.31,786,18.07,0.8945,73.4,-55.63,109,16.51,0.7912,29.08,-18.83,-0.1033,-44.32,36.8,86.13
