strategy_family,tf,rsi_period,ob_level,os_level,entry_mode,sl_atr_mult,rr,vol_lookback,vol_threshold,train_gate_coverage_pct,train_base_trades,train_base_win_rate,train_base_profit_factor,train_base_max_drawdown_pct,train_base_pnl_pct,train_gated_trades,train_gated_win_rate,train_gated_profit_factor,train_gated_max_drawdown_pct,train_gated_pnl_pct,train_delta_profit_factor,train_delta_drawdown_pct,train_delta_pnl_pct,train_trade_reduction_pct,oos_gate_coverage_pct,oos_base_trades,oos_base_win_rate,oos_base_profit_factor,oos_base_max_drawdown_pct,oos_base_pnl_pct,oos_gated_trades,oos_gated_win_rate,oos_gated_profit_factor,oos_gated_max_drawdown_pct,oos_gated_pnl_pct,oos_delta_profit_factor,oos_delta_drawdown_pct,oos_delta_pnl_pct,oos_trade_reduction_pct
rsi_low_vol,M15,21,80,30,touch,1.5,2.0,50,0.2,37.29,134,29.1,0.7792,25.29,-20.55,4,25.0,0.6077,3.15,-1.28,-0.1715,-22.14,19.27,97.01,35.16,796,33.42,0.9353,53.91,-35.51,40,42.5,1.3161,4.91,7.71,0.3808,-49.0,43.22,94.97
rsi_low_vol,M5,14,80,20,cross,1.5,3.0,50,0.2,36.77,221,19.91,0.6655,57.83,-48.85,4,25.0,0.847,3.3,-0.57,0.1815,-54.53,48.28,98.19,36.46,1230,24.72,0.889,74.4,-72.65,50,34.0,1.267,9.26,9.71,0.378,-65.14,82.36,95.93
rsi_low_vol,M1,21,80,20,cross,1.5,4.0,200,0.2,32.51,268,16.04,0.846,50.69,-34.82,8,12.5,0.3933,8.02,-5.73,-0.4527,-42.67,29.09,97.01,33.72,1421,17.73,0.8632,88.24,-87.04,58,34.48,1.2313,10.03,12.17,0.3681,-78.21,99.21,95.92
rsi_low_vol,M5,14,80,20,cross,1.5,2.0,100,0.2,33.09,221,30.77,0.7819,43.55,-31.82,10,20.0,0.4003,8.67,-5.34,-0.3816,-34.88,26.48,95.48,29.38,1230,33.5,0.8822,71.76,-69.03,61,44.26,1.2249,12.09,8.72,0.3427,-59.67,77.75,95.04
rsi_low_vol,M15,14,80,20,cross,1.5,2.0,100,0.3,30.26,68,30.88,0.8409,14.91,-8.09,1,0.0,0.0,1.07,-1.07,-0.8409,-13.84,7.02,98.53,30.47,501,32.93,0.9203,36.16,-28.02,17,41.18,1.2371,2.36,2.41,0.3168,-33.8,30.43,96.61
rsi_low_vol,M15,21,80,30,touch,1.5,3.0,50,0.3,43.15,134,19.4,0.7094,30.93,-28.79,10,20.0,0.8497,5.18,-1.23,0.1403,-25.75,27.56,92.54,41.31,796,24.62,0.9368,53.64,-39.96,70,31.43,1.2475,15.55,12.28,0.3107,-38.09,52.24,91.21
rsi_low_vol,M5,14,80,20,cross,1.5,3.0,50,0.3,42.97,221,19.91,0.6655,57.83,-48.85,9,11.11,0.3155,8.61,-6.03,-0.35,-49.22,42.82,95.93,42.75,1230,24.72,0.889,74.4,-72.65,77,32.47,1.1963,11.74,10.91,0.3073,-62.66,83.56,93.74
rsi_low_vol,M15,14,80,20,cross,1.5,2.0,200,0.3,30.01,68,30.88,0.8409,14.91,-8.09,5,80.0,7.4028,1.05,6.87,6.5619,-13.86,14.96,92.65,30.41,501,32.93,0.9203,36.16,-28.02,22,40.91,1.2255,2.66,2.98,0.3052,-33.5,31.0,95.61
rsi_low_vol,M5,21,80,20,cross,1.5,2.0,50,0.3,42.97,31,38.71,1.1279,7.53,2.3,0,0.0,0.0,0.0,0.0,-1.1279,-7.53,-2.3,100.0,42.75,293,32.42,0.8738,45.5,-25.45,5,40.0,1.1769,2.15,0.52,0.3031,-43.35,25.97,98.29
rsi_low_vol,M5,14,80,20,cross,1.5,3.0,100,0.2,33.09,221,19.91,0.6655,57.83,-48.85,10,20.0,0.6222,8.67,-3.47,-0.0433,-49.16,45.38,95.48,29.38,1230,24.72,0.889,74.4,-72.65,61,32.79,1.166,14.0,7.22,0.277,-60.4,79.87,95.04
