strategy_family,tf,rsi_period,ob_level,os_level,entry_mode,sl_atr_mult,rr,vol_lookback,vol_threshold,train_gate_coverage_pct,train_base_trades,train_base_win_rate,train_base_profit_factor,train_base_max_drawdown_pct,train_base_pnl_pct,train_gated_trades,train_gated_win_rate,train_gated_profit_factor,train_gated_max_drawdown_pct,train_gated_pnl_pct,train_delta_profit_factor,train_delta_drawdown_pct,train_delta_pnl_pct,train_trade_reduction_pct,oos_gate_coverage_pct,oos_base_trades,oos_base_win_rate,oos_base_profit_factor,oos_base_max_drawdown_pct,oos_base_pnl_pct,oos_gated_trades,oos_gated_win_rate,oos_gated_profit_factor,oos_gated_max_drawdown_pct,oos_gated_pnl_pct,oos_delta_profit_factor,oos_delta_drawdown_pct,oos_delta_pnl_pct,oos_trade_reduction_pct
rsi_low_vol,M1,14,80,20,cross,1.5,3.0,200,0.3,40.58,1397,25.13,1.0415,58.32,23.89,227,27.75,1.1739,17.87,27.65,0.1324,-40.45,3.76,83.75,41.72,6604,25.94,1.0839,54.08,1879.81,1362,28.85,1.2333,37.69,645.2,0.1494,-16.39,-1234.61,79.38
rsi_low_vol,M1,14,80,20,cross,1.5,2.0,100,0.3,40.4,1397,35.15,1.0875,30.77,91.1,145,36.55,1.1522,14.02,13.3,0.0647,-16.75,-77.8,89.62,41.84,6604,35.54,1.1115,46.61,5549.76,939,38.66,1.2604,30.94,305.26,0.1489,-15.67,-5244.5,85.78
rsi_low_vol,M5,14,80,30,cross,1.5,3.0,200,0.2,29.49,1022,23.58,0.9281,71.08,-50.62,139,31.65,1.3895,10.68,41.31,0.4614,-60.4,91.93,86.4,27.25,5326,24.84,0.9927,87.22,-65.87,795,27.55,1.1406,35.24,98.26,0.1479,-51.98,164.13,85.07
rsi_low_vol,M1,21,70,20,cross,1.5,3.0,200,0.3,40.58,2234,25.11,1.0408,72.79,39.25,379,30.08,1.3154,32.71,113.11,0.2746,-40.08,73.86,83.03,41.72,10544,26.22,1.0943,58.24,25586.29,2349,29.12,1.2406,43.51,3541.44,0.1463,-14.73,-22044.85,77.72
rsi_low_vol,M1,21,80,30,cross,1.5,3.0,100,0.3,40.4,2062,24.98,1.0369,49.7,28.12,219,24.66,0.9818,21.2,-6.02,-0.0551,-28.5,-34.14,89.38,41.84,10492,25.97,1.0848,63.1,12153.6,1671,28.73,1.2287,50.49,1012.54,0.1439,-12.61,-11141.06,84.07
rsi_low_vol,M1,14,70,20,cross,1.5,4.0,200,0.3,40.58,5822,19.1,1.0011,97.71,-64.66,1587,19.85,1.0219,78.71,-3.68,0.0208,-19.0,60.98,72.74,41.72,28035,19.94,1.0458,88.77,7793.2,8649,22.36,1.1894,58.87,3579082.69,0.1436,-29.9,3571289.49,69.15
rsi_low_vol,M5,21,70,20,cross,1.5,2.0,200,0.2,29.49,475,33.26,0.9968,30.03,-5.55,50,28.0,0.7778,15.78,-8.11,-0.219,-14.25,-2.56,89.47,27.25,2161,33.46,1.0063,53.62,-11.75,170,36.47,1.1481,11.84,15.3,0.1418,-41.78,27.05,92.13
rsi_low_vol,M1,21,70,20,cross,1.5,2.0,100,0.2,32.52,2234,34.29,1.0515,52.5,69.13,151,41.72,1.4318,13.49,43.78,0.3803,-39.01,-25.35,93.24,34.08,10544,35.49,1.1081,50.51,50243.92,1311,38.37,1.2497,26.43,548.96,0.1416,-24.08,-49694.96,87.57
rsi_low_vol,M1,14,80,20,touch,1.5,4.0,50,0.3,40.91,1397,19.11,1.0038,65.91,-19.88,98,17.35,0.8608,27.2,-11.95,-0.143,-38.71,7.93,92.98,42.16,6604,20.81,1.1065,59.85,5194.44,736,23.37,1.2464,33.15,231.41,0.1399,-26.7,-4963.03,88.86
rsi_low_vol,M5,14,80,20,touch,1.5,3.0,200,0.2,29.49,220,22.73,0.8824,34.59,-20.6,28,21.43,0.8182,7.94,-4.28,-0.0642,-26.65,16.32,87.27,27.25,1230,25.28,1.0163,46.26,-3.29,151,27.81,1.156,16.99,15.72,0.1397,-29.27,19.01,87.72
rsi_low_vol,M5,14,80,30,cross,1.5,3.0,100,0.3,38.66,1022,23.58,0.9281,71.08,-50.62,155,27.1,1.125,15.21,12.28,0.1969,-55.87,62.9,84.83,35.03,5326,24.84,0.9927,87.22,-65.87,960,27.4,1.132,40.21,115.74,0.1393,-47.01,181.61,81.98
rsi_low_vol,M1,21,80,30,cross,1.5,2.0,50,0.2,33.05,2062,34.63,1.0665,39.94,97.72,104,32.69,0.9714,15.83,-2.98,-0.0951,-24.11,-100.7,94.96,34.33,10492,35.4,1.1049,53.01,39386.73,926,38.34,1.2434,26.38,263.71,0.1385,-26.63,-39123.02,91.17
rsi_low_vol,M1,14,70,20,cross,1.5,3.0,50,0.2,33.05,5822,25.44,1.0506,84.52,257.41,797,28.98,1.2353,31.42,228.66,0.1847,-53.1,-28.75,86.31,34.33,28035,26.16,1.0847,75.17,40586772.81,4867,28.66,1.2215,52.05,89871.54,0.1368,-23.12,-40496901.27,82.64
rsi_low_vol,M5,14,80,30,touch,1.5,4.0,50,0.2,36.77,1021,21.16,1.08,54.76,53.94,132,28.03,1.6087,11.36,69.31,0.5287,-43.4,15.37,87.07,36.46,5326,20.58,1.0428,90.6,108.4,875,22.74,1.1793,35.83,177.58,0.1365,-54.77,69.18,83.57
rsi_low_vol,M15,14,80,30,cross,1.5,2.0,100,0.2,22.18,362,35.64,1.1121,23.35,24.96,20,25.0,0.6667,12.27,-5.04,-0.4454,-11.08,-30.0,94.48,22.66,1901,33.67,1.0151,64.51,0.02,156,36.54,1.1515,11.73,14.31,0.1364,-52.78,14.29,91.79
rsi_low_vol,M1,14,80,20,cross,1.5,2.0,200,0.2,32.51,1397,35.15,1.0875,30.77,91.1,139,40.29,1.3494,11.44,31.62,0.2619,-19.33,-59.48,90.05,33.72,6604,35.54,1.1115,46.61,5549.76,912,38.38,1.2478,29.09,264.25,0.1363,-17.52,-5285.51,86.19
rsi_low_vol,M1,14,70,20,cross,1.5,3.0,200,0.2,32.51,5822,25.44,1.0506,84.52,257.41,1141,27.08,1.1236,51.71,132.13,0.073,-32.81,-125.28,80.4,33.72,28035,26.16,1.0847,75.17,40586772.81,6542,28.72,1.2191,54.05,867431.07,0.1344,-21.12,-39719341.74,76.66
rsi_low_vol,M1,21,70,20,touch,1.5,4.0,50,0.3,40.91,2234,20.46,1.0894,57.05,188.46,253,18.97,0.9648,47.95,-11.08,-0.1246,-9.1,-199.54,88.68,42.16,10544,20.96,1.1152,56.39,110528.6,1700,23.24,1.249,34.06,1509.5,0.1338,-22.33,-109019.1,83.88
rsi_low_vol,M1,14,70,20,touch,1.5,4.0,200,0.2,32.51,5822,21.16,1.1277,68.23,8044.69,1342,21.91,1.1609,50.93,285.7,0.0332,-17.3,-7758.99,76.95,33.72,28035,21.14,1.1205,86.37,40369123286.74,7212,23.36,1.2535,49.52,17045726.73,0.133,-36.85,-40352077560.01,74.28
rsi_low_vol,M5,14,70,20,cross,1.5,2.0,50,0.3,42.97,1114,33.21,0.9946,55.22,-13.97,209,31.1,0.9028,26.58,-14.79,-0.0918,-28.64,-0.82,81.24,42.75,5564,33.79,1.0209,54.18,23.81,1158,36.53,1.1526,29.37,171.71,0.1317,-24.81,147.9,79.19
rsi_low_vol,M15,14,80,30,cross,1.5,3.0,200,0.2,21.04,362,26.8,1.1107,32.95,26.37,27,29.63,1.2632,6.79,4.66,0.1525,-26.16,-21.71,92.54,21.32,1901,24.3,0.9679,74.87,-52.09,153,26.8,1.0982,13.13,9.01,0.1303,-61.74,61.1,91.95
rsi_low_vol,M5,14,80,30,touch,1.5,2.0,50,0.2,36.77,1021,35.65,1.1081,28.83,83.14,132,47.73,1.8261,7.84,74.04,0.718,-20.99,-9.1,87.07,36.46,5326,35.34,1.0932,48.13,1337.14,875,37.94,1.2228,19.2,205.61,0.1296,-28.93,-1131.53,83.57
rsi_low_vol,M5,14,70,20,cross,1.5,3.0,50,0.3,42.97,1114,24.33,0.9656,70.12,-36.36,209,23.44,0.9187,32.39,-14.76,-0.0469,-37.73,21.6,81.24,42.75,5564,25.11,1.0087,67.3,-37.22,1158,27.46,1.1371,30.89,163.13,0.1284,-36.41,200.35,79.19
rsi_low_vol,M1,21,70,20,touch,1.5,4.0,100,0.2,32.52,2234,20.46,1.0894,57.05,188.46,222,21.17,1.1059,30.36,14.43,0.0165,-26.69,-174.03,90.06,34.08,10544,20.96,1.1152,56.39,110528.6,1485,23.16,1.2385,34.42,923.69,0.1233,-21.97,-109604.91,85.92
rsi_low_vol,M1,21,70,30,cross,1.5,4.0,200,0.3,40.58,4028,18.4,0.963,97.31,-84.62,679,21.21,1.1098,45.82,53.98,0.1468,-51.49,138.6,83.14,41.72,19615,19.5,1.0266,95.1,25.86,4416,21.74,1.148,63.59,5545.88,0.1214,-31.51,5520.02,77.49
rsi_low_vol,M1,14,70,20,cross,1.5,3.0,100,0.3,40.4,5822,25.44,1.0506,84.52,257.41,1368,26.68,1.1016,56.87,122.32,0.051,-27.65,-135.09,76.5,41.84,28035,26.16,1.0847,75.17,40586772.81,7724,28.39,1.2038,56.45,1987698.02,0.1191,-18.72,-38599074.79,72.45
rsi_low_vol,M1,14,70,20,cross,1.5,4.0,100,0.3,40.4,5822,19.1,1.0011,97.71,-64.66,1368,20.39,1.0578,75.31,40.42,0.0567,-22.4,105.08,76.5,41.84,28035,19.94,1.0458,88.77,7793.2,7724,21.91,1.1649,62.05,288895.25,0.1191,-26.72,281102.05,72.45
rsi_low_vol,M5,14,80,20,cross,1.5,4.0,200,0.3,40.13,221,17.19,0.8306,50.24,-29.45,38,18.42,0.9032,14.94,-3.63,0.0726,-35.3,25.82,82.81,38.31,1230,18.7,0.935,65.77,-58.05,211,20.85,1.0539,17.61,4.84,0.1189,-48.16,62.89,82.85
rsi_low_vol,M1,21,70,20,cross,1.5,2.0,200,0.2,32.51,2234,34.29,1.0515,52.5,69.13,231,44.59,1.6094,16.77,112.38,0.5579,-35.73,43.25,89.66,33.72,10544,35.49,1.1081,50.51,50243.92,1667,37.97,1.2267,30.58,769.82,0.1186,-19.93,-49474.1,84.19
rsi_low_vol,M1,21,70,20,cross,1.5,2.0,100,0.3,40.4,2234,34.29,1.0515,52.5,69.13,275,40.36,1.3537,12.48,73.3,0.3022,-40.02,4.17,87.69,41.84,10544,35.49,1.1081,50.51,50243.92,1892,37.95,1.2263,30.22,1058.07,0.1182,-20.29,-49185.85,82.06
rsi_low_vol,M1,14,70,20,cross,1.5,4.0,50,0.3,40.91,5822,19.1,1.0011,97.71,-64.66,1122,21.75,1.1564,45.36,196.65,0.1553,-52.35,261.31,80.73,42.16,28035,19.94,1.0458,88.77,7793.2,6671,21.92,1.1626,63.41,88568.81,0.1168,-25.36,80775.61,76.2
rsi_low_vol,M1,14,70,30,cross,1.5,4.0,50,0.2,33.05,10034,19.71,1.0394,92.46,193.12,1389,22.25,1.1873,30.56,424.25,0.1479,-61.9,231.13,86.16,34.33,49092,19.84,1.0399,94.61,23454.49,9034,21.71,1.1559,62.75,606369.42,0.116,-31.86,582914.93,81.6
rsi_low_vol,M5,14,80,30,cross,1.5,2.0,100,0.3,38.66,1022,32.09,0.9452,58.3,-38.1,155,40.0,1.3333,7.84,34.06,0.3881,-50.46,72.16,84.83,35.03,5326,33.25,0.9966,82.61,-47.71,960,35.73,1.1118,31.77,80.62,0.1152,-50.84,128.33,81.98
rsi_low_vol,M1,21,70,20,touch,1.5,3.0,50,0.2,33.05,2234,27.71,1.1768,41.82,1044.4,152,26.32,1.0811,21.34,6.9,-0.0957,-20.48,-1037.5,93.2,34.33,10544,27.6,1.1706,45.67,6362068.99,1180,29.75,1.2857,32.43,753.28,0.1151,-13.24,-6361315.71,88.81
rsi_low_vol,M1,14,70,20,touch,1.5,4.0,100,0.2,32.52,5822,21.16,1.1277,68.23,8044.69,1139,20.72,1.0851,45.7,66.91,-0.0426,-22.53,-7977.78,80.44,34.08,28035,21.14,1.1205,86.37,40369123286.74,6407,23.01,1.2335,49.5,1751247.4,0.113,-36.87,-40367372039.34,77.15
rsi_low_vol,M5,14,80,30,cross,1.5,4.0,100,0.3,38.66,1022,19.96,1.0,61.08,-18.13,155,21.94,1.1333,14.08,13.59,0.1333,-47.0,31.72,84.83,35.03,5326,19.25,0.9602,98.04,-93.37,960,21.15,1.0727,44.35,42.43,0.1125,-53.69,135.8,81.98
rsi_low_vol,M1,14,70,30,cross,1.5,4.0,100,0.2,32.52,10034,19.71,1.0394,92.46,193.12,1728,20.6,1.0747,49.25,90.77,0.0353,-43.21,-102.35,82.78,34.08,49092,19.84,1.0399,94.61,23454.49,10585,21.74,1.1518,58.72,2063159.03,0.1119,-35.89,2039704.54,78.44
rsi_low_vol,M5,14,70,20,touch,1.5,4.0,50,0.3,42.97,1113,19.32,0.962,68.67,-42.45,246,19.11,0.9447,29.98,-14.5,-0.0173,-38.69,27.95,77.9,42.75,5564,21.24,1.0854,63.43,1219.21,1274,23.0,1.1971,43.71,421.94,0.1117,-19.72,-797.27,77.1
rsi_low_vol,M1,21,70,30,cross,1.5,2.0,50,0.3,40.91,4028,34.51,1.0603,44.78,223.38,346,37.57,1.2037,21.16,49.7,0.1434,-23.62,-173.68,91.41,42.16,19615,35.46,1.1069,50.9,9152735.83,2863,37.79,1.2171,27.41,3405.6,0.1102,-23.49,-9149330.23,85.4
rsi_low_vol,M1,14,70,20,touch,1.5,4.0,200,0.3,40.58,5822,21.16,1.1277,68.23,8044.69,1802,21.42,1.1262,57.07,289.69,-0.0015,-11.16,-7755.0,69.05,41.72,28035,21.14,1.1205,86.37,40369123286.74,9429,22.99,1.2304,48.85,146261770.53,0.1099,-37.52,-40222861516.21,66.37
rsi_low_vol,M1,14,80,20,touch,1.5,4.0,50,0.2,33.05,1397,19.11,1.0038,65.91,-19.88,56,19.64,1.0,10.82,-1.07,-0.0038,-55.09,18.81,95.99,34.33,6604,20.81,1.1065,59.85,5194.44,474,23.0,1.2145,31.32,94.84,0.108,-28.53,-5099.6,92.82
rsi_low_vol,M1,21,70,30,cross,1.5,2.0,100,0.2,32.52,4028,34.51,1.0603,44.78,223.38,290,35.52,1.1016,29.16,17.38,0.0413,-15.62,-206.0,92.8,34.08,19615,35.46,1.1069,50.9,9152735.83,2447,37.72,1.2137,28.18,1891.08,0.1068,-22.72,-9150844.75,87.52
rsi_low_vol,M1,14,70,20,cross,1.5,3.0,50,0.3,40.91,5822,25.44,1.0506,84.52,257.41,1122,28.07,1.1827,38.75,259.95,0.1321,-45.77,2.54,80.73,42.16,28035,26.16,1.0847,75.17,40586772.81,6671,28.2,1.191,62.77,292565.6,0.1063,-12.4,-40294207.21,76.2
rsi_low_vol,M1,21,70,30,cross,1.5,3.0,200,0.3,40.58,4028,25.22,1.0456,73.72,108.55,679,27.84,1.1715,28.27,105.91,0.1259,-45.45,-2.64,83.14,41.72,19615,26.15,1.0909,54.24,1889144.3,4416,28.33,1.1971,44.57,23652.16,0.1062,-9.67,-1865492.14,77.49
rsi_low_vol,M1,21,70,20,touch,1.5,4.0,200,0.3,40.58,2234,20.46,1.0894,57.05,188.46,467,23.13,1.2414,42.17,109.24,0.152,-14.88,-79.22,79.1,41.72,10544,20.96,1.1152,56.39,110528.6,2647,22.93,1.2213,46.2,4492.02,0.1061,-10.19,-106036.58,74.9
rsi_low_vol,M1,21,70,30,cross,1.5,4.0,200,0.2,32.51,4028,18.4,0.963,97.31,-84.62,427,22.25,1.1765,36.05,61.56,0.2135,-61.26,146.18,89.4,33.72,19615,19.5,1.0266,95.1,25.86,3116,21.57,1.1323,62.83,1114.38,0.1057,-32.27,1088.52,84.11
rsi_low_vol,M5,14,70,20,cross,1.5,4.0,50,0.2,36.77,1114,18.76,0.9258,79.18,-58.45,156,20.51,1.0323,32.28,0.89,0.1065,-46.9,59.34,86.0,36.46,5564,19.66,0.9874,86.79,-80.52,890,21.46,1.093,38.27,59.36,0.1056,-48.52,139.88,84.0
rsi_low_vol,M1,14,70,30,cross,1.5,4.0,200,0.3,40.58,10034,19.71,1.0394,92.46,193.12,2786,20.93,1.0933,66.92,317.16,0.0539,-25.54,124.04,72.23,41.72,49092,19.84,1.0399,94.61,23454.49,15665,21.68,1.1451,61.81,116287596.92,0.1052,-32.8,116264142.43,68.09
rsi_low_vol,M1,14,70,20,cross,1.5,3.0,200,0.3,40.58,5822,25.44,1.0506,84.52,257.41,1587,26.28,1.0831,51.57,105.01,0.0325,-32.95,-152.4,72.74,41.72,28035,26.16,1.0847,75.17,40586772.81,8649,28.19,1.1895,61.88,2870451.95,0.1048,-13.29,-37716320.86,69.15
rsi_low_vol,M5,14,80,30,touch,1.5,2.0,200,0.2,29.49,1021,35.65,1.1081,28.83,83.14,163,42.94,1.5054,10.63,57.07,0.3973,-18.2,-26.07,84.04,27.25,5326,35.34,1.0932,48.13,1337.14,921,37.46,1.1979,25.55,183.75,0.1047,-22.58,-1153.39,82.71
rsi_low_vol,M5,21,70,30,cross,1.5,2.0,200,0.3,40.13,835,32.1,0.9453,57.12,-32.39,129,26.36,0.7158,32.11,-24.53,-0.2295,-25.01,7.86,84.55,38.31,3985,33.15,0.9917,58.18,-45.93,650,35.38,1.0952,22.26,39.58,0.1035,-35.92,85.51,83.69
rsi_low_vol,M1,21,70,20,touch,1.5,4.0,100,0.3,40.4,2234,20.46,1.0894,57.05,188.46,357,18.21,0.9319,48.49,-22.48,-0.1575,-8.56,-210.94,84.02,41.84,10544,20.96,1.1152,56.39,110528.6,2134,22.87,1.2185,29.93,1988.58,0.1033,-26.46,-108540.02,79.76
rsi_low_vol,M1,14,70,30,cross,1.5,4.0,200,0.2,32.51,10034,19.71,1.0394,92.46,193.12,2036,21.56,1.1314,49.29,405.19,0.092,-43.17,212.07,79.71,33.72,49092,19.84,1.0399,94.61,23454.49,11962,21.66,1.1419,63.41,3299097.32,0.102,-31.2,3275642.83,75.63
rsi_low_vol,M15,14,80,30,cross,1.5,3.0,100,0.2,22.18,362,26.8,1.1107,32.95,26.37,20,25.0,1.0,11.41,-0.3,-0.1107,-21.54,-26.67,94.48,22.66,1901,24.3,0.9679,74.87,-52.09,156,26.28,1.0696,15.11,5.77,0.1017,-59.76,57.86,91.79
rsi_low_vol,M1,14,70,20,cross,1.5,2.0,100,0.2,32.52,5822,34.08,1.0393,79.06,149.98,970,35.46,1.099,59.0,68.3,0.0597,-20.06,-81.68,83.34,34.08,28035,35.07,1.0864,58.27,35791535.16,5718,37.2,1.1876,43.69,45381.25,0.1012,-14.58,-35746153.91,79.6
rsi_low_vol,M5,14,70,30,cross,1.5,4.0,50,0.3,42.97,1915,19.58,0.9766,74.83,-51.79,351,20.23,1.0216,33.71,-0.93,0.045,-41.12,50.86,81.67,42.75,9660,19.55,0.979,99.37,-96.92,2113,21.2,1.0789,53.79,140.43,0.0999,-45.58,237.35,78.13
rsi_low_vol,M5,21,80,30,touch,1.5,4.0,200,0.3,40.13,391,20.72,1.0485,42.05,7.39,53,11.32,0.5106,24.82,-21.1,-0.5379,-17.23,-28.49,86.45,38.31,2117,20.5,1.0389,80.92,25.57,352,22.16,1.1387,29.98,35.72,0.0998,-50.94,10.15,83.37
rsi_low_vol,M5,21,70,20,cross,1.5,3.0,100,0.3,38.66,475,24.63,0.9804,43.61,-13.03,56,21.43,0.8182,17.63,-8.38,-0.1622,-25.98,4.65,88.21,35.03,2161,25.17,1.0143,54.48,-8.7,229,27.07,1.1138,24.88,16.68,0.0995,-29.6,25.38,89.4
rsi_low_vol,M1,14,70,20,touch,1.5,4.0,100,0.3,40.4,5822,21.16,1.1277,68.23,8044.69,1598,20.4,1.0636,52.96,59.08,-0.0641,-15.27,-7985.61,72.55,41.84,28035,21.14,1.1205,86.37,40369123286.74,8509,22.78,1.2189,50.6,17801096.8,0.0984,-35.77,-40351322189.94,69.65
rsi_low_vol,M5,14,80,20,touch,1.5,4.0,200,0.2,29.49,220,15.45,0.7312,54.99,-41.48,28,17.86,0.8696,11.36,-3.44,0.1384,-43.63,38.04,87.27,27.25,1230,19.51,0.9776,51.05,-36.65,151,21.19,1.0756,18.61,6.09,0.098,-32.44,42.74,87.72
rsi_low_vol,M5,14,80,30,touch,1.5,3.0,50,0.2,36.77,1021,26.64,1.0909,36.08,68.6,132,32.58,1.4659,11.36,47.2,0.375,-24.72,-21.4,87.07,36.46,5326,26.14,1.0626,79.59,419.67,875,27.89,1.1601,37.24,138.83,0.0975,-42.35,-280.84,83.57
rsi_low_vol,M5,14,70,30,cross,1.5,2.0,50,0.3,42.97,1915,32.9,0.9805,62.68,-35.53,351,35.04,1.0789,18.14,15.52,0.0984,-44.54,51.05,81.67,42.75,9660,33.52,1.0086,82.5,-33.79,2113,35.59,1.1059,36.91,239.78,0.0973,-45.59,273.57,78.13
rsi_low_vol,M5,14,70,30,cross,1.5,3.0,50,0.3,42.97,1915,24.44,0.9723,70.02,-49.3,351,24.79,0.9962,29.2,-5.97,0.0239,-40.82,43.33,81.67,42.75,9660,25.0,1.0015,92.92,-73.28,2113,26.79,1.0983,38.96,229.52,0.0968,-53.96,302.8,78.13
rsi_low_vol,M1,14,80,20,cross,1.5,2.0,200,0.3,40.58,1397,35.15,1.0875,30.77,91.1,227,40.53,1.363,14.35,59.21,0.2755,-16.42,-31.89,83.75,41.72,6604,35.54,1.1115,46.61,5549.76,1362,37.59,1.2075,27.18,403.42,0.096,-19.43,-5146.34,79.38
rsi_low_vol,M1,21,70,30,touch,1.5,4.0,50,0.2,33.05,4028,20.46,1.0896,64.13,579.1,280,18.93,0.9507,43.82,-15.0,-0.1389,-20.31,-594.1,93.05,34.33,19615,21.11,1.1256,64.01,200715779.98,2236,22.9,1.2205,38.51,2394.17,0.0949,-25.5,-200713385.81,88.6
rsi_low_vol,M5,21,70,30,cross,1.5,2.0,200,0.2,29.49,835,32.1,0.9453,57.12,-32.39,68,32.35,0.9565,19.12,-2.63,0.0112,-38.0,29.76,91.86,27.25,3985,33.15,0.9917,58.18,-45.93,321,35.2,1.0865,19.17,15.86,0.0948,-39.01,61.79,91.94
rsi_low_vol,M5,21,80,30,touch,1.5,2.0,200,0.3,40.13,391,35.55,1.1076,31.9,25.85,53,24.53,0.65,17.6,-13.46,-0.4576,-14.3,-39.31,86.45,38.31,2117,35.0,1.077,48.41,132.68,352,36.93,1.1712,19.46,40.94,0.0942,-28.95,-91.74,83.37
rsi_low_vol,M1,21,70,20,touch,1.5,3.0,50,0.3,40.91,2234,27.71,1.1768,41.82,1044.4,253,28.06,1.1833,22.5,33.59,0.0065,-19.32,-1010.81,88.68,42.16,10544,27.6,1.1706,45.67,6362068.99,1700,29.35,1.2644,29.7,1629.2,0.0938,-15.97,-6360439.79,83.88
rsi_low_vol,M1,21,70,30,touch,1.5,4.0,50,0.3,40.91,4028,20.46,1.0896,64.13,579.1,438,18.95,0.9623,53.42,-19.11,-0.1273,-10.71,-598.21,89.13,42.16,19615,21.11,1.1256,64.01,200715779.98,3235,22.81,1.2193,43.98,9978.84,0.0937,-20.03,-200705801.14,83.51
rsi_low_vol,M5,21,80,30,touch,1.5,2.0,100,0.3,38.66,391,35.55,1.1076,31.9,25.85,31,41.94,1.4444,3.97,7.95,0.3368,-27.93,-17.9,92.07,35.03,2117,35.0,1.077,48.41,132.68,233,36.91,1.1701,15.06,25.31,0.0931,-33.35,-107.37,88.99
rsi_low_vol,M1,14,70,30,cross,1.5,3.0,100,0.2,32.52,10034,26.32,1.1006,64.2,30160.52,1728,28.24,1.1922,41.82,702.76,0.0916,-22.38,-29457.76,82.78,34.08,49092,26.26,1.0903,74.32,4667922783521.65,10585,28.05,1.1832,59.03,18007883.33,0.0929,-15.29,-4667904775638.32,78.44
rsi_low_vol,M1,21,70,30,cross,1.5,2.0,100,0.3,40.4,4028,34.51,1.0603,44.78,223.38,489,35.99,1.1246,19.99,40.43,0.0643,-24.79,-182.95,87.86,41.84,19615,35.46,1.1069,50.9,9152735.83,3512,37.44,1.1993,40.62,5360.19,0.0924,-10.28,-9147375.64,82.1
rsi_low_vol,M1,14,70,20,cross,1.5,2.0,200,0.2,32.51,5822,34.08,1.0393,79.06,149.98,1141,35.58,1.1048,54.61,92.1,0.0655,-24.45,-57.88,80.4,33.72,28035,35.07,1.0864,58.27,35791535.16,6542,37.04,1.1785,49.53,77549.09,0.0921,-8.74,-35713986.07,76.66
rsi_low_vol,M1,14,70,30,cross,1.5,3.0,50,0.2,33.05,10034,26.32,1.1006,64.2,30160.52,1389,29.52,1.2654,34.94,948.75,0.1648,-29.26,-29211.77,86.16,34.33,49092,26.26,1.0903,74.32,4667922783521.65,9034,27.97,1.1823,59.63,2834779.41,0.092,-14.69,-4667919948742.24,81.6
rsi_low_vol,M1,21,70,30,cross,1.5,3.0,200,0.2,32.51,4028,25.22,1.0456,73.72,108.55,427,29.27,1.2542,26.47,99.33,0.2086,-47.25,-9.22,89.4,33.72,19615,26.15,1.0909,54.24,1889144.3,3116,28.15,1.1825,47.85,3420.09,0.0916,-6.39,-1885724.21,84.11
rsi_low_vol,M1,14,70,30,cross,1.5,4.0,100,0.3,40.4,10034,19.71,1.0394,92.46,193.12,2404,20.59,1.0743,64.4,143.87,0.0349,-28.06,-49.25,76.04,41.84,49092,19.84,1.0399,94.61,23454.49,14113,21.37,1.1304,64.34,6185019.15,0.0905,-30.27,6161564.66,71.25
rsi_low_vol,M1,14,80,30,cross,1.5,4.0,50,0.2,33.05,5609,20.04,1.0636,77.45,395.95,640,22.5,1.2075,31.38,134.85,0.1439,-46.07,-261.1,88.59,34.33,27661,19.66,1.0322,97.34,339.51,4557,21.15,1.1219,60.23,2520.01,0.0897,-37.11,2180.5,83.53
rsi_low_vol,M5,21,80,30,cross,1.5,4.0,200,0.3,40.13,391,19.44,0.9651,55.97,-16.9,44,15.91,0.7568,18.45,-9.27,-0.2083,-37.52,7.63,88.75,38.31,2117,18.61,0.9227,88.38,-81.97,317,20.19,1.0119,32.59,-3.21,0.0892,-55.79,78.76,85.03
rsi_low_vol,M5,14,80,30,cross,1.5,2.0,50,0.3,42.97,1022,32.09,0.9452,58.3,-38.1,151,39.07,1.2826,10.65,27.6,0.3374,-47.65,65.7,85.23,42.75,5326,33.25,0.9966,82.61,-47.71,1032,35.17,1.0852,40.5,59.15,0.0886,-42.11,106.86,80.62
rsi_low_vol,M1,14,70,30,cross,1.5,4.0,50,0.3,40.91,10034,19.71,1.0394,92.46,193.12,1974,21.43,1.131,36.32,373.54,0.0916,-56.14,180.42,80.33,42.16,49092,19.84,1.0399,94.61,23454.49,12219,21.32,1.1275,63.91,1077152.09,0.0876,-30.7,1053697.6,75.11
rsi_low_vol,M5,14,80,30,cross,1.5,2.0,50,0.2,36.77,1022,32.09,0.9452,58.3,-38.1,105,42.86,1.5,7.84,33.39,0.5548,-50.46,71.49,89.73,36.46,5326,33.25,0.9966,82.61,-47.71,774,35.14,1.0837,35.27,40.64,0.0871,-47.34,88.35,85.47
rsi_low_vol,M1,21,70,30,touch,1.5,4.0,100,0.2,32.52,4028,20.46,1.0896,64.13,579.1,392,19.9,1.0196,35.28,-1.61,-0.07,-28.85,-580.71,90.27,34.08,19615,21.11,1.1256,64.01,200715779.98,2796,22.78,1.2122,38.32,4636.05,0.0866,-25.69,-200711143.93,85.75
rsi_low_vol,M5,14,80,30,cross,1.5,3.0,50,0.3,42.97,1022,23.58,0.9281,71.08,-50.62,151,25.83,1.0636,17.63,4.84,0.1355,-53.45,55.46,85.23,42.75,5326,24.84,0.9927,87.22,-65.87,1032,26.45,1.0791,38.45,55.48,0.0864,-48.77,121.35,80.62
