strategy_family,tf,smooth_period,d1_period,d2_period,d1_threshold,d2_threshold,sl_atr_mult,rr,vol_lookback,vol_threshold,train_gate_coverage_pct,train_base_trades,train_base_win_rate,train_base_profit_factor,train_base_max_drawdown_pct,train_base_pnl_pct,train_gated_trades,train_gated_win_rate,train_gated_profit_factor,train_gated_max_drawdown_pct,train_gated_pnl_pct,train_delta_profit_factor,train_delta_drawdown_pct,train_delta_pnl_pct,train_trade_reduction_pct,oos_gate_coverage_pct,oos_base_trades,oos_base_win_rate,oos_base_profit_factor,oos_base_max_drawdown_pct,oos_base_pnl_pct,oos_gated_trades,oos_gated_win_rate,oos_gated_profit_factor,oos_gated_max_drawdown_pct,oos_gated_pnl_pct,oos_delta_profit_factor,oos_delta_drawdown_pct,oos_delta_pnl_pct,oos_trade_reduction_pct
derivative_high_vol,M15,20,4,2,0.1,0.0,1.0,4.0,200,0.8,19.54,1596,20.49,0.9301,83.63,-72.24,279,22.58,1.0951,27.77,16.9,0.165,-55.86,89.14,82.52,19.39,7805,19.62,0.8763,100.0,-100.0,1419,20.16,0.9518,60.39,-57.47,0.0755,-39.61,42.53,81.82
derivative_high_vol,M1,20,8,4,0.05,0.0,1.5,2.0,200,0.7,32.87,16826,32.98,0.6608,100.0,-100.0,5273,33.53,0.7634,100.0,-100.0,0.1026,0.0,0.0,68.66,32.87,81406,32.77,0.6282,100.0,-100.0,26306,32.39,0.7037,100.0,-100.0,0.0755,0.0,0.0,67.69
derivative_high_vol,M1,20,8,2,0.1,0.0,1.5,2.0,200,0.7,32.87,17677,33.0,0.6622,100.0,-100.0,5546,33.03,0.7468,100.0,-100.0,0.0846,0.0,0.0,68.63,32.87,85523,32.75,0.6279,100.0,-100.0,27614,32.39,0.7034,100.0,-100.0,0.0755,0.0,0.0,67.71
derivative_high_vol,M5,20,8,4,0.1,0.0,1.5,3.0,50,0.8,28.57,3353,24.4,0.8405,99.45,-99.31,944,24.36,0.8679,71.44,-68.7,0.0274,-28.01,30.61,71.85,28.48,16280,23.79,0.8053,100.0,-100.0,4702,24.76,0.8806,99.59,-99.5,0.0753,-0.41,0.5,71.12
derivative_high_vol,M5,20,8,2,0.05,0.0,1.5,4.0,200,0.8,30.54,3529,19.55,0.8556,99.56,-99.47,1030,20.68,0.9785,49.04,-32.51,0.1229,-50.52,66.96,70.81,28.57,17192,18.99,0.8194,100.0,-100.0,4733,19.18,0.8946,99.47,-99.44,0.0752,-0.53,0.56,72.47
derivative_high_vol,M15,20,8,4,0.1,0.0,1.0,4.0,100,0.8,19.25,1067,21.09,0.9655,63.97,-41.36,195,21.54,1.0313,24.71,0.99,0.0658,-39.26,42.35,81.72,18.66,5198,19.68,0.8805,99.91,-99.84,955,20.21,0.9556,55.52,-42.03,0.0751,-44.39,57.81,81.63
derivative_high_vol,M1,20,8,4,0.1,0.0,1.0,4.0,200,0.8,25.44,16828,20.08,0.6338,100.0,-100.0,3998,19.73,0.7121,100.0,-100.0,0.0783,0.0,0.0,76.24,25.53,81329,20.1,0.6079,100.0,-100.0,20252,19.53,0.683,100.0,-100.0,0.0751,0.0,0.0,75.1
derivative_high_vol,M5,20,8,4,0.05,0.0,1.0,4.0,200,0.7,38.83,3366,19.19,0.7822,99.97,-99.95,1277,19.58,0.8619,88.2,-83.61,0.0797,-11.77,16.34,62.06,38.53,16310,19.33,0.7775,100.0,-100.0,6093,19.56,0.8525,99.99,-99.99,0.075,-0.01,0.01,62.64
derivative_high_vol,M15,20,8,2,0.05,0.0,1.0,3.0,200,0.7,29.52,1128,26.06,0.9469,66.96,-47.97,294,28.91,1.1364,19.16,28.74,0.1895,-47.8,76.71,73.94,29.35,5581,24.33,0.859,99.95,-99.93,1595,25.14,0.9338,76.06,-65.82,0.0748,-23.89,34.11,71.42
derivative_high_vol,M1,20,4,2,0.05,0.0,1.5,2.0,200,0.8,25.44,25203,33.12,0.6661,100.0,-100.0,6133,32.15,0.7245,100.0,-100.0,0.0584,0.0,0.0,75.67,25.53,121654,33.01,0.6361,100.0,-100.0,30533,32.39,0.7108,100.0,-100.0,0.0747,0.0,0.0,74.9
derivative_high_vol,M5,20,4,4,0.1,0.0,1.0,2.0,50,0.7,34.8,4559,32.31,0.7522,99.99,-99.99,1532,32.25,0.791,93.02,-92.53,0.0388,-6.97,7.46,66.4,34.52,22101,32.55,0.7461,100.0,-100.0,7598,33.47,0.8207,100.0,-100.0,0.0746,0.0,0.0,65.62
derivative_high_vol,M5,20,4,4,0.1,0.0,1.0,3.0,50,0.8,28.57,4559,23.86,0.7631,100.0,-100.0,1284,24.53,0.832,88.38,-86.72,0.0689,-11.62,13.28,71.84,28.48,22101,24.32,0.7693,100.0,-100.0,6357,25.11,0.8437,99.99,-99.99,0.0744,-0.01,0.01,71.24
derivative_high_vol,M1,20,4,4,0.1,0.0,1.5,4.0,200,0.8,25.44,22683,18.56,0.7154,100.0,-100.0,5449,18.0,0.7696,100.0,-100.0,0.0542,0.0,0.0,75.98,25.53,109750,18.4,0.6877,100.0,-100.0,27529,18.08,0.7621,100.0,-100.0,0.0744,0.0,0.0,74.92
derivative_high_vol,M5,20,8,2,0.05,0.0,1.0,4.0,100,0.7,36.17,3529,19.16,0.7803,99.98,-99.97,1217,20.46,0.9024,75.79,-72.49,0.1221,-24.19,27.48,65.51,35.6,17192,19.44,0.7832,100.0,-100.0,5999,19.85,0.8575,99.99,-99.99,0.0743,-0.01,0.01,65.11
derivative_high_vol,M5,20,4,2,0.1,0.0,1.0,2.0,50,0.8,28.57,5000,32.5,0.7589,100.0,-100.0,1410,33.83,0.8528,83.79,-81.48,0.0939,-16.21,18.52,71.8,28.48,24252,32.54,0.7457,100.0,-100.0,6993,33.38,0.82,100.0,-100.0,0.0743,0.0,0.0,71.17
derivative_high_vol,M5,20,4,4,0.05,0.0,1.0,3.0,50,0.8,28.57,4603,23.59,0.7518,100.0,-100.0,1269,24.03,0.8097,90.12,-89.45,0.0579,-9.88,10.55,72.43,28.48,22202,23.95,0.7544,100.0,-100.0,6338,24.77,0.8286,100.0,-100.0,0.0742,0.0,0.0,71.45
derivative_high_vol,M15,20,8,2,0.1,0.0,1.0,3.0,100,0.8,19.25,1117,26.59,0.974,64.82,-33.21,203,28.08,1.0948,18.62,11.97,0.1208,-46.2,45.18,81.83,18.66,5490,24.43,0.8634,99.94,-99.91,1007,25.12,0.9375,59.54,-47.61,0.0741,-40.4,52.3,81.66
derivative_high_vol,M5,20,4,2,0.05,0.0,1.5,4.0,200,0.8,30.54,5075,18.94,0.8241,99.99,-99.99,1451,20.33,0.9649,72.8,-51.17,0.1408,-27.19,48.82,71.41,28.57,24560,18.89,0.8146,100.0,-100.0,6771,19.05,0.8887,99.96,-99.96,0.0741,-0.04,0.04,72.43
derivative_high_vol,M5,20,8,2,0.05,0.0,1.5,3.0,200,0.7,38.83,3529,24.51,0.8457,99.54,-99.38,1333,25.66,0.9481,67.06,-52.75,0.1024,-32.48,46.63,62.23,38.53,17192,23.97,0.8132,100.0,-100.0,6393,24.5,0.8873,99.91,-99.89,0.0741,-0.09,0.11,62.81
derivative_high_vol,M1,20,8,4,0.1,0.0,1.5,2.0,200,0.8,25.44,16828,33.02,0.6625,100.0,-100.0,3998,32.94,0.7487,99.98,-99.98,0.0862,-0.02,0.02,76.24,25.53,81329,32.74,0.6277,100.0,-100.0,20252,32.13,0.7018,100.0,-100.0,0.0741,0.0,0.0,75.1
derivative_high_vol,M1,20,4,4,0.1,0.0,1.5,4.0,200,0.7,32.87,22683,18.56,0.7154,100.0,-100.0,7144,18.34,0.783,100.0,-100.0,0.0676,0.0,0.0,68.51,32.87,109750,18.4,0.6877,100.0,-100.0,35781,18.15,0.7617,100.0,-100.0,0.074,0.0,0.0,67.4
derivative_high_vol,M5,20,4,2,0.05,0.0,1.5,2.0,100,0.7,36.17,5075,31.57,0.7855,99.99,-99.98,1725,33.1,0.8885,80.78,-78.81,0.103,-19.21,21.17,66.01,35.6,24560,32.11,0.7953,100.0,-100.0,8574,32.9,0.8692,99.99,-99.99,0.0739,-0.01,0.01,65.09
derivative_high_vol,M5,20,4,4,0.05,0.0,1.5,2.0,50,0.8,28.57,4603,31.59,0.7867,99.97,-99.96,1269,32.7,0.8607,77.24,-75.7,0.074,-22.73,24.26,72.43,28.48,22202,31.93,0.7887,100.0,-100.0,6338,33.04,0.8626,99.92,-99.91,0.0739,-0.08,0.09,71.45
derivative_high_vol,M5,20,4,2,0.1,0.0,1.5,2.0,100,0.7,36.17,5000,32.22,0.8099,99.97,-99.95,1705,33.96,0.9228,78.37,-66.9,0.1129,-21.6,33.05,65.9,35.6,24252,31.93,0.7887,100.0,-100.0,8481,32.73,0.8626,99.99,-99.99,0.0739,-0.01,0.01,65.03
derivative_high_vol,M5,20,8,2,0.1,0.0,1.0,4.0,100,0.7,36.17,3525,19.46,0.7956,99.96,-99.94,1209,21.42,0.9558,65.06,-51.14,0.1602,-34.9,48.8,65.7,35.6,17153,19.3,0.7762,100.0,-100.0,5974,19.72,0.8501,99.99,-99.99,0.0739,-0.01,0.01,65.17
derivative_high_vol,M15,20,8,4,0.05,0.0,1.0,2.0,200,0.7,29.52,1083,32.96,0.8675,75.15,-68.45,284,38.38,1.1497,10.25,27.89,0.2822,-64.9,96.34,73.78,29.35,5262,32.57,0.847,99.86,-99.84,1506,33.4,0.9208,75.06,-62.84,0.0738,-24.8,37.0,71.38
derivative_high_vol,M5,20,4,2,0.05,0.0,1.5,3.0,200,0.7,38.83,5075,23.96,0.8209,99.98,-99.98,1865,25.74,0.9544,78.42,-61.52,0.1335,-21.56,38.46,63.25,38.53,24560,23.95,0.8129,100.0,-100.0,9220,24.46,0.8865,100.0,-99.99,0.0736,0.0,0.01,62.46
derivative_high_vol,M1,20,4,4,0.1,0.0,1.5,3.0,200,0.7,32.87,22683,24.27,0.6944,100.0,-100.0,7144,24.06,0.7656,100.0,-100.0,0.0712,0.0,0.0,68.51,32.87,109750,24.23,0.6715,100.0,-100.0,35781,23.97,0.7451,100.0,-100.0,0.0736,0.0,0.0,67.4
derivative_high_vol,M1,20,4,4,0.1,0.0,1.5,3.0,200,0.8,25.44,22683,24.27,0.6944,100.0,-100.0,5449,23.58,0.7495,100.0,-100.0,0.0551,0.0,0.0,75.98,25.53,109750,24.23,0.6715,100.0,-100.0,27529,23.83,0.745,100.0,-100.0,0.0735,0.0,0.0,74.92
derivative_high_vol,M5,20,4,2,0.1,0.0,1.0,2.0,50,0.7,34.8,5000,32.5,0.7589,100.0,-100.0,1682,32.76,0.8093,93.16,-92.55,0.0504,-6.84,7.45,66.36,34.52,24252,32.54,0.7457,100.0,-100.0,8354,33.43,0.8191,100.0,-100.0,0.0734,0.0,0.0,65.55
derivative_high_vol,M15,20,4,4,0.05,0.0,1.0,2.0,100,0.7,29.07,1426,34.92,0.9478,58.31,-48.89,382,36.13,1.0452,23.46,7.98,0.0974,-34.85,56.87,73.21,28.95,7132,32.7,0.851,99.98,-99.98,1963,33.52,0.9242,81.23,-71.18,0.0732,-18.75,28.8,72.48
derivative_high_vol,M1,20,4,4,0.05,0.0,1.5,2.0,200,0.8,25.44,22738,32.93,0.6602,100.0,-100.0,5501,31.58,0.7055,100.0,-100.0,0.0453,0.0,0.0,75.81,25.53,110141,32.98,0.6353,100.0,-100.0,27595,32.31,0.7084,100.0,-100.0,0.0731,0.0,0.0,74.95
derivative_high_vol,M5,20,4,2,0.05,0.0,1.5,4.0,50,0.8,28.57,5075,18.94,0.8241,99.99,-99.99,1410,19.79,0.9055,82.53,-76.04,0.0814,-17.46,23.95,72.22,28.48,24560,18.89,0.8146,100.0,-100.0,7022,19.64,0.8876,99.98,-99.97,0.073,-0.02,0.03,71.41
derivative_high_vol,M1,20,4,2,0.1,0.0,1.5,4.0,200,0.8,25.44,25028,18.64,0.7189,100.0,-100.0,6041,17.99,0.769,100.0,-100.0,0.0501,0.0,0.0,75.86,25.53,120458,18.37,0.6864,100.0,-100.0,30328,18.04,0.7593,100.0,-100.0,0.0729,0.0,0.0,74.82
derivative_high_vol,M5,20,4,2,0.1,0.0,1.0,4.0,50,0.7,34.8,5000,19.2,0.7826,100.0,-100.0,1682,19.68,0.8418,94.44,-93.53,0.0592,-5.56,6.47,66.36,34.52,24252,19.47,0.7843,100.0,-100.0,8354,20.21,0.8571,100.0,-100.0,0.0728,0.0,0.0,65.55
derivative_high_vol,M5,20,8,4,0.05,0.0,1.5,4.0,200,0.8,30.54,3366,19.61,0.858,99.42,-99.27,989,20.83,0.9848,49.07,-27.82,0.1268,-50.35,71.45,70.62,28.57,16310,18.88,0.8143,100.0,-100.0,4497,19.01,0.8869,99.5,-99.46,0.0726,-0.5,0.54,72.43
derivative_high_vol,M5,20,4,2,0.05,0.0,1.5,3.0,200,0.8,30.54,5075,23.96,0.8209,99.98,-99.98,1451,24.81,0.9136,80.33,-70.33,0.0927,-19.65,29.65,71.41,28.57,24560,23.95,0.8129,100.0,-100.0,6771,24.32,0.8855,99.94,-99.93,0.0726,-0.06,0.07,72.43
derivative_high_vol,M1,20,8,4,0.1,0.0,1.5,2.0,200,0.7,32.87,16828,33.02,0.6625,100.0,-100.0,5282,33.19,0.7517,100.0,-100.0,0.0892,0.0,0.0,68.61,32.87,81329,32.74,0.6277,100.0,-100.0,26247,32.3,0.7003,100.0,-100.0,0.0726,0.0,0.0,67.73
derivative_high_vol,M15,20,8,4,0.1,0.0,1.0,3.0,50,0.8,34.16,1067,26.15,0.9526,65.31,-43.38,379,28.76,1.1165,21.68,31.35,0.1639,-43.63,74.73,64.48,32.99,5198,24.72,0.8771,99.83,-99.75,1826,25.68,0.9496,75.49,-63.41,0.0725,-24.34,36.34,64.87
derivative_high_vol,M5,20,4,4,0.1,0.0,1.5,4.0,200,0.7,38.83,4559,18.53,0.8035,99.99,-99.99,1689,19.95,0.9342,87.03,-72.11,0.1307,-12.96,27.88,62.95,38.53,22101,18.86,0.8126,100.0,-100.0,8247,19.18,0.8851,100.0,-99.99,0.0725,0.0,0.01,62.68
derivative_high_vol,M5,20,8,4,0.05,0.0,1.5,2.0,200,0.7,38.83,3366,32.92,0.8359,98.93,-98.83,1277,33.99,0.9321,62.29,-52.23,0.0962,-36.64,46.6,62.06,38.53,16310,32.25,0.8004,100.0,-100.0,6093,32.74,0.8728,99.83,-99.8,0.0724,-0.17,0.2,62.64
derivative_high_vol,M1,20,8,2,0.05,0.0,1.0,4.0,200,0.8,25.44,17722,20.07,0.6342,100.0,-100.0,4216,19.21,0.6918,100.0,-100.0,0.0576,0.0,0.0,76.21,25.53,85717,20.14,0.6098,100.0,-100.0,21395,19.5,0.6822,100.0,-100.0,0.0724,0.0,0.0,75.04
derivative_high_vol,M5,20,4,2,0.05,0.0,1.0,2.0,100,0.7,36.17,5075,31.9,0.7379,100.0,-100.0,1725,33.28,0.8495,88.65,-87.66,0.1116,-11.35,12.34,66.01,35.6,24560,32.22,0.7353,100.0,-100.0,8574,32.58,0.8075,100.0,-100.0,0.0722,0.0,0.0,65.09
derivative_high_vol,M1,20,4,2,0.1,0.0,1.5,3.0,200,0.8,25.44,25028,24.36,0.6977,100.0,-100.0,6041,23.66,0.7521,100.0,-100.0,0.0544,0.0,0.0,75.86,25.53,120458,24.21,0.671,100.0,-100.0,30328,23.79,0.7432,100.0,-100.0,0.0722,0.0,0.0,74.82
derivative_high_vol,M5,20,4,4,0.1,0.0,1.5,3.0,50,0.8,28.57,4559,23.84,0.8156,99.98,-99.96,1284,25.55,0.9247,73.52,-62.21,0.1091,-26.46,37.75,71.84,28.48,22101,23.93,0.8119,100.0,-100.0,6357,24.82,0.884,99.91,-99.91,0.0721,-0.09,0.09,71.24
derivative_high_vol,M5,20,8,2,0.1,0.0,1.0,3.0,50,0.8,28.57,3525,24.88,0.8062,99.86,-99.85,989,25.38,0.87,72.89,-70.77,0.0638,-26.97,29.08,71.94,28.48,17153,24.21,0.7652,100.0,-100.0,4907,24.94,0.8373,99.96,-99.95,0.0721,-0.04,0.05,71.39
derivative_high_vol,M1,20,8,4,0.1,0.0,1.0,4.0,200,0.7,32.87,16828,20.08,0.6338,100.0,-100.0,5282,19.88,0.7121,100.0,-100.0,0.0783,0.0,0.0,68.61,32.87,81329,20.1,0.6079,100.0,-100.0,26247,19.63,0.68,100.0,-100.0,0.0721,0.0,0.0,67.73
derivative_high_vol,M15,20,4,2,0.05,0.0,1.0,4.0,100,0.7,29.07,1590,21.76,1.0038,59.78,-24.52,430,22.79,1.1056,28.04,31.82,0.1018,-31.74,56.34,72.96,28.95,7910,19.47,0.8685,100.0,-100.0,2182,20.07,0.9405,86.98,-78.26,0.072,-13.02,21.74,72.41
derivative_high_vol,M5,20,8,4,0.1,0.0,1.5,2.0,50,0.8,28.57,3353,33.05,0.8408,98.69,-98.65,944,33.05,0.8742,63.57,-61.61,0.0334,-35.12,37.04,71.85,28.48,16280,32.13,0.7959,100.0,-100.0,4702,33.16,0.8679,99.42,-99.33,0.072,-0.58,0.67,71.12
derivative_high_vol,M5,20,4,4,0.1,0.0,1.5,2.0,50,0.8,28.57,4559,32.22,0.81,99.93,-99.91,1284,33.72,0.9013,71.46,-64.6,0.0913,-28.47,35.31,71.84,28.48,22101,32.08,0.7942,100.0,-100.0,6357,33.13,0.8661,99.9,-99.89,0.0719,-0.1,0.11,71.24
derivative_high_vol,M5,20,8,4,0.05,0.0,1.0,4.0,100,0.7,36.17,3366,19.19,0.7822,99.97,-99.95,1167,20.31,0.8935,76.74,-73.57,0.1113,-23.23,26.38,65.33,35.6,16310,19.33,0.7775,100.0,-100.0,5705,19.7,0.8494,99.99,-99.99,0.0719,-0.01,0.01,65.02
derivative_high_vol,M1,20,4,4,0.05,0.0,1.0,4.0,200,0.8,25.44,22738,20.18,0.6399,100.0,-100.0,5501,19.21,0.6896,100.0,-100.0,0.0497,0.0,0.0,75.81,25.53,110141,20.21,0.6128,100.0,-100.0,27595,19.53,0.6847,100.0,-100.0,0.0719,0.0,0.0,74.95
derivative_high_vol,M1,20,4,2,0.1,0.0,1.5,4.0,200,0.7,32.87,25028,18.64,0.7189,100.0,-100.0,7916,18.42,0.7866,100.0,-100.0,0.0677,0.0,0.0,68.37,32.87,120458,18.37,0.6864,100.0,-100.0,39368,18.09,0.7582,100.0,-100.0,0.0718,0.0,0.0,67.32
derivative_high_vol,M15,20,8,2,0.1,0.0,1.0,3.0,200,0.7,29.52,1117,26.59,0.974,64.82,-33.21,300,27.33,1.0516,26.35,7.4,0.0776,-38.47,40.61,73.14,29.35,5490,24.43,0.8634,99.94,-99.91,1574,25.16,0.9351,73.8,-64.76,0.0717,-26.14,35.15,71.33
derivative_high_vol,M5,20,8,2,0.05,0.0,1.0,2.0,50,0.7,34.8,3529,32.42,0.7562,99.93,-99.92,1217,33.2,0.8257,83.3,-82.14,0.0695,-16.63,17.78,65.51,34.52,17192,32.86,0.7567,100.0,-100.0,5896,33.65,0.8284,99.98,-99.97,0.0717,-0.02,0.03,65.7
derivative_high_vol,M5,20,4,4,0.05,0.0,1.0,2.0,50,0.7,34.8,4603,31.59,0.7279,100.0,-100.0,1525,31.93,0.7797,93.65,-93.49,0.0518,-6.35,6.51,66.87,34.52,22202,32.09,0.7308,100.0,-100.0,7632,32.98,0.8025,100.0,-100.0,0.0717,0.0,0.0,65.62
derivative_high_vol,M15,20,8,4,0.1,0.0,1.0,2.0,100,0.7,29.07,1067,33.46,0.889,70.36,-61.81,300,40.0,1.2298,17.08,49.73,0.3408,-53.28,111.54,71.88,28.95,5198,33.01,0.864,99.72,-99.66,1483,33.78,0.9355,67.94,-55.93,0.0715,-31.78,43.73,71.47
derivative_high_vol,M5,20,8,2,0.1,0.0,1.5,3.0,200,0.7,38.83,3525,24.31,0.8365,99.63,-99.53,1328,25.38,0.9341,62.91,-59.19,0.0976,-36.72,40.34,62.33,38.53,17153,23.87,0.8088,100.0,-100.0,6399,24.33,0.8799,99.94,-99.92,0.0711,-0.06,0.08,62.69
derivative_high_vol,M5,20,4,2,0.05,0.0,1.5,2.0,50,0.8,28.57,5075,31.57,0.7855,99.99,-99.98,1410,32.34,0.8461,83.33,-82.27,0.0606,-16.66,17.71,72.22,28.48,24560,32.11,0.7953,100.0,-100.0,7022,33.14,0.8664,99.95,-99.95,0.0711,-0.05,0.05,71.41
derivative_high_vol,M5,20,4,2,0.1,0.0,1.5,2.0,100,0.8,29.19,5000,32.22,0.8099,99.97,-99.95,1393,33.45,0.9041,72.65,-66.5,0.0942,-27.32,33.45,72.14,28.11,24252,31.93,0.7887,100.0,-100.0,6633,32.61,0.8597,99.95,-99.94,0.071,-0.05,0.06,72.65
derivative_high_vol,M1,20,4,2,0.05,0.0,1.0,4.0,200,0.8,25.44,25203,20.3,0.6451,100.0,-100.0,6133,19.68,0.7108,100.0,-100.0,0.0657,0.0,0.0,75.67,25.53,121654,20.16,0.6108,100.0,-100.0,30533,19.49,0.6818,100.0,-100.0,0.071,0.0,0.0,74.9
derivative_high_vol,M1,20,4,2,0.1,0.0,1.5,3.0,200,0.7,32.87,25028,24.36,0.6977,100.0,-100.0,7916,24.2,0.7708,100.0,-100.0,0.0731,0.0,0.0,68.37,32.87,120458,24.21,0.671,100.0,-100.0,39368,23.9,0.7419,100.0,-100.0,0.0709,0.0,0.0,67.32
derivative_high_vol,M5,20,8,2,0.05,0.0,1.0,3.0,50,0.8,28.57,3529,24.11,0.7737,99.96,-99.95,1011,23.94,0.8053,85.76,-84.0,0.0316,-14.2,15.95,71.35,28.48,17192,24.45,0.7751,100.0,-100.0,4915,25.15,0.8459,99.94,-99.92,0.0708,-0.06,0.08,71.41
derivative_high_vol,M5,20,4,4,0.05,0.0,1.5,4.0,200,0.7,38.83,4603,18.73,0.8134,99.99,-99.98,1704,20.72,0.9789,76.05,-47.6,0.1655,-23.94,52.38,62.98,38.53,22202,18.84,0.812,100.0,-100.0,8318,19.12,0.8827,100.0,-100.0,0.0707,0.0,0.0,62.53
derivative_high_vol,M5,20,8,4,0.05,0.0,1.5,3.0,200,0.7,38.83,3366,24.66,0.8525,99.35,-99.04,1277,25.53,0.9418,66.93,-54.27,0.0893,-32.42,44.77,62.06,38.53,16310,23.88,0.8093,100.0,-100.0,6093,24.34,0.88,99.91,-99.89,0.0707,-0.09,0.11,62.64
derivative_high_vol,M15,20,4,2,0.05,0.0,1.0,2.0,200,0.7,29.52,1590,34.84,0.9441,63.71,-54.64,418,36.36,1.0551,26.36,11.75,0.111,-37.35,66.39,73.71,29.35,7910,32.76,0.8532,99.99,-99.99,2186,33.49,0.9238,84.05,-75.1,0.0706,-15.94,24.89,72.36
derivative_high_vol,M5,20,4,2,0.05,0.0,1.0,2.0,50,0.8,28.57,5075,31.9,0.7379,100.0,-100.0,1410,33.05,0.8233,87.93,-86.7,0.0854,-12.07,13.3,72.22,28.48,24560,32.22,0.7353,100.0,-100.0,7022,32.98,0.8058,100.0,-100.0,0.0705,0.0,0.0,71.41
derivative_high_vol,M1,20,8,2,0.05,0.0,1.0,4.0,200,0.7,32.87,17722,20.07,0.6342,100.0,-100.0,5560,19.59,0.7025,100.0,-100.0,0.0683,0.0,0.0,68.63,32.87,85717,20.14,0.6098,100.0,-100.0,27720,19.6,0.6803,100.0,-100.0,0.0705,0.0,0.0,67.66
derivative_high_vol,M15,20,4,2,0.05,0.0,1.0,4.0,200,0.8,19.54,1590,21.76,1.0038,59.78,-24.52,281,23.49,1.1531,16.98,32.83,0.1493,-42.8,57.35,82.33,19.39,7910,19.47,0.8685,100.0,-100.0,1438,19.89,0.9389,73.51,-63.98,0.0704,-26.49,36.02,81.82
derivative_high_vol,M1,20,4,4,0.05,0.0,1.5,4.0,200,0.7,32.87,22738,18.64,0.7219,100.0,-100.0,7156,18.12,0.7788,100.0,-100.0,0.0569,0.0,0.0,68.53,32.87,110141,18.47,0.6914,100.0,-100.0,35750,18.13,0.7616,100.0,-100.0,0.0702,0.0,0.0,67.54
derivative_high_vol,M5,20,4,2,0.1,0.0,1.5,2.0,50,0.8,28.57,5000,32.22,0.8099,99.97,-99.95,1410,33.48,0.8909,76.74,-71.36,0.081,-23.23,28.59,71.8,28.48,24252,31.93,0.7887,100.0,-100.0,6993,32.95,0.8588,99.97,-99.96,0.0701,-0.03,0.04,71.17
derivative_high_vol,M5,20,4,2,0.1,0.0,1.5,2.0,200,0.7,38.83,5000,32.22,0.8099,99.97,-99.95,1843,34.56,0.9564,74.71,-52.63,0.1465,-25.26,47.32,63.14,38.53,24252,31.93,0.7887,100.0,-100.0,9046,32.39,0.8588,100.0,-100.0,0.0701,0.0,0.0,62.7
derivative_high_vol,M1,20,4,2,0.05,0.0,1.5,3.0,200,0.7,32.87,25203,24.47,0.7042,100.0,-100.0,7959,24.24,0.7745,100.0,-100.0,0.0703,0.0,0.0,68.42,32.87,121654,24.29,0.6744,100.0,-100.0,39528,23.95,0.7445,100.0,-100.0,0.0701,0.0,0.0,67.51
derivative_high_vol,M1,20,8,2,0.05,0.0,1.5,4.0,200,0.8,25.44,17722,18.55,0.7141,100.0,-100.0,4216,18.36,0.7939,99.99,-99.99,0.0798,-0.01,0.01,76.21,25.53,85717,18.32,0.6838,100.0,-100.0,21395,17.91,0.7537,100.0,-100.0,0.0699,0.0,0.0,75.04
derivative_high_vol,M1,20,4,4,0.05,0.0,1.5,3.0,200,0.7,32.87,22738,24.37,0.7004,100.0,-100.0,7156,24.01,0.7663,100.0,-100.0,0.0659,0.0,0.0,68.53,32.87,110141,24.28,0.6743,100.0,-100.0,35750,23.92,0.7441,100.0,-100.0,0.0698,0.0,0.0,67.54
derivative_high_vol,M5,20,8,4,0.05,0.0,1.5,2.0,50,0.8,28.57,3366,32.92,0.8359,98.93,-98.83,961,32.67,0.8591,68.53,-66.21,0.0232,-30.4,32.62,71.45,28.48,16310,32.25,0.8004,100.0,-100.0,4688,33.21,0.8699,99.46,-99.27,0.0695,-0.54,0.73,71.26
derivative_high_vol,M5,20,4,4,0.1,0.0,1.5,4.0,50,0.8,28.57,4559,18.53,0.8035,99.99,-99.99,1284,19.86,0.9127,83.83,-70.51,0.1092,-16.16,29.48,71.84,28.48,22101,18.86,0.8126,100.0,-100.0,6357,19.54,0.882,99.97,-99.96,0.0694,-0.03,0.04,71.24
derivative_high_vol,M5,20,4,2,0.05,0.0,1.0,2.0,50,0.7,34.8,5075,31.9,0.7379,100.0,-100.0,1685,32.23,0.7898,94.69,-94.36,0.0519,-5.31,5.64,66.8,34.52,24560,32.22,0.7353,100.0,-100.0,8438,33.04,0.8047,100.0,-100.0,0.0694,0.0,0.0,65.64
derivative_high_vol,M5,20,8,2,0.1,0.0,1.5,2.0,200,0.7,38.83,3525,32.94,0.8364,99.05,-99.04,1328,34.56,0.9561,52.5,-41.84,0.1197,-46.55,57.2,62.33,38.53,17153,32.3,0.8023,100.0,-100.0,6399,32.71,0.8716,99.89,-99.86,0.0693,-0.11,0.14,62.69
derivative_high_vol,M5,20,8,2,0.05,0.0,1.5,3.0,50,0.7,34.8,3529,24.51,0.8457,99.54,-99.38,1217,25.72,0.9304,62.75,-58.01,0.0847,-36.79,41.37,65.51,34.52,17192,23.97,0.8132,100.0,-100.0,5896,24.85,0.8824,99.88,-99.86,0.0692,-0.12,0.14,65.7
derivative_high_vol,M5,20,8,4,0.1,0.0,1.5,3.0,200,0.7,38.83,3353,24.4,0.8405,99.45,-99.31,1266,25.75,0.9526,55.49,-48.69,0.1121,-43.96,50.62,62.24,38.53,16280,23.79,0.8053,100.0,-100.0,6071,24.21,0.8745,99.93,-99.92,0.0692,-0.07,0.08,62.71
