strategy_family,tf,smooth_period,d1_period,d2_period,d1_threshold,d2_threshold,sl_atr_mult,rr,vol_lookback,vol_threshold,train_gate_coverage_pct,train_base_trades,train_base_win_rate,train_base_profit_factor,train_base_max_drawdown_pct,train_base_pnl_pct,train_gated_trades,train_gated_win_rate,train_gated_profit_factor,train_gated_max_drawdown_pct,train_gated_pnl_pct,train_delta_profit_factor,train_delta_drawdown_pct,train_delta_pnl_pct,train_trade_reduction_pct,oos_gate_coverage_pct,oos_base_trades,oos_base_win_rate,oos_base_profit_factor,oos_base_max_drawdown_pct,oos_base_pnl_pct,oos_gated_trades,oos_gated_win_rate,oos_gated_profit_factor,oos_gated_max_drawdown_pct,oos_gated_pnl_pct,oos_delta_profit_factor,oos_delta_drawdown_pct,oos_delta_pnl_pct,oos_trade_reduction_pct
derivative_high_vol,M15,20,8,2,0.1,0.0,1.0,4.0,100,0.7,29.07,1117,21.13,1.0715,43.29,49.44,311,21.86,1.1193,32.68,25.2,0.0478,-10.61,-24.24,72.16,28.95,5490,19.58,0.9746,96.41,-88.69,1572,20.1,1.0088,54.74,-18.07,0.0342,-41.67,70.62,71.37
derivative_high_vol,M5,20,4,4,0.05,0.0,1.0,4.0,200,0.8,30.54,4603,19.16,0.9484,98.34,-93.89,1327,19.74,0.984,70.62,-34.8,0.0356,-27.72,59.09,71.17,28.57,22202,19.35,0.9601,100.0,-100.0,6116,19.9,0.9941,90.81,-77.35,0.034,-9.19,22.65,72.45
derivative_high_vol,M5,20,4,4,0.05,0.0,1.5,2.0,50,0.7,34.8,4603,31.7,0.9284,96.58,-93.25,1525,32.0,0.9412,60.22,-53.16,0.0128,-36.36,40.09,66.87,34.52,22202,32.13,0.9467,100.0,-100.0,7632,32.9,0.9807,90.3,-82.51,0.034,-9.7,17.49,65.62
derivative_high_vol,M5,20,8,4,0.05,0.0,1.5,2.0,200,0.8,30.54,3366,32.98,0.984,75.65,-49.97,989,34.38,1.0478,38.01,23.4,0.0638,-37.64,73.37,70.62,28.57,16310,32.46,0.9611,99.82,-99.72,4497,33.22,0.995,84.39,-44.9,0.0339,-15.43,54.82,72.43
derivative_high_vol,M5,20,4,2,0.1,0.0,1.0,2.0,50,0.7,34.8,5000,32.74,0.9738,88.99,-74.65,1682,32.94,0.9823,57.09,-30.66,0.0085,-31.9,43.99,66.36,34.52,24252,32.91,0.981,99.65,-99.58,8354,33.66,1.0148,65.72,-1.39,0.0338,-33.93,98.19,65.55
derivative_high_vol,M5,20,4,4,0.1,0.0,1.0,3.0,50,0.7,34.8,4559,23.93,0.944,97.82,-92.54,1532,23.89,0.9417,71.44,-59.35,-0.0023,-26.38,33.19,66.4,34.52,22101,24.51,0.9743,99.98,-99.95,7598,25.15,1.0081,81.29,-48.8,0.0338,-18.69,51.15,65.62
derivative_high_vol,M5,20,4,2,0.1,0.0,1.5,2.0,50,0.7,34.8,5000,32.26,0.9527,95.85,-87.62,1682,32.88,0.9796,65.17,-32.7,0.0269,-30.68,54.92,66.36,34.52,24252,32.1,0.9456,100.0,-100.0,8354,32.87,0.9793,89.22,-86.25,0.0337,-10.78,13.75,65.55
derivative_high_vol,M5,20,4,4,0.05,0.0,1.5,4.0,200,0.8,30.54,4603,18.75,0.9255,98.75,-97.38,1327,20.35,1.0296,50.65,4.79,0.1041,-48.1,102.17,71.17,28.57,22202,18.99,0.941,100.0,-100.0,6116,19.41,0.9747,92.15,-90.93,0.0337,-7.85,9.07,72.45
derivative_high_vol,M5,20,8,2,0.1,0.0,1.0,4.0,200,0.7,38.83,3525,19.55,0.9718,95.0,-77.23,1328,20.18,1.0113,47.23,-13.26,0.0395,-47.77,63.97,62.33,38.53,17153,19.5,0.9692,99.98,-99.95,6399,20.03,1.0027,92.83,-67.26,0.0335,-7.15,32.69,62.69
derivative_high_vol,M5,20,8,2,0.05,0.0,1.5,2.0,50,0.8,28.57,3529,32.76,0.9743,81.21,-61.62,1011,32.74,0.9735,31.93,-24.39,-0.0008,-49.28,37.23,71.35,28.48,17192,32.53,0.9644,99.8,-99.7,4915,33.29,0.9979,80.82,-42.76,0.0335,-18.98,56.94,71.41
derivative_high_vol,M5,20,8,4,0.05,0.0,1.5,3.0,200,0.7,38.83,3366,24.69,0.9834,86.32,-59.92,1277,25.53,1.0284,49.28,8.14,0.045,-37.04,68.06,62.06,38.53,16310,24.04,0.9503,99.98,-99.98,6093,24.65,0.9838,94.09,-80.47,0.0335,-5.89,19.51,62.64
derivative_high_vol,M5,20,4,2,0.1,0.0,1.0,2.0,200,0.7,38.83,5000,32.74,0.9738,88.99,-74.65,1843,33.8,1.0213,53.98,7.86,0.0475,-35.01,82.51,63.14,38.53,24252,32.91,0.981,99.65,-99.58,9046,33.65,1.0143,80.51,-4.2,0.0333,-19.14,95.38,62.7
derivative_high_vol,M5,20,4,2,0.05,0.0,1.0,3.0,50,0.7,34.8,5075,23.86,0.9405,98.59,-95.16,1685,23.56,0.9247,74.2,-70.18,-0.0158,-24.39,24.98,66.8,34.52,24560,24.28,0.9621,100.0,-100.0,8438,24.91,0.9953,88.15,-78.7,0.0332,-11.85,21.3,65.64
derivative_high_vol,M5,20,4,2,0.05,0.0,1.5,2.0,50,0.7,34.8,5075,31.67,0.927,97.62,-95.13,1685,31.69,0.9279,67.55,-62.97,0.0009,-30.07,32.16,66.8,34.52,24560,32.3,0.9542,100.0,-100.0,8438,33.05,0.9874,88.1,-78.66,0.0332,-11.9,21.34,65.64
derivative_high_vol,M15,20,8,4,0.05,0.0,1.0,4.0,200,0.8,19.54,1083,20.5,1.0314,47.01,5.51,200,22.5,1.1613,13.21,23.01,0.1299,-33.8,17.5,81.53,19.39,5262,19.9,0.9945,92.94,-71.57,1007,20.36,1.0276,48.76,2.03,0.0331,-44.18,73.6,80.86
derivative_high_vol,M5,20,8,2,0.1,0.0,1.0,2.0,100,0.8,29.19,3525,32.82,0.9772,81.48,-58.83,974,35.52,1.1019,27.94,71.62,0.1247,-53.54,130.45,72.37,28.11,17153,33.1,0.9894,98.85,-94.6,4656,33.83,1.0224,74.39,25.11,0.033,-24.46,119.71,72.86
derivative_high_vol,M15,20,8,2,0.05,0.0,1.0,2.0,100,0.7,29.07,1128,33.42,1.004,58.56,-7.89,302,40.4,1.3556,16.87,83.47,0.3516,-41.69,91.36,73.23,28.95,5581,33.06,0.988,84.48,-63.29,1584,33.78,1.021,48.89,6.36,0.033,-35.59,69.65,71.62
derivative_high_vol,M5,20,8,4,0.05,0.0,1.0,4.0,200,0.8,30.54,3366,19.22,0.9518,95.46,-85.79,989,19.01,0.9388,67.83,-49.18,-0.013,-27.63,36.61,70.62,28.57,16310,19.52,0.9701,99.95,-99.91,4497,20.04,1.0031,86.08,-53.84,0.033,-13.87,46.07,72.43
derivative_high_vol,M5,20,8,2,0.05,0.0,1.5,4.0,50,0.8,28.57,3529,19.55,0.9739,91.43,-75.84,1011,19.88,0.9963,53.17,-20.33,0.0224,-38.26,55.51,71.35,28.48,17192,19.13,0.9488,100.0,-100.0,4915,19.63,0.9817,94.36,-81.17,0.0329,-5.64,18.83,71.41
derivative_high_vol,M5,20,4,4,0.05,0.0,1.5,4.0,200,0.7,38.83,4603,18.75,0.9255,98.75,-97.38,1704,20.72,1.0514,58.52,41.53,0.1259,-40.23,138.91,62.98,38.53,22202,18.99,0.941,100.0,-100.0,8318,19.44,0.9739,96.92,-96.4,0.0329,-3.08,3.6,62.53
derivative_high_vol,M15,20,4,2,0.05,0.0,1.0,2.0,50,0.8,34.16,1590,35.03,1.0784,32.17,91.18,558,38.17,1.2348,15.08,111.83,0.1564,-17.09,20.65,64.91,32.99,7910,33.25,0.9964,89.82,-62.27,2752,33.98,1.0292,64.79,28.92,0.0328,-25.03,91.19,65.21
derivative_high_vol,M5,20,8,2,0.05,0.0,1.5,3.0,100,0.7,36.17,3529,24.54,0.9756,88.94,-68.84,1217,25.8,1.0432,39.72,22.88,0.0676,-49.22,91.72,65.51,35.6,17192,24.13,0.9548,99.98,-99.98,5999,24.72,0.9876,89.37,-76.33,0.0328,-10.61,23.65,65.11
derivative_high_vol,M5,20,4,2,0.1,0.0,1.5,3.0,50,0.7,34.8,5000,24.22,0.9591,97.45,-89.72,1682,25.21,1.0111,59.03,-10.45,0.052,-38.42,79.27,66.36,34.52,24252,23.97,0.9469,100.0,-100.0,8354,24.58,0.9796,92.35,-91.81,0.0327,-7.65,8.19,65.55
derivative_high_vol,M5,20,4,2,0.05,0.0,1.0,2.0,50,0.7,34.8,5075,32.22,0.9509,92.96,-88.76,1685,32.52,0.9639,56.37,-43.75,0.013,-36.59,45.01,66.8,34.52,24560,32.61,0.9676,99.96,-99.96,8438,33.34,1.0002,79.85,-56.32,0.0326,-20.11,43.64,65.64
derivative_high_vol,M5,20,8,4,0.05,0.0,1.5,4.0,50,0.8,28.57,3366,19.61,0.9771,89.09,-71.93,961,19.98,1.0013,51.39,-16.33,0.0242,-37.7,55.6,71.45,28.48,16310,19.01,0.9421,100.0,-100.0,4688,19.52,0.9747,92.17,-84.31,0.0326,-7.83,15.69,71.26
derivative_high_vol,M5,20,8,4,0.1,0.0,1.5,4.0,200,0.8,30.54,3353,19.39,0.964,92.21,-80.06,972,20.78,1.0576,37.74,27.65,0.0936,-54.47,107.71,71.01,28.57,16280,18.96,0.9387,100.0,-100.0,4491,19.37,0.9713,92.85,-84.87,0.0326,-7.15,15.13,72.41
derivative_high_vol,M5,20,8,2,0.1,0.0,1.0,2.0,100,0.7,36.17,3525,32.82,0.9772,81.48,-58.83,1209,35.48,1.1,25.91,92.72,0.1228,-55.57,151.55,65.7,35.6,17153,33.1,0.9894,98.85,-94.6,5974,33.81,1.0218,79.42,29.99,0.0324,-19.43,124.59,65.17
derivative_high_vol,M5,20,8,2,0.1,0.0,1.0,4.0,100,0.8,29.19,3525,19.55,0.9718,95.0,-77.23,974,21.15,1.0729,50.42,43.45,0.1011,-44.58,120.68,72.37,28.11,17153,19.5,0.9692,99.98,-99.95,4656,20.02,1.0016,90.43,-57.41,0.0324,-9.55,42.54,72.86
derivative_high_vol,M5,20,8,4,0.05,0.0,1.5,3.0,100,0.7,36.17,3366,24.69,0.9834,86.32,-59.92,1167,25.96,1.0521,40.25,31.37,0.0687,-46.07,91.29,65.33,35.6,16310,24.04,0.9503,99.98,-99.98,5705,24.63,0.9827,87.1,-79.32,0.0324,-12.88,20.66,65.02
derivative_high_vol,M5,20,8,2,0.1,0.0,1.5,3.0,50,0.7,34.8,3525,24.37,0.9666,91.12,-75.42,1199,25.19,1.01,49.39,-8.46,0.0434,-41.73,66.96,65.99,34.52,17153,24.02,0.9492,99.99,-99.99,5878,24.62,0.9815,90.43,-81.38,0.0323,-9.56,18.61,65.73
derivative_high_vol,M5,20,4,4,0.1,0.0,1.5,4.0,50,0.7,34.8,4559,18.56,0.9139,99.09,-98.23,1532,19.45,0.9715,79.18,-47.48,0.0576,-19.91,50.75,66.4,34.52,22101,19.01,0.942,100.0,-100.0,7598,19.49,0.9743,96.28,-95.12,0.0323,-3.72,4.88,65.62
derivative_high_vol,M5,20,8,2,0.05,0.0,1.0,2.0,200,0.7,38.83,3529,32.56,0.9655,82.37,-68.86,1333,33.08,0.9888,46.54,-20.7,0.0233,-35.83,48.16,62.23,38.53,17192,33.27,0.9969,97.53,-87.21,6393,33.97,1.0291,76.76,80.19,0.0322,-20.77,167.4,62.81
derivative_high_vol,M5,20,4,2,0.05,0.0,1.0,3.0,50,0.8,28.57,5075,23.86,0.9405,98.59,-95.16,1410,23.97,0.9459,64.01,-54.3,0.0054,-34.58,40.86,72.22,28.48,24560,24.28,0.9621,100.0,-100.0,7022,24.89,0.9943,84.8,-73.73,0.0322,-15.2,26.27,71.41
derivative_high_vol,M5,20,8,2,0.05,0.0,1.5,2.0,200,0.7,38.83,3529,32.76,0.9743,81.21,-61.62,1333,33.98,1.0295,39.22,13.46,0.0552,-41.99,75.08,62.23,38.53,17192,32.53,0.9644,99.8,-99.7,6393,33.26,0.9965,86.98,-54.36,0.0321,-12.82,45.34,62.81
derivative_high_vol,M5,20,8,2,0.1,0.0,1.5,2.0,200,0.8,30.54,3525,33.02,0.986,78.98,-49.27,1014,34.91,1.0727,27.94,45.78,0.0867,-51.04,95.05,71.23,28.57,17153,32.51,0.9633,99.83,-99.74,4743,33.23,0.9953,81.41,-46.23,0.032,-18.42,53.51,72.35
derivative_high_vol,M5,20,4,2,0.1,0.0,1.0,2.0,50,0.8,28.57,5000,32.74,0.9738,88.99,-74.65,1410,34.04,1.0323,44.88,17.17,0.0585,-44.11,91.82,71.8,28.48,24252,32.91,0.981,99.65,-99.58,6993,33.62,1.0129,59.65,-9.31,0.0319,-40.0,90.27,71.17
derivative_high_vol,M5,20,8,2,0.1,0.0,1.5,3.0,200,0.7,38.83,3525,24.37,0.9666,91.12,-75.42,1328,25.38,1.0202,42.09,0.14,0.0536,-49.03,75.56,62.33,38.53,17153,24.02,0.9492,99.99,-99.99,6399,24.6,0.9811,94.61,-84.22,0.0319,-5.38,15.77,62.69
derivative_high_vol,M5,20,8,2,0.1,0.0,1.0,4.0,50,0.7,34.8,3525,19.55,0.9718,95.0,-77.23,1199,21.1,1.0698,41.97,51.47,0.098,-53.03,128.7,65.99,34.52,17153,19.5,0.9692,99.98,-99.95,5878,20.01,1.0009,93.15,-67.14,0.0317,-6.83,32.81,65.73
derivative_high_vol,M5,20,4,4,0.05,0.0,1.5,3.0,100,0.7,36.17,4603,24.11,0.9539,96.28,-89.72,1558,25.29,1.0155,40.65,-5.11,0.0616,-55.63,84.61,66.15,35.6,22202,24.04,0.9504,100.0,-100.0,7745,24.61,0.9821,90.44,-88.63,0.0317,-9.56,11.37,65.12
derivative_high_vol,M15,20,8,4,0.1,0.0,1.0,3.0,200,0.7,29.52,1067,26.15,1.0622,34.94,38.71,291,27.84,1.1571,19.13,32.8,0.0949,-15.81,-5.91,72.73,29.35,5198,24.93,0.9967,84.96,-59.27,1490,25.5,1.028,45.13,9.04,0.0313,-39.83,68.31,71.34
derivative_high_vol,M5,20,4,4,0.1,0.0,1.5,3.0,100,0.7,36.17,4559,23.91,0.9429,97.67,-92.83,1543,26.12,1.0605,42.33,57.59,0.1176,-55.34,150.42,66.15,35.6,22101,24.08,0.9527,100.0,-100.0,7732,24.64,0.9838,89.11,-87.42,0.0311,-10.89,12.58,65.02
derivative_high_vol,M5,20,4,2,0.05,0.0,1.5,4.0,200,0.7,38.83,5075,18.96,0.9381,98.8,-96.97,1865,20.86,1.0607,64.44,67.03,0.1226,-34.36,164.0,63.25,38.53,24560,19.06,0.9452,100.0,-100.0,9220,19.48,0.9761,97.62,-97.07,0.0309,-2.38,2.93,62.46
derivative_high_vol,M15,20,8,4,0.05,0.0,1.5,3.0,100,0.7,29.07,1083,26.59,1.0882,29.45,70.4,292,27.4,1.1374,15.71,27.65,0.0492,-13.74,-42.75,73.04,28.95,5262,24.84,0.9937,85.12,-64.13,1490,25.3,1.0245,39.58,4.93,0.0308,-45.54,69.06,71.68
derivative_high_vol,M5,20,8,4,0.05,0.0,1.0,2.0,100,0.7,36.17,3366,32.59,0.9669,78.75,-66.07,1167,33.25,0.9961,40.59,-13.57,0.0292,-38.16,52.5,65.33,35.6,16310,33.1,0.9894,98.06,-93.76,5705,33.78,1.0201,76.73,20.86,0.0307,-21.33,114.62,65.02
derivative_high_vol,M5,20,4,2,0.05,0.0,1.0,2.0,50,0.8,28.57,5075,32.22,0.9509,92.96,-88.76,1410,33.33,1.0,44.58,-13.07,0.0491,-48.38,75.69,72.22,28.48,24560,32.61,0.9676,99.96,-99.96,7022,33.3,0.9983,76.18,-54.03,0.0307,-23.78,45.93,71.41
derivative_high_vol,M5,20,4,4,0.1,0.0,1.5,3.0,200,0.7,38.83,4559,23.91,0.9429,97.67,-92.83,1689,25.75,1.0407,54.67,29.04,0.0978,-43.0,121.87,62.95,38.53,22101,24.08,0.9527,100.0,-100.0,8247,24.63,0.9834,91.3,-89.33,0.0307,-8.7,10.67,62.68
derivative_high_vol,M5,20,8,2,0.05,0.0,1.0,2.0,100,0.7,36.17,3529,32.56,0.9655,82.37,-68.86,1217,33.77,1.0199,42.98,3.91,0.0544,-39.39,72.77,65.51,35.6,17192,33.27,0.9969,97.53,-87.21,5999,33.94,1.0275,77.7,63.01,0.0306,-19.83,150.22,65.11
derivative_high_vol,M5,20,8,4,0.1,0.0,1.5,2.0,200,0.8,30.54,3353,33.1,0.9897,74.14,-42.99,972,35.08,1.0808,25.87,50.82,0.0911,-48.27,93.81,71.01,28.57,16280,32.33,0.9554,99.9,-99.85,4491,33.02,0.986,83.41,-57.86,0.0306,-16.49,41.99,72.41
derivative_high_vol,M15,20,8,2,0.1,0.0,1.0,2.0,200,0.7,29.52,1117,34.2,1.0395,37.62,19.44,300,38.67,1.2609,11.52,56.49,0.2214,-26.1,37.05,73.14,29.35,5490,33.21,0.9945,83.35,-52.5,1574,33.86,1.025,46.21,10.79,0.0305,-37.14,63.29,71.33
derivative_high_vol,M5,20,8,4,0.1,0.0,1.0,2.0,50,0.7,34.8,3353,32.87,0.9791,78.74,-55.1,1144,34.88,1.0711,25.11,51.25,0.092,-53.63,106.35,65.88,34.52,16280,32.98,0.9841,98.91,-96.45,5610,33.65,1.0145,75.24,-1.98,0.0304,-23.67,94.47,65.54
derivative_high_vol,M5,20,4,2,0.05,0.0,1.0,3.0,200,0.8,30.54,5075,23.86,0.9405,98.59,-95.16,1451,24.05,0.9501,77.1,-53.21,0.0096,-21.49,41.95,71.41,28.57,24560,24.28,0.9621,100.0,-100.0,6771,24.86,0.9923,86.78,-75.06,0.0302,-13.22,24.94,72.43
derivative_high_vol,M5,20,8,4,0.1,0.0,1.5,3.0,200,0.7,38.83,3353,24.43,0.9696,88.08,-71.6,1266,25.75,1.0404,41.3,20.79,0.0708,-46.78,92.39,62.24,38.53,16280,23.94,0.9453,99.99,-99.99,6071,24.49,0.9755,95.02,-86.55,0.0302,-4.97,13.44,62.71
derivative_high_vol,M15,20,4,4,0.1,0.0,1.0,2.0,200,0.7,29.52,1432,34.71,1.0631,35.9,56.02,371,38.01,1.2261,12.33,61.7,0.163,-23.57,5.68,74.09,29.35,7065,33.31,0.9989,88.36,-52.84,1965,33.94,1.0285,44.48,18.89,0.0296,-43.88,71.73,72.19
derivative_high_vol,M15,20,8,4,0.05,0.0,1.0,2.0,50,0.7,40.26,1083,33.06,0.9876,59.29,-17.89,446,37.22,1.1857,24.93,60.5,0.1981,-34.36,78.39,58.82,40.18,5262,33.01,0.9858,83.26,-63.95,2251,33.67,1.0154,39.03,0.53,0.0296,-44.23,64.48,57.22
derivative_high_vol,M5,20,8,2,0.1,0.0,1.0,3.0,200,0.7,38.83,3525,25.02,1.0011,84.39,-38.87,1328,26.43,1.0778,30.15,74.36,0.0767,-54.24,113.23,62.33,38.53,17153,24.44,0.9706,99.91,-99.82,6399,25.0,1.0002,89.32,-60.84,0.0296,-10.59,38.98,62.69
derivative_high_vol,M5,20,4,4,0.1,0.0,1.5,4.0,100,0.7,36.17,4559,18.56,0.9139,99.09,-98.23,1543,19.96,1.0033,67.63,-23.04,0.0894,-31.46,75.19,66.15,35.6,22101,19.01,0.942,100.0,-100.0,7732,19.41,0.9714,97.31,-96.13,0.0294,-2.69,3.87,65.02
derivative_high_vol,M5,20,8,2,0.05,0.0,1.0,4.0,200,0.7,38.83,3529,19.18,0.9495,96.27,-87.89,1333,19.73,0.9832,66.32,-35.52,0.0337,-29.95,52.37,62.23,38.53,17192,19.64,0.9776,99.92,-99.84,6393,20.1,1.0069,88.4,-59.68,0.0293,-11.52,40.16,62.81
derivative_high_vol,M15,20,4,2,0.1,0.0,1.0,2.0,100,0.8,19.25,1596,34.77,1.0663,38.07,69.56,285,40.35,1.3529,10.81,76.6,0.2866,-27.26,7.04,82.14,18.66,7805,33.3,0.9987,86.15,-57.04,1359,33.92,1.0279,32.3,12.06,0.0292,-53.85,69.1,82.59
derivative_high_vol,M5,20,8,2,0.05,0.0,1.5,4.0,200,0.8,30.54,3529,19.55,0.9739,91.43,-75.84,1030,20.68,1.0493,40.94,21.31,0.0754,-50.49,97.15,70.81,28.57,17192,19.13,0.9488,100.0,-100.0,4733,19.48,0.978,93.99,-82.42,0.0292,-6.01,17.58,72.47
derivative_high_vol,M5,20,4,2,0.1,0.0,1.0,4.0,100,0.7,36.17,5000,19.28,0.9556,98.48,-93.57,1705,20.23,1.0147,69.9,-12.83,0.0591,-28.58,80.74,65.9,35.6,24252,19.66,0.9793,99.99,-99.98,8481,20.13,1.0083,93.55,-67.08,0.029,-6.44,32.9,65.03
derivative_high_vol,M5,20,4,2,0.05,0.0,1.5,4.0,200,0.8,30.54,5075,18.96,0.9381,98.8,-96.97,1451,20.33,1.0288,55.73,4.33,0.0907,-43.07,101.3,71.41,28.57,24560,19.06,0.9452,100.0,-100.0,6771,19.41,0.9742,94.49,-93.18,0.029,-5.51,6.82,72.43
derivative_high_vol,M5,20,8,4,0.1,0.0,1.5,4.0,100,0.8,29.19,3353,19.39,0.964,92.21,-80.06,934,20.77,1.0558,32.66,24.83,0.0918,-59.55,104.89,72.14,28.11,16280,18.96,0.9387,100.0,-100.0,4444,19.37,0.9677,94.55,-86.47,0.029,-5.45,13.53,72.7
derivative_high_vol,M5,20,8,4,0.05,0.0,1.0,3.0,50,0.7,34.8,3366,24.3,0.9631,90.33,-76.05,1160,24.91,0.9954,38.06,-19.05,0.0323,-52.27,57.0,65.54,34.52,16310,24.6,0.9787,99.78,-99.33,5620,25.14,1.0076,86.61,-40.26,0.0289,-13.17,59.07,65.54
derivative_high_vol,M5,20,4,2,0.05,0.0,1.0,3.0,100,0.7,36.17,5075,23.86,0.9405,98.59,-95.16,1725,24.52,0.9747,71.55,-44.13,0.0342,-27.04,51.03,66.01,35.6,24560,24.28,0.9621,100.0,-100.0,8574,24.83,0.991,89.23,-84.18,0.0289,-10.77,15.82,65.09
derivative_high_vol,M5,20,4,4,0.1,0.0,1.0,2.0,100,0.8,29.19,4559,32.55,0.9655,91.12,-77.86,1271,32.97,0.9836,44.07,-23.32,0.0181,-47.05,54.54,72.12,28.11,22101,32.94,0.9824,99.55,-99.17,6051,33.58,1.0112,70.88,-14.22,0.0288,-28.67,84.95,72.62
derivative_high_vol,M5,20,4,2,0.1,0.0,1.0,3.0,50,0.8,28.57,5000,24.2,0.958,97.33,-90.12,1410,24.68,0.9831,63.2,-32.09,0.0251,-34.13,58.03,71.8,28.48,24252,24.45,0.971,99.99,-99.99,6993,25.0,0.9998,85.68,-64.84,0.0288,-14.31,35.15,71.17
derivative_high_vol,M5,20,4,2,0.1,0.0,1.5,2.0,100,0.8,29.19,5000,32.26,0.9527,95.85,-87.62,1393,33.52,1.0086,38.74,-5.71,0.0559,-57.11,81.91,72.14,28.11,24252,32.1,0.9456,100.0,-100.0,6633,32.76,0.9744,87.92,-83.36,0.0288,-12.08,16.64,72.65
derivative_high_vol,M15,20,8,2,0.1,0.0,1.0,4.0,50,0.7,40.26,1117,21.13,1.0715,43.29,49.44,466,22.32,1.1492,28.26,55.38,0.0777,-15.03,5.94,58.28,40.18,5490,19.58,0.9746,96.41,-88.69,2345,20.04,1.0032,69.62,-33.01,0.0286,-26.79,55.68,57.29
derivative_high_vol,M5,20,8,4,0.1,0.0,1.5,2.0,50,0.7,34.8,3353,33.1,0.9897,74.14,-42.99,1144,34.18,1.0385,30.43,19.12,0.0488,-43.71,62.11,65.88,34.52,16280,32.33,0.9554,99.9,-99.85,5610,32.98,0.984,80.83,-68.48,0.0286,-19.07,31.37,65.54
derivative_high_vol,M5,20,8,2,0.05,0.0,1.5,3.0,100,0.8,29.19,3529,24.54,0.9756,88.94,-68.84,986,25.66,1.0355,37.32,11.79,0.0599,-51.62,80.63,72.06,28.11,17192,24.13,0.9548,99.98,-99.98,4680,24.64,0.9832,87.42,-72.08,0.0284,-12.56,27.9,72.78
derivative_high_vol,M5,20,4,2,0.1,0.0,1.0,3.0,100,0.7,36.17,5000,24.2,0.958,97.33,-90.12,1705,24.63,0.9805,66.69,-39.35,0.0225,-30.64,50.77,65.9,35.6,24252,24.45,0.971,99.99,-99.99,8481,24.99,0.9992,93.63,-72.89,0.0282,-6.36,27.1,65.03
derivative_high_vol,M15,20,8,2,0.1,0.0,1.0,3.0,50,0.7,40.26,1117,26.59,1.0866,33.82,71.2,466,27.68,1.1484,23.45,53.13,0.0618,-10.37,-18.07,58.28,40.18,5490,24.63,0.9804,91.46,-80.11,2345,25.16,1.0085,58.27,-18.02,0.0281,-33.19,62.09,57.29
derivative_high_vol,M15,20,4,2,0.05,0.0,1.0,4.0,200,0.8,19.54,1590,21.76,1.1125,46.84,190.88,281,23.49,1.2279,15.35,53.38,0.1154,-31.49,-137.5,82.33,19.39,7910,19.63,0.978,98.2,-94.66,1438,20.03,1.0061,56.87,-19.11,0.0281,-41.33,75.55,81.82
derivative_high_vol,M5,20,8,4,0.05,0.0,1.5,2.0,200,0.7,38.83,3366,32.98,0.984,75.65,-49.97,1277,33.99,1.0297,44.28,12.96,0.0457,-31.37,62.93,62.06,38.53,16310,32.46,0.9611,99.82,-99.72,6093,33.09,0.989,86.89,-65.12,0.0279,-12.93,34.6,62.64
derivative_high_vol,M5,20,8,4,0.05,0.0,1.5,3.0,100,0.8,29.19,3366,24.69,0.9834,86.32,-59.92,941,25.93,1.0502,38.31,23.03,0.0668,-48.01,82.95,72.04,28.11,16310,24.04,0.9503,99.98,-99.98,4458,24.54,0.9782,85.65,-74.88,0.0279,-14.33,25.1,72.67
derivative_high_vol,M5,20,8,2,0.05,0.0,1.5,4.0,50,0.7,34.8,3529,19.55,0.9739,91.43,-75.84,1217,20.46,1.0332,57.17,8.05,0.0593,-34.26,83.89,65.51,34.52,17192,19.13,0.9488,100.0,-100.0,5896,19.56,0.9767,97.5,-89.31,0.0279,-2.5,10.69,65.7
derivative_high_vol,M15,20,8,4,0.05,0.0,1.5,3.0,50,0.7,40.26,1083,26.59,1.0882,29.45,70.4,446,27.8,1.1589,18.16,55.14,0.0707,-11.29,-15.26,58.82,40.18,5262,24.84,0.9937,85.12,-64.13,2251,25.32,1.0215,57.37,2.46,0.0278,-27.75,66.59,57.22
derivative_high_vol,M5,20,4,2,0.05,0.0,1.0,3.0,100,0.8,29.19,5075,23.86,0.9405,98.59,-95.16,1393,24.34,0.9649,58.25,-43.6,0.0244,-40.34,51.56,72.55,28.11,24560,24.28,0.9621,100.0,-100.0,6695,24.81,0.9899,87.23,-77.6,0.0278,-12.77,22.4,72.74
derivative_high_vol,M5,20,8,4,0.1,0.0,1.0,4.0,200,0.7,38.83,3353,19.5,0.9692,93.9,-77.13,1266,20.38,1.0238,39.31,-1.17,0.0546,-54.59,75.96,62.24,38.53,16280,19.41,0.9636,99.98,-99.96,6071,19.85,0.9912,92.64,-80.09,0.0276,-7.34,19.87,62.71
derivative_high_vol,M5,20,8,2,0.1,0.0,1.0,4.0,100,0.7,36.17,3525,19.55,0.9718,95.0,-77.23,1209,21.51,1.0959,45.34,93.41,0.1241,-49.66,170.64,65.7,35.6,17153,19.5,0.9692,99.98,-99.95,5974,19.94,0.9967,91.58,-73.52,0.0275,-8.4,26.43,65.17
derivative_high_vol,M5,20,4,2,0.05,0.0,1.5,3.0,200,0.8,30.54,5075,24.06,0.9509,97.48,-92.74,1451,24.88,0.9945,57.07,-23.97,0.0436,-40.41,68.77,71.41,28.57,24560,24.11,0.9542,100.0,-100.0,6771,24.59,0.9817,87.08,-85.35,0.0275,-12.92,14.65,72.43
