tf,strategy,fft_n,delta,slope_thresh,session_label,regime_filter,target_regime,regime_pct,regime_trend_pct,regime_cycle_pct,regime_noise_pct,regime_trans_pct,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_oos_pf,base_oos_dd,base_oos_trades,pf_gain
M1,rsi,64,0.03,-1.0,all,noise,noise,37.3,2.3,51.0,37.3,9.4,3718,35.45,1.1048,54.95,732.92,1752,1966,17861,35.65,1.1142,64.01,7446065.14,8783,9078,0.0094,1.0956,60.12,49092,0.0186
M1,rsi,64,0.03,-1.5,all,noise,noise,37.3,0.2,53.1,37.3,9.4,3720,35.46,1.1052,55.4,741.08,1752,1968,17863,35.64,1.114,64.01,7297886.45,8785,9078,0.0088,1.0956,60.12,49092,0.0184
M1,rsi,64,0.05,-1.0,all,noise,noise,34.3,2.3,47.7,34.3,15.7,3407,35.22,1.0934,58.26,448.86,1604,1803,16308,35.56,1.1102,63.02,1876077.87,8045,8263,0.0168,1.0956,60.12,49092,0.0146
M1,rsi,64,0.05,-1.5,all,noise,noise,34.3,0.2,49.8,34.3,15.7,3408,35.24,1.0943,58.26,459.83,1604,1804,16310,35.55,1.11,63.02,1838741.93,8047,8263,0.0157,1.0956,60.12,49092,0.0144
M1,rsi,64,0.08,-1.0,all,noise,noise,29.9,2.3,42.9,29.9,24.9,2949,34.96,1.0807,55.37,245.72,1386,1563,14175,35.27,1.0964,69.47,154592.31,6993,7182,0.0157,1.0956,60.12,49092,0.0008
M1,rsi,64,0.08,-1.5,all,noise,noise,29.9,0.2,45.0,29.9,25.0,2950,34.98,1.0818,55.37,252.64,1386,1564,14177,35.27,1.0961,69.47,151513.94,6995,7182,0.0143,1.0956,60.12,49092,0.0005
M1,rsi,64,0.03,-1.0,all,none,noise,37.3,2.3,51.0,37.3,9.4,10031,35.1,1.0881,66.29,10669.22,4896,5135,49092,35.27,1.0956,60.12,8983390186176.89,24464,24628,0.0075,1.0956,60.12,49092,0.0
M1,rsi,64,0.03,-1.5,all,none,noise,37.3,0.2,53.1,37.3,9.4,10031,35.1,1.0881,66.29,10669.22,4896,5135,49092,35.27,1.0956,60.12,8983390186176.89,24464,24628,0.0075,1.0956,60.12,49092,0.0
M1,rsi,64,0.05,-1.0,all,none,noise,34.3,2.3,47.7,34.3,15.7,10031,35.1,1.0881,66.29,10669.22,4896,5135,49092,35.27,1.0956,60.12,8983390186176.89,24464,24628,0.0075,1.0956,60.12,49092,0.0
M1,rsi,64,0.05,-1.5,all,none,noise,34.3,0.2,49.8,34.3,15.7,10031,35.1,1.0881,66.29,10669.22,4896,5135,49092,35.27,1.0956,60.12,8983390186176.89,24464,24628,0.0075,1.0956,60.12,49092,0.0
M1,rsi,64,0.08,-1.0,all,none,noise,29.9,2.3,42.9,29.9,24.9,10031,35.1,1.0881,66.29,10669.22,4896,5135,49092,35.27,1.0956,60.12,8983390186176.89,24464,24628,0.0075,1.0956,60.12,49092,0.0
M1,rsi,64,0.08,-1.5,all,none,noise,29.9,0.2,45.0,29.9,25.0,10031,35.1,1.0881,66.29,10669.22,4896,5135,49092,35.27,1.0956,60.12,8983390186176.89,24464,24628,0.0075,1.0956,60.12,49092,0.0
M1,rsi,64,0.03,-1.0,asian,none,noise,37.3,2.3,51.0,37.3,9.4,3576,35.12,1.0851,47.68,398.07,1803,1773,17436,35.11,1.0833,72.55,206369.57,8709,8727,-0.0018,1.0833,72.55,17436,0.0
M1,rsi,64,0.03,-1.5,asian,none,noise,37.3,0.2,53.1,37.3,9.4,3576,35.12,1.0851,47.68,398.07,1803,1773,17436,35.11,1.0833,72.55,206369.57,8709,8727,-0.0018,1.0833,72.55,17436,0.0
M1,rsi,64,0.05,-1.0,asian,none,noise,34.3,2.3,47.7,34.3,15.7,3576,35.12,1.0851,47.68,398.07,1803,1773,17436,35.11,1.0833,72.55,206369.57,8709,8727,-0.0018,1.0833,72.55,17436,0.0
M1,rsi,64,0.05,-1.5,asian,none,noise,34.3,0.2,49.8,34.3,15.7,3576,35.12,1.0851,47.68,398.07,1803,1773,17436,35.11,1.0833,72.55,206369.57,8709,8727,-0.0018,1.0833,72.55,17436,0.0
M1,rsi,64,0.08,-1.0,asian,none,noise,29.9,2.3,42.9,29.9,24.9,3576,35.12,1.0851,47.68,398.07,1803,1773,17436,35.11,1.0833,72.55,206369.57,8709,8727,-0.0018,1.0833,72.55,17436,0.0
M1,rsi,64,0.08,-1.5,asian,none,noise,29.9,0.2,45.0,29.9,25.0,3576,35.12,1.0851,47.68,398.07,1803,1773,17436,35.11,1.0833,72.55,206369.57,8709,8727,-0.0018,1.0833,72.55,17436,0.0
M1,rsi,64,0.03,-1.0,london,none,noise,37.3,2.3,51.0,37.3,9.4,3463,35.92,1.1299,43.7,1122.68,1729,1734,17917,34.77,1.0741,71.93,87618.67,9014,8903,-0.0558,1.0741,71.93,17917,0.0
M1,rsi,64,0.03,-1.5,london,none,noise,37.3,0.2,53.1,37.3,9.4,3463,35.92,1.1299,43.7,1122.68,1729,1734,17917,34.77,1.0741,71.93,87618.67,9014,8903,-0.0558,1.0741,71.93,17917,0.0
M1,rsi,64,0.05,-1.0,london,none,noise,34.3,2.3,47.7,34.3,15.7,3463,35.92,1.1299,43.7,1122.68,1729,1734,17917,34.77,1.0741,71.93,87618.67,9014,8903,-0.0558,1.0741,71.93,17917,0.0
M1,rsi,64,0.05,-1.5,london,none,noise,34.3,0.2,49.8,34.3,15.7,3463,35.92,1.1299,43.7,1122.68,1729,1734,17917,34.77,1.0741,71.93,87618.67,9014,8903,-0.0558,1.0741,71.93,17917,0.0
M1,rsi,64,0.08,-1.0,london,none,noise,29.9,2.3,42.9,29.9,24.9,3463,35.92,1.1299,43.7,1122.68,1729,1734,17917,34.77,1.0741,71.93,87618.67,9014,8903,-0.0558,1.0741,71.93,17917,0.0
M1,rsi,64,0.08,-1.5,london,none,noise,29.9,0.2,45.0,29.9,25.0,3463,35.92,1.1299,43.7,1122.68,1729,1734,17917,34.77,1.0741,71.93,87618.67,9014,8903,-0.0558,1.0741,71.93,17917,0.0
M1,rsi,64,0.03,-1.0,london,noise,noise,37.3,2.3,51.0,37.3,9.4,1225,37.22,1.1953,33.62,290.24,590,635,6350,34.63,1.069,60.97,801.51,3156,3194,-0.1263,1.0741,71.93,17917,-0.0051
M1,rsi,64,0.03,-1.5,london,noise,noise,37.3,0.2,53.1,37.3,9.4,1227,37.25,1.1963,34.28,294.06,590,637,6351,34.62,1.0688,60.97,792.49,3157,3194,-0.1275,1.0741,71.93,17917,-0.0053
M15,derivative,64,0.03,-1.5,asian,cycle,cycle,48.5,0.2,48.5,41.5,9.8,803,24.53,0.9752,49.79,-23.46,402,401,4181,26.19,1.0652,66.72,294.19,2073,2108,0.09,1.0385,85.25,8472,0.0267
M1,rsi,64,0.05,-1.0,london,noise,noise,34.3,2.3,47.7,34.3,15.7,1122,37.7,1.219,30.88,306.16,544,578,5777,34.48,1.0624,58.68,480.13,2866,2911,-0.1566,1.0741,71.93,17917,-0.0117
M1,rsi,64,0.05,-1.5,london,noise,noise,34.3,0.2,49.8,34.3,15.7,1123,37.76,1.2219,30.88,314.28,544,579,5778,34.48,1.0621,58.68,474.32,2867,2911,-0.1598,1.0741,71.93,17917,-0.012
M5,rsi,64,0.03,-1.0,asian,noise,noise,39.0,1.6,50.0,39.0,9.4,336,32.44,0.9604,27.42,-11.57,156,180,1407,34.61,1.0587,38.18,48.82,666,741,0.0983,1.0126,63.86,3838,0.0461
M5,rsi,64,0.03,-1.5,asian,noise,noise,39.0,0.1,51.5,39.0,9.4,336,32.44,0.9604,27.42,-11.57,156,180,1407,34.61,1.0587,38.18,48.82,666,741,0.0983,1.0126,63.86,3838,0.0461
M15,derivative,64,0.03,-1.0,asian,cycle,cycle,46.9,1.9,46.9,41.5,9.7,786,24.3,0.963,53.03,-28.41,394,392,4063,26.06,1.0583,66.96,210.08,2012,2051,0.0953,1.0385,85.25,8472,0.0198
M5,rsi,64,0.05,-1.0,asian,noise,noise,35.9,1.6,46.7,35.9,15.8,309,32.69,0.9712,24.14,-8.64,140,169,1296,34.57,1.0566,39.21,41.75,611,685,0.0854,1.0126,63.86,3838,0.044
M5,rsi,64,0.05,-1.5,asian,noise,noise,35.9,0.1,48.2,35.9,15.8,309,32.69,0.9712,24.14,-8.64,140,169,1296,34.57,1.0566,39.21,41.75,611,685,0.0854,1.0126,63.86,3838,0.044
M1,rsi,64,0.08,-1.0,london,noise,noise,29.9,2.3,42.9,29.9,24.9,975,37.85,1.2259,27.04,251.44,467,508,4992,34.19,1.0482,62.57,191.29,2470,2522,-0.1777,1.0741,71.93,17917,-0.0259
M1,rsi,64,0.08,-1.5,london,noise,noise,29.9,0.2,45.0,29.9,25.0,976,37.91,1.2292,27.04,258.47,467,509,4993,34.19,1.0479,62.57,188.37,2471,2522,-0.1813,1.0741,71.93,17917,-0.0262
M15,rsi,64,0.03,-1.0,london,none,noise,41.5,1.9,46.9,41.5,9.7,309,33.01,0.9903,19.44,-4.92,142,167,1376,34.38,1.0476,40.85,33.8,698,678,0.0573,1.0476,40.85,1376,0.0
M15,rsi,64,0.03,-1.5,london,none,noise,41.5,0.2,48.5,41.5,9.8,309,33.01,0.9903,19.44,-4.92,142,167,1376,34.38,1.0476,40.85,33.8,698,678,0.0573,1.0476,40.85,1376,0.0
M15,rsi,64,0.05,-1.0,london,none,noise,38.3,1.9,43.5,38.3,16.3,309,33.01,0.9903,19.44,-4.92,142,167,1376,34.38,1.0476,40.85,33.8,698,678,0.0573,1.0476,40.85,1376,0.0
M15,rsi,64,0.05,-1.5,london,none,noise,38.3,0.2,45.2,38.3,16.4,309,33.01,0.9903,19.44,-4.92,142,167,1376,34.38,1.0476,40.85,33.8,698,678,0.0573,1.0476,40.85,1376,0.0
M15,rsi,64,0.08,-1.0,london,none,noise,33.5,1.9,38.4,33.5,26.2,309,33.01,0.9903,19.44,-4.92,142,167,1376,34.38,1.0476,40.85,33.8,698,678,0.0573,1.0476,40.85,1376,0.0
M15,rsi,64,0.08,-1.5,london,none,noise,33.5,0.2,40.0,33.5,26.2,309,33.01,0.9903,19.44,-4.92,142,167,1376,34.38,1.0476,40.85,33.8,698,678,0.0573,1.0476,40.85,1376,0.0
M15,rsi,128,0.03,-1.0,london,none,noise,26.2,0.8,60.4,26.2,12.6,309,33.01,0.9903,19.44,-4.92,142,167,1376,34.38,1.0476,40.85,33.8,698,678,0.0573,1.0476,40.85,1376,0.0
M15,rsi,128,0.03,-1.5,london,none,noise,26.2,0.0,61.2,26.2,12.6,309,33.01,0.9903,19.44,-4.92,142,167,1376,34.38,1.0476,40.85,33.8,698,678,0.0573,1.0476,40.85,1376,0.0
M15,rsi,128,0.05,-1.0,london,none,noise,22.3,0.8,55.0,22.3,21.9,309,33.01,0.9903,19.44,-4.92,142,167,1376,34.38,1.0476,40.85,33.8,698,678,0.0573,1.0476,40.85,1376,0.0
M15,rsi,128,0.05,-1.5,london,none,noise,22.3,0.0,55.7,22.3,21.9,309,33.01,0.9903,19.44,-4.92,142,167,1376,34.38,1.0476,40.85,33.8,698,678,0.0573,1.0476,40.85,1376,0.0
M15,rsi,128,0.08,-1.0,london,none,noise,17.6,0.8,48.4,17.6,33.3,309,33.01,0.9903,19.44,-4.92,142,167,1376,34.38,1.0476,40.85,33.8,698,678,0.0573,1.0476,40.85,1376,0.0
M15,rsi,128,0.08,-1.5,london,none,noise,17.6,0.0,49.2,17.6,33.3,309,33.01,0.9903,19.44,-4.92,142,167,1376,34.38,1.0476,40.85,33.8,698,678,0.0573,1.0476,40.85,1376,0.0
M1,derivative,64,0.08,-1.0,asian,cycle,cycle,42.9,2.3,42.9,29.9,24.9,10361,25.77,1.0483,92.97,739.29,5177,5184,52322,25.79,1.0472,95.78,3100011.45,26128,26194,-0.0011,1.0368,98.32,118116,0.0104
M1,derivative,64,0.05,-1.0,asian,cycle,cycle,47.7,2.3,47.7,34.3,15.7,11547,26.02,1.0618,93.64,3201.13,5760,5787,58025,25.73,1.0442,97.65,2727633.36,29005,29020,-0.0176,1.0368,98.32,118116,0.0074
M1,derivative,64,0.03,-1.0,asian,cycle,cycle,51.0,2.3,51.0,37.3,9.4,12357,26.07,1.0643,93.75,5152.61,6167,6190,61806,25.73,1.0442,98.85,5384522.47,30872,30934,-0.0201,1.0368,98.32,118116,0.0074
M1,derivative,64,0.08,-1.5,asian,cycle,cycle,45.0,0.2,45.0,29.9,25.0,10837,25.94,1.0577,90.21,1826.84,5425,5412,54765,25.72,1.0437,96.56,1253861.1,27352,27413,-0.014,1.0368,98.32,118116,0.0069
M1,derivative,64,0.03,-1.5,asian,cycle,cycle,53.1,0.2,53.1,37.3,9.4,12838,26.21,1.072,91.43,12313.34,6419,6419,64271,25.68,1.0416,99.02,2421025.74,32107,32164,-0.0304,1.0368,98.32,118116,0.0048
M1,derivative,64,0.05,-1.5,asian,cycle,cycle,49.8,0.2,49.8,34.3,15.7,12026,26.17,1.0699,91.19,7550.74,6011,6015,60482,25.68,1.0413,98.12,1180156.38,30237,30245,-0.0286,1.0368,98.32,118116,0.0045
M5,rsi,128,0.05,-1.0,asian,noise,noise,22.5,0.4,58.2,22.5,18.9,171,35.67,1.1091,12.48,10.79,75,96,865,34.22,1.0404,35.8,15.37,413,452,-0.0687,1.0142,62.37,3834,0.0262
M5,rsi,128,0.05,-1.5,asian,noise,noise,22.5,0.0,58.6,22.5,18.9,171,35.67,1.1091,12.48,10.79,75,96,865,34.22,1.0404,35.8,15.37,413,452,-0.0687,1.0142,62.37,3834,0.0262
M15,derivative,128,0.03,-1.0,asian,cycle,cycle,60.4,0.8,60.4,26.2,12.6,980,23.88,0.941,68.3,-44.05,490,490,5172,25.73,1.0401,80.43,113.73,2566,2606,0.0991,1.0398,85.25,8464,0.0003
M15,derivative,128,0.03,-1.0,asian,none,cycle,60.4,0.8,60.4,26.2,12.6,1702,24.03,0.949,81.48,-59.57,849,853,8464,25.73,1.0398,85.25,239.66,4186,4278,0.0908,1.0398,85.25,8464,0.0
M15,derivative,128,0.03,-1.5,asian,none,cycle,61.2,0.0,61.2,26.2,12.6,1702,24.03,0.949,81.48,-59.57,849,853,8464,25.73,1.0398,85.25,239.66,4186,4278,0.0908,1.0398,85.25,8464,0.0
M15,derivative,128,0.05,-1.0,asian,none,cycle,55.0,0.8,55.0,22.3,21.9,1702,24.03,0.949,81.48,-59.57,849,853,8464,25.73,1.0398,85.25,239.66,4186,4278,0.0908,1.0398,85.25,8464,0.0
M15,derivative,128,0.05,-1.5,asian,none,cycle,55.7,0.0,55.7,22.3,21.9,1702,24.03,0.949,81.48,-59.57,849,853,8464,25.73,1.0398,85.25,239.66,4186,4278,0.0908,1.0398,85.25,8464,0.0
M15,derivative,128,0.08,-1.0,asian,none,cycle,48.4,0.8,48.4,17.6,33.3,1702,24.03,0.949,81.48,-59.57,849,853,8464,25.73,1.0398,85.25,239.66,4186,4278,0.0908,1.0398,85.25,8464,0.0
M15,derivative,128,0.08,-1.5,asian,none,cycle,49.2,0.0,49.2,17.6,33.3,1702,24.03,0.949,81.48,-59.57,849,853,8464,25.73,1.0398,85.25,239.66,4186,4278,0.0908,1.0398,85.25,8464,0.0
M15,derivative,64,0.03,-1.0,asian,none,cycle,46.9,1.9,46.9,41.5,9.7,1704,24.06,0.9505,81.48,-58.77,850,854,8472,25.71,1.0385,85.25,213.42,4190,4282,0.088,1.0385,85.25,8472,0.0
M15,derivative,64,0.03,-1.5,asian,none,cycle,48.5,0.2,48.5,41.5,9.8,1704,24.06,0.9505,81.48,-58.77,850,854,8472,25.71,1.0385,85.25,213.42,4190,4282,0.088,1.0385,85.25,8472,0.0
M15,derivative,64,0.05,-1.0,asian,none,cycle,43.5,1.9,43.5,38.3,16.3,1704,24.06,0.9505,81.48,-58.77,850,854,8472,25.71,1.0385,85.25,213.42,4190,4282,0.088,1.0385,85.25,8472,0.0
M15,derivative,64,0.05,-1.5,asian,none,cycle,45.2,0.2,45.2,38.3,16.4,1704,24.06,0.9505,81.48,-58.77,850,854,8472,25.71,1.0385,85.25,213.42,4190,4282,0.088,1.0385,85.25,8472,0.0
M15,derivative,64,0.08,-1.0,asian,none,cycle,38.4,1.9,38.4,33.5,26.2,1704,24.06,0.9505,81.48,-58.77,850,854,8472,25.71,1.0385,85.25,213.42,4190,4282,0.088,1.0385,85.25,8472,0.0
M15,derivative,64,0.08,-1.5,asian,none,cycle,40.0,0.2,40.0,33.5,26.2,1704,24.06,0.9505,81.48,-58.77,850,854,8472,25.71,1.0385,85.25,213.42,4190,4282,0.088,1.0385,85.25,8472,0.0
M15,derivative,128,0.05,-1.0,asian,cycle,cycle,55.0,0.8,55.0,22.3,21.9,900,23.56,0.9244,68.91,-47.7,449,451,4891,25.7,1.0383,76.23,92.05,2423,2468,0.1139,1.0398,85.25,8464,-0.0015
M1,derivative,64,0.03,-1.0,asian,none,cycle,51.0,2.3,51.0,37.3,9.4,23882,25.96,1.0568,98.27,58259.35,11937,11945,118116,25.58,1.0368,98.32,186108382.03,59001,59115,-0.02,1.0368,98.32,118116,0.0
M1,derivative,64,0.03,-1.5,asian,none,cycle,53.1,0.2,53.1,37.3,9.4,23882,25.96,1.0568,98.27,58259.35,11937,11945,118116,25.58,1.0368,98.32,186108382.03,59001,59115,-0.02,1.0368,98.32,118116,0.0
M1,derivative,64,0.05,-1.0,asian,none,cycle,47.7,2.3,47.7,34.3,15.7,23882,25.96,1.0568,98.27,58259.35,11937,11945,118116,25.58,1.0368,98.32,186108382.03,59001,59115,-0.02,1.0368,98.32,118116,0.0
M1,derivative,64,0.05,-1.5,asian,none,cycle,49.8,0.2,49.8,34.3,15.7,23882,25.96,1.0568,98.27,58259.35,11937,11945,118116,25.58,1.0368,98.32,186108382.03,59001,59115,-0.02,1.0368,98.32,118116,0.0
M1,derivative,64,0.08,-1.0,asian,none,cycle,42.9,2.3,42.9,29.9,24.9,23882,25.96,1.0568,98.27,58259.35,11937,11945,118116,25.58,1.0368,98.32,186108382.03,59001,59115,-0.02,1.0368,98.32,118116,0.0
M1,derivative,64,0.08,-1.5,asian,none,cycle,45.0,0.2,45.0,29.9,25.0,23882,25.96,1.0568,98.27,58259.35,11937,11945,118116,25.58,1.0368,98.32,186108382.03,59001,59115,-0.02,1.0368,98.32,118116,0.0
M15,derivative,64,0.05,-1.5,asian,cycle,cycle,45.2,0.2,45.2,38.3,16.4,741,24.16,0.9555,50.9,-30.04,365,376,3904,25.64,1.0352,68.78,54.09,1943,1961,0.0797,1.0385,85.25,8472,-0.0033
M15,derivative,128,0.03,-1.5,asian,cycle,cycle,61.2,0.0,61.2,26.2,12.6,1003,23.73,0.9333,70.99,-47.98,500,503,5230,25.64,1.035,84.0,77.3,2596,2634,0.1017,1.0398,85.25,8464,-0.0048
M15,derivative,128,0.05,-1.5,asian,cycle,cycle,55.7,0.0,55.7,22.3,21.9,923,23.4,0.9165,71.08,-51.37,459,464,4949,25.6,1.0329,80.56,59.32,2453,2496,0.1164,1.0398,85.25,8464,-0.0069
M5,derivative,128,0.03,-1.0,asian,cycle,cycle,62.3,0.4,62.3,25.8,11.5,3224,25.03,1.0021,79.62,-34.8,1617,1607,15439,25.57,1.031,87.9,245.52,7684,7755,0.0289,1.0218,94.81,24493,0.0092
M5,rsi,128,0.05,-1.0,all,noise,noise,22.5,0.4,58.2,22.5,18.9,420,32.62,0.9682,38.43,-12.3,186,234,2095,33.99,1.0296,59.41,22.12,994,1101,0.0614,1.0094,81.59,9655,0.0202
M5,rsi,128,0.05,-1.5,all,noise,noise,22.5,0.0,58.6,22.5,18.9,420,32.62,0.9682,38.43,-12.3,186,234,2095,33.99,1.0296,59.41,22.12,994,1101,0.0614,1.0094,81.59,9655,0.0202
M5,derivative,128,0.03,-1.5,asian,cycle,cycle,62.6,0.0,62.6,25.8,11.5,3264,25.03,1.0025,79.31,-34.53,1637,1627,15514,25.54,1.0296,88.37,197.52,7719,7795,0.0271,1.0218,94.81,24493,0.0078
M5,derivative,64,0.05,-1.5,asian,cycle,cycle,48.2,0.1,48.2,35.9,15.8,2445,24.42,0.9697,84.09,-60.0,1226,1219,12169,25.54,1.0294,86.09,129.98,6033,6136,0.0597,1.0217,94.97,24504,0.0077
M5,rsi,128,0.03,-1.0,all,noise,noise,25.8,0.4,62.3,25.8,11.5,490,33.06,0.9878,39.28,-8.47,223,267,2396,33.97,1.0291,61.33,24.57,1136,1260,0.0413,1.0094,81.59,9655,0.0197
M5,rsi,128,0.03,-1.5,all,noise,noise,25.8,0.0,62.6,25.8,11.5,490,33.06,0.9878,39.28,-8.47,223,267,2396,33.97,1.0291,61.33,24.57,1136,1260,0.0413,1.0094,81.59,9655,0.0197
M5,derivative,128,0.05,-1.0,asian,cycle,cycle,58.2,0.4,58.2,22.5,18.9,3004,25.07,1.004,80.0,-29.92,1510,1494,14494,25.53,1.029,85.75,159.61,7226,7268,0.025,1.0218,94.81,24493,0.0072
M5,derivative,64,0.08,-1.5,asian,cycle,cycle,43.1,0.1,43.1,31.2,25.6,2175,24.55,0.9768,81.99,-50.25,1090,1085,10969,25.52,1.028,87.08,90.4,5463,5506,0.0512,1.0217,94.97,24504,0.0063
M5,derivative,64,0.05,-1.0,asian,cycle,cycle,46.7,1.6,46.7,35.9,15.8,2349,24.31,0.964,84.49,-62.52,1180,1169,11700,25.51,1.0279,89.0,96.3,5799,5901,0.0639,1.0217,94.97,24504,0.0062
M5,derivative,128,0.05,-1.5,asian,cycle,cycle,58.6,0.0,58.6,22.5,18.9,3044,25.07,1.0044,79.66,-29.63,1530,1514,14569,25.51,1.0276,86.31,123.54,7261,7308,0.0232,1.0218,94.81,24493,0.0058
M15,derivative,64,0.05,-1.0,asian,cycle,cycle,43.5,1.9,43.5,38.3,16.3,724,23.9,0.9419,54.07,-34.56,357,367,3786,25.49,1.027,69.0,21.21,1882,1904,0.0851,1.0385,85.25,8472,-0.0115
M5,derivative,128,0.08,-1.0,asian,cycle,cycle,51.7,0.4,51.7,18.0,29.9,2729,24.88,0.9941,77.89,-40.71,1371,1358,12991,25.49,1.0263,85.77,82.58,6468,6523,0.0322,1.0218,94.81,24493,0.0045
M5,derivative,64,0.08,-1.0,asian,cycle,cycle,41.6,1.6,41.6,31.2,25.6,2079,24.43,0.9707,80.32,-53.38,1044,1035,10501,25.48,1.0262,89.95,60.89,5230,5271,0.0555,1.0217,94.97,24504,0.0045
M15,rsi,64,0.03,-1.0,london,noise,noise,41.5,1.9,46.9,41.5,9.7,117,35.04,1.0933,12.74,5.99,57,60,522,33.91,1.0261,25.92,3.84,261,261,-0.0672,1.0476,40.85,1376,-0.0215
M15,rsi,64,0.03,-1.5,london,noise,noise,41.5,0.2,48.5,41.5,9.8,117,35.04,1.0933,12.74,5.99,57,60,522,33.91,1.0261,25.92,3.84,261,261,-0.0672,1.0476,40.85,1376,-0.0215
M5,derivative,128,0.08,-1.5,asian,cycle,cycle,52.1,0.0,52.1,18.0,29.9,2769,24.88,0.9947,77.55,-40.46,1391,1378,13066,25.46,1.0248,86.33,57.22,6503,6563,0.0301,1.0218,94.81,24493,0.003
M15,derivative,128,0.08,-1.0,asian,cycle,cycle,48.4,0.8,48.4,17.6,33.3,809,23.86,0.9399,62.08,-38.5,405,404,4382,25.45,1.0245,77.36,15.46,2170,2212,0.0846,1.0398,85.25,8464,-0.0153
M5,rsi,64,0.08,-1.0,asian,noise,noise,31.2,1.6,41.6,31.2,25.6,266,32.71,0.9721,23.11,-7.34,115,151,1140,33.86,1.0239,32.6,6.81,528,612,0.0518,1.0126,63.86,3838,0.0113
M5,rsi,64,0.08,-1.5,asian,noise,noise,31.2,0.1,43.1,31.2,25.6,266,32.71,0.9721,23.11,-7.34,115,151,1140,33.86,1.0239,32.6,6.81,528,612,0.0518,1.0126,63.86,3838,0.0113
M5,derivative,64,0.03,-1.5,asian,cycle,cycle,51.5,0.1,51.5,39.0,9.4,2630,24.41,0.9693,84.19,-62.96,1317,1313,12902,25.42,1.023,87.12,32.14,6418,6484,0.0537,1.0217,94.97,24504,0.0013
M5,derivative,128,0.03,-1.0,asian,none,cycle,62.3,0.4,62.3,25.8,11.5,5077,25.51,1.0278,86.41,33.43,2547,2530,24493,25.4,1.0218,94.81,38.46,12194,12299,-0.006,1.0218,94.81,24493,0.0
M5,derivative,128,0.03,-1.5,asian,none,cycle,62.6,0.0,62.6,25.8,11.5,5077,25.51,1.0278,86.41,33.43,2547,2530,24493,25.4,1.0218,94.81,38.46,12194,12299,-0.006,1.0218,94.81,24493,0.0
M5,derivative,128,0.05,-1.0,asian,none,cycle,58.2,0.4,58.2,22.5,18.9,5077,25.51,1.0278,86.41,33.43,2547,2530,24493,25.4,1.0218,94.81,38.46,12194,12299,-0.006,1.0218,94.81,24493,0.0
M5,derivative,128,0.05,-1.5,asian,none,cycle,58.6,0.0,58.6,22.5,18.9,5077,25.51,1.0278,86.41,33.43,2547,2530,24493,25.4,1.0218,94.81,38.46,12194,12299,-0.006,1.0218,94.81,24493,0.0
M5,derivative,128,0.08,-1.0,asian,none,cycle,51.7,0.4,51.7,18.0,29.9,5077,25.51,1.0278,86.41,33.43,2547,2530,24493,25.4,1.0218,94.81,38.46,12194,12299,-0.006,1.0218,94.81,24493,0.0
M5,derivative,128,0.08,-1.5,asian,none,cycle,52.1,0.0,52.1,18.0,29.9,5077,25.51,1.0278,86.41,33.43,2547,2530,24493,25.4,1.0218,94.81,38.46,12194,12299,-0.006,1.0218,94.81,24493,0.0
M1,derivative,64,0.03,-1.0,london,none,cycle,51.0,2.3,51.0,37.3,9.4,27124,24.63,1.0019,99.89,-97.2,13573,13551,127960,24.96,1.0218,99.93,424.57,63990,63970,0.0199,1.0218,99.93,127960,0.0
M1,derivative,64,0.03,-1.5,london,none,cycle,53.1,0.2,53.1,37.3,9.4,27124,24.63,1.0019,99.89,-97.2,13573,13551,127960,24.96,1.0218,99.93,424.57,63990,63970,0.0199,1.0218,99.93,127960,0.0
M1,derivative,64,0.05,-1.0,london,none,cycle,47.7,2.3,47.7,34.3,15.7,27124,24.63,1.0019,99.89,-97.2,13573,13551,127960,24.96,1.0218,99.93,424.57,63990,63970,0.0199,1.0218,99.93,127960,0.0
M1,derivative,64,0.05,-1.5,london,none,cycle,49.8,0.2,49.8,34.3,15.7,27124,24.63,1.0019,99.89,-97.2,13573,13551,127960,24.96,1.0218,99.93,424.57,63990,63970,0.0199,1.0218,99.93,127960,0.0
M1,derivative,64,0.08,-1.0,london,none,cycle,42.9,2.3,42.9,29.9,24.9,27124,24.63,1.0019,99.89,-97.2,13573,13551,127960,24.96,1.0218,99.93,424.57,63990,63970,0.0199,1.0218,99.93,127960,0.0
M1,derivative,64,0.08,-1.5,london,none,cycle,45.0,0.2,45.0,29.9,25.0,27124,24.63,1.0019,99.89,-97.2,13573,13551,127960,24.96,1.0218,99.93,424.57,63990,63970,0.0199,1.0218,99.93,127960,0.0
M5,derivative,64,0.03,-1.0,asian,none,cycle,50.0,1.6,50.0,39.0,9.4,5087,25.52,1.0283,86.41,35.89,2552,2535,24504,25.4,1.0217,94.97,34.18,12199,12305,-0.0066,1.0217,94.97,24504,0.0
M5,derivative,64,0.03,-1.5,asian,none,cycle,51.5,0.1,51.5,39.0,9.4,5087,25.52,1.0283,86.41,35.89,2552,2535,24504,25.4,1.0217,94.97,34.18,12199,12305,-0.0066,1.0217,94.97,24504,0.0
