tf,strategy,fft_n,delta,slope_thresh,session_label,regime_filter,target_regime,regime_pct,regime_trend_pct,regime_cycle_pct,regime_noise_pct,regime_trans_pct,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_oos_pf,base_oos_dd,base_oos_trades,pf_gain
M15,derivative,128,0.08,-1.5,newyork,cycle,cycle,49.2,0.0,49.2,17.6,33.3,742,24.39,0.9173,57.1,-44.61,374,368,3661,24.06,0.91,96.48,-95.6,1859,1802,-0.0073,0.8937,99.95,7225,0.0163
M15,derivative,128,0.03,-1.0,newyork,cycle,cycle,60.4,0.8,60.4,26.2,12.6,986,23.73,0.8853,69.62,-64.61,493,493,4381,24.04,0.9097,98.18,-97.64,2218,2163,0.0244,0.8937,99.95,7225,0.016
M15,rsi,128,0.08,-1.0,all,noise,noise,17.6,0.8,48.4,17.6,33.3,150,36.67,1.0793,21.08,6.53,70,80,611,32.9,0.9093,45.9,-36.32,276,335,-0.17,0.9119,93.21,3346,-0.0026
M15,rsi,128,0.08,-1.5,all,noise,noise,17.6,0.0,49.2,17.6,33.3,150,36.67,1.0793,21.08,6.53,70,80,611,32.9,0.9093,45.9,-36.32,276,335,-0.17,0.9119,93.21,3346,-0.0026
M15,derivative,128,0.08,-1.5,london,cycle,cycle,49.2,0.0,49.2,17.6,33.3,913,25.85,0.9807,57.18,-24.06,449,464,4868,24.42,0.9087,99.05,-98.56,2437,2431,-0.072,0.9348,99.91,9328,-0.0261
M15,derivative,128,0.03,-1.5,all,cycle,cycle,61.2,0.0,61.2,26.2,12.6,3034,23.93,0.877,97.73,-96.78,1516,1518,14754,24.6,0.9085,100.0,-100.0,7377,7377,0.0315,0.8907,100.0,23788,0.0178
M15,derivative,128,0.03,-1.5,newyork,cycle,cycle,61.2,0.0,61.2,26.2,12.6,987,23.71,0.8841,69.93,-64.97,494,493,4394,24.01,0.9084,98.28,-97.77,2226,2168,0.0243,0.8937,99.95,7225,0.0147
M15,derivative,128,0.05,-1.0,asian,cycle,cycle,55.0,0.8,55.0,22.3,21.9,958,21.29,0.7365,90.87,-89.61,459,499,4855,25.07,0.9084,99.26,-98.66,2385,2470,0.1719,0.8898,99.99,8320,0.0186
M15,derivative,128,0.05,-1.5,all,cycle,cycle,55.7,0.0,55.7,22.3,21.9,2748,23.8,0.8697,97.19,-96.24,1373,1375,13859,24.58,0.9075,100.0,-100.0,6935,6924,0.0378,0.8907,100.0,23788,0.0168
M15,rsi,64,0.03,-1.0,asian,none,noise,41.5,1.9,46.9,41.5,9.7,191,34.55,0.9576,28.63,-7.29,75,116,948,33.44,0.9066,62.82,-51.55,437,511,-0.051,0.9066,62.82,948,0.0
M15,rsi,64,0.03,-1.5,asian,none,noise,41.5,0.2,48.5,41.5,9.8,191,34.55,0.9576,28.63,-7.29,75,116,948,33.44,0.9066,62.82,-51.55,437,511,-0.051,0.9066,62.82,948,0.0
M15,rsi,64,0.05,-1.0,asian,none,noise,38.3,1.9,43.5,38.3,16.3,191,34.55,0.9576,28.63,-7.29,75,116,948,33.44,0.9066,62.82,-51.55,437,511,-0.051,0.9066,62.82,948,0.0
M15,rsi,64,0.05,-1.5,asian,none,noise,38.3,0.2,45.2,38.3,16.4,191,34.55,0.9576,28.63,-7.29,75,116,948,33.44,0.9066,62.82,-51.55,437,511,-0.051,0.9066,62.82,948,0.0
M15,rsi,64,0.08,-1.0,asian,none,noise,33.5,1.9,38.4,33.5,26.2,191,34.55,0.9576,28.63,-7.29,75,116,948,33.44,0.9066,62.82,-51.55,437,511,-0.051,0.9066,62.82,948,0.0
M15,rsi,64,0.08,-1.5,asian,none,noise,33.5,0.2,40.0,33.5,26.2,191,34.55,0.9576,28.63,-7.29,75,116,948,33.44,0.9066,62.82,-51.55,437,511,-0.051,0.9066,62.82,948,0.0
M15,derivative,128,0.08,-1.0,all,cycle,cycle,48.4,0.8,48.4,17.6,33.3,2385,23.65,0.8624,96.19,-94.97,1195,1190,12258,24.53,0.9052,100.0,-100.0,6123,6135,0.0428,0.8907,100.0,23788,0.0145
M15,derivative,128,0.05,-1.5,asian,cycle,cycle,55.7,0.0,55.7,22.3,21.9,974,21.46,0.7437,90.53,-89.35,467,507,4928,25.0,0.905,99.4,-98.91,2422,2506,0.1613,0.8898,99.99,8320,0.0152
M15,rsi,128,0.03,-1.0,asian,none,noise,26.2,0.8,60.4,26.2,12.6,191,34.55,0.9576,28.63,-7.29,75,116,947,33.37,0.9038,62.82,-52.47,437,510,-0.0538,0.9038,62.82,947,0.0
M15,rsi,128,0.03,-1.5,asian,none,noise,26.2,0.0,61.2,26.2,12.6,191,34.55,0.9576,28.63,-7.29,75,116,947,33.37,0.9038,62.82,-52.47,437,510,-0.0538,0.9038,62.82,947,0.0
M15,rsi,128,0.05,-1.0,asian,none,noise,22.3,0.8,55.0,22.3,21.9,191,34.55,0.9576,28.63,-7.29,75,116,947,33.37,0.9038,62.82,-52.47,437,510,-0.0538,0.9038,62.82,947,0.0
M15,rsi,128,0.05,-1.5,asian,none,noise,22.3,0.0,55.7,22.3,21.9,191,34.55,0.9576,28.63,-7.29,75,116,947,33.37,0.9038,62.82,-52.47,437,510,-0.0538,0.9038,62.82,947,0.0
M15,rsi,128,0.08,-1.0,asian,none,noise,17.6,0.8,48.4,17.6,33.3,191,34.55,0.9576,28.63,-7.29,75,116,947,33.37,0.9038,62.82,-52.47,437,510,-0.0538,0.9038,62.82,947,0.0
M15,rsi,128,0.08,-1.5,asian,none,noise,17.6,0.0,49.2,17.6,33.3,191,34.55,0.9576,28.63,-7.29,75,116,947,33.37,0.9038,62.82,-52.47,437,510,-0.0538,0.9038,62.82,947,0.0
M15,derivative,128,0.08,-1.0,asian,cycle,cycle,48.4,0.8,48.4,17.6,33.3,862,21.23,0.7339,87.89,-87.21,419,443,4318,24.97,0.9035,99.03,-98.18,2115,2203,0.1696,0.8898,99.99,8320,0.0137
M15,rsi,64,0.03,-1.0,london,noise,noise,41.5,1.9,46.9,41.5,9.7,141,34.75,0.9937,22.0,-2.01,64,77,746,32.71,0.9028,52.61,-44.37,373,373,-0.0909,0.8971,82.89,1844,0.0057
M15,rsi,64,0.03,-1.5,london,noise,noise,41.5,0.2,48.5,41.5,9.8,141,34.75,0.9937,22.0,-2.01,64,77,746,32.71,0.9028,52.61,-44.37,373,373,-0.0909,0.8971,82.89,1844,0.0057
M15,rsi,64,0.08,-1.0,newyork,noise,noise,33.5,1.9,38.4,33.5,26.2,80,36.25,1.1013,9.98,4.52,42,38,380,32.37,0.9025,38.36,-25.78,189,191,-0.1988,1.015,46.16,1210,-0.1125
M15,rsi,64,0.08,-1.5,newyork,noise,noise,33.5,0.2,40.0,33.5,26.2,80,36.25,1.1013,9.98,4.52,42,38,380,32.37,0.9025,38.36,-25.78,189,191,-0.1988,1.015,46.16,1210,-0.1125
M15,derivative,128,0.08,-1.5,all,cycle,cycle,49.2,0.0,49.2,17.6,33.3,2419,23.65,0.8622,96.3,-95.2,1211,1208,12379,24.47,0.902,100.0,-100.0,6184,6195,0.0398,0.8907,100.0,23788,0.0113
M15,derivative,128,0.08,-1.5,asian,cycle,cycle,49.2,0.0,49.2,17.6,33.3,878,21.41,0.7419,87.46,-86.89,427,451,4391,24.89,0.8998,99.21,-98.52,2152,2239,0.1579,0.8898,99.99,8320,0.01
M15,rsi,64,0.03,-1.0,london,none,noise,41.5,1.9,46.9,41.5,9.7,373,32.44,0.8994,39.99,-26.01,169,204,1844,32.54,0.8971,82.89,-78.24,925,919,-0.0023,0.8971,82.89,1844,0.0
M15,rsi,64,0.03,-1.5,london,none,noise,41.5,0.2,48.5,41.5,9.8,373,32.44,0.8994,39.99,-26.01,169,204,1844,32.54,0.8971,82.89,-78.24,925,919,-0.0023,0.8971,82.89,1844,0.0
M15,rsi,64,0.05,-1.0,london,none,noise,38.3,1.9,43.5,38.3,16.3,373,32.44,0.8994,39.99,-26.01,169,204,1844,32.54,0.8971,82.89,-78.24,925,919,-0.0023,0.8971,82.89,1844,0.0
M15,rsi,64,0.05,-1.5,london,none,noise,38.3,0.2,45.2,38.3,16.4,373,32.44,0.8994,39.99,-26.01,169,204,1844,32.54,0.8971,82.89,-78.24,925,919,-0.0023,0.8971,82.89,1844,0.0
M15,rsi,64,0.08,-1.0,london,none,noise,33.5,1.9,38.4,33.5,26.2,373,32.44,0.8994,39.99,-26.01,169,204,1844,32.54,0.8971,82.89,-78.24,925,919,-0.0023,0.8971,82.89,1844,0.0
M15,rsi,64,0.08,-1.5,london,none,noise,33.5,0.2,40.0,33.5,26.2,373,32.44,0.8994,39.99,-26.01,169,204,1844,32.54,0.8971,82.89,-78.24,925,919,-0.0023,0.8971,82.89,1844,0.0
M15,rsi,128,0.03,-1.0,london,none,noise,26.2,0.8,60.4,26.2,12.6,372,32.53,0.9031,39.99,-25.21,168,204,1844,32.54,0.8971,82.89,-78.24,925,919,-0.006,0.8971,82.89,1844,0.0
M15,rsi,128,0.03,-1.5,london,none,noise,26.2,0.0,61.2,26.2,12.6,372,32.53,0.9031,39.99,-25.21,168,204,1844,32.54,0.8971,82.89,-78.24,925,919,-0.006,0.8971,82.89,1844,0.0
M15,rsi,128,0.05,-1.0,london,none,noise,22.3,0.8,55.0,22.3,21.9,372,32.53,0.9031,39.99,-25.21,168,204,1844,32.54,0.8971,82.89,-78.24,925,919,-0.006,0.8971,82.89,1844,0.0
M15,rsi,128,0.05,-1.5,london,none,noise,22.3,0.0,55.7,22.3,21.9,372,32.53,0.9031,39.99,-25.21,168,204,1844,32.54,0.8971,82.89,-78.24,925,919,-0.006,0.8971,82.89,1844,0.0
M15,rsi,128,0.08,-1.0,london,none,noise,17.6,0.8,48.4,17.6,33.3,372,32.53,0.9031,39.99,-25.21,168,204,1844,32.54,0.8971,82.89,-78.24,925,919,-0.006,0.8971,82.89,1844,0.0
M15,rsi,128,0.08,-1.5,london,none,noise,17.6,0.0,49.2,17.6,33.3,372,32.53,0.9031,39.99,-25.21,168,204,1844,32.54,0.8971,82.89,-78.24,925,919,-0.006,0.8971,82.89,1844,0.0
