tf,strategy,fft_n,ratio_thresh,pers_thresh,pers_window,session_label,filter_type,clock_pct,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_pf,base_dd,base_trades,pf_gain
M15,rsi,128,0.08,0.5,10,all,fft_clock,7.849432160199045,649,32.67,0.906,57.18,-38.92,290,359,3016,33.45,0.9312,86.24,-82.7,1502,1514,0.0252,0.9119,93.21,3349,0.0193
M15,rsi,128,0.08,0.3,20,all,fft_clock,9.117540832296642,637,32.97,0.9188,56.23,-34.62,285,352,2980,33.46,0.9311,86.04,-82.35,1482,1498,0.0123,0.9119,93.21,3349,0.0192
M15,rsi,64,0.08,0.3,20,asian,fft_clock,18.32738071351178,165,34.55,0.9557,27.63,-6.54,66,99,748,33.82,0.9232,47.47,-38.2,340,408,-0.0325,0.9066,62.82,948,0.0166
M15,rsi,128,0.08,0.5,20,all,fft_clock,7.416027930494804,651,32.87,0.9148,57.94,-36.44,293,358,3041,33.38,0.9279,87.95,-84.13,1513,1528,0.0131,0.9119,93.21,3349,0.016
M15,rsi,128,0.08,0.3,20,newyork,fft_clock,9.117540832296642,245,31.84,0.8909,26.91,-19.06,115,130,1104,35.33,1.0309,46.84,12.36,565,539,0.14,1.015,46.16,1210,0.0159
M15,rsi,64,0.06,0.5,20,asian,fft_clock,11.930655323247322,172,34.3,0.9461,27.49,-7.89,68,104,813,33.83,0.9225,49.96,-40.97,375,438,-0.0236,0.9066,62.82,948,0.0159
M15,rsi,64,0.08,0.5,20,asian,fft_clock,11.822304265821261,173,34.1,0.9378,28.26,-8.88,69,104,814,33.78,0.9208,50.5,-41.61,375,439,-0.017,0.9066,62.82,948,0.0142
M15,derivative,64,0.08,0.5,20,newyork,fft_clock,11.822304265821261,1370,24.82,0.9405,76.51,-56.76,688,682,6206,23.94,0.9062,99.76,-99.58,3153,3053,-0.0343,0.8933,99.95,7228,0.0129
M15,derivative,64,0.06,0.5,20,london,fft_clock,11.930655323247322,1654,26.78,1.0312,60.79,14.95,816,838,8155,25.17,0.9468,99.58,-99.02,4076,4079,-0.0844,0.934,99.91,9334,0.0128
M15,derivative,64,0.08,0.5,20,london,fft_clock,11.822304265821261,1657,26.74,1.0287,61.6,11.42,818,839,8174,25.17,0.9462,99.59,-99.06,4086,4088,-0.0825,0.934,99.91,9334,0.0122
M15,rsi,128,0.08,0.5,20,newyork,fft_clock,7.416027930494804,250,32.0,0.8976,25.57,-18.43,117,133,1124,35.23,1.0268,48.58,9.19,574,550,0.1292,1.015,46.16,1210,0.0118
M15,rsi,0,0.0,0.0,0,newyork,time_clock,24.99297724627794,197,33.5,0.9628,24.74,-6.72,94,103,858,35.2,1.0263,31.0,6.63,433,425,0.0635,1.015,46.16,1210,0.0113
M15,rsi,128,0.08,0.3,10,newyork,fft_clock,8.856695694048717,246,31.71,0.8858,26.89,-19.87,117,129,1110,35.23,1.0263,45.34,8.68,570,540,0.1405,1.015,46.16,1210,0.0113
M15,derivative,64,0.1,0.5,20,london,fft_clock,11.477186082908624,1665,26.73,1.0282,63.54,10.86,822,843,8210,25.14,0.945,99.63,-99.16,4102,4108,-0.0832,0.934,99.91,9334,0.011
M15,derivative,64,0.06,0.5,20,newyork,fft_clock,11.930655323247322,1369,24.84,0.9414,76.51,-56.31,688,681,6188,23.9,0.9041,99.78,-99.62,3144,3044,-0.0373,0.8933,99.95,7228,0.0108
M15,derivative,128,0.06,0.3,20,london,fft_clock,10.827079738352262,1654,26.12,0.9963,64.23,-25.85,816,838,8226,25.13,0.9444,99.61,-99.2,4109,4117,-0.0519,0.934,99.91,9334,0.0104
M15,derivative,64,0.1,0.5,20,newyork,fft_clock,11.477186082908624,1383,24.58,0.9289,78.37,-62.22,694,689,6232,23.89,0.9036,99.79,-99.64,3168,3064,-0.0253,0.8933,99.95,7228,0.0103
M15,rsi,128,0.1,0.3,10,london,fft_clock,6.15995826477788,351,31.91,0.8781,43.4,-28.71,159,192,1702,32.73,0.9049,78.84,-73.02,850,852,0.0268,0.8956,82.99,1846,0.0093
M15,rsi,64,0.06,0.3,20,all,fft_clock,18.748745936835345,572,33.04,0.9215,55.06,-30.98,255,317,2669,33.2,0.9209,85.56,-82.61,1311,1358,-0.0006,0.9119,93.21,3349,0.009
M15,derivative,64,0.1,0.3,10,london,fft_clock,16.5977767968217,1570,26.69,1.0264,62.46,7.83,777,793,7678,25.1,0.9426,99.4,-99.0,3838,3840,-0.0838,0.934,99.91,9334,0.0086
M15,derivative,64,0.06,0.3,10,london,fft_clock,16.834543922308278,1563,26.68,1.0259,62.44,7.19,774,789,7643,25.09,0.9425,99.38,-98.99,3823,3820,-0.0834,0.934,99.91,9334,0.0085
M15,derivative,64,0.08,0.3,10,london,fft_clock,16.786387896785584,1566,26.63,1.0233,63.6,3.89,776,790,7652,25.09,0.9423,99.4,-99.01,3828,3824,-0.081,0.934,99.91,9334,0.0083
M15,rsi,128,0.1,0.5,20,london,fft_clock,5.281110798988724,354,31.92,0.8786,43.49,-28.81,160,194,1719,32.69,0.9036,80.41,-73.81,858,861,0.025,0.8956,82.99,1846,0.008
M15,rsi,128,0.1,0.3,20,all,fft_clock,6.127854247762751,659,33.23,0.9296,56.21,-32.23,296,363,3086,33.18,0.9198,89.73,-87.09,1537,1549,-0.0098,0.9119,93.21,3349,0.0079
M15,rsi,128,0.1,0.3,20,london,fft_clock,6.127854247762751,350,32.0,0.8817,42.82,-27.97,157,193,1701,32.69,0.9033,79.68,-73.54,848,853,0.0216,0.8956,82.99,1846,0.0077
M15,rsi,128,0.1,0.3,10,all,fft_clock,6.15995826477788,660,33.18,0.9273,56.6,-32.99,298,362,3084,33.17,0.9194,89.8,-87.18,1540,1544,-0.0079,0.9119,93.21,3349,0.0075
M15,rsi,128,0.06,0.5,10,newyork,fft_clock,8.656045587704162,245,31.84,0.8913,27.64,-19.0,117,128,1110,35.14,1.0223,46.94,5.49,569,541,0.131,1.015,46.16,1210,0.0073
M15,rsi,128,0.08,0.5,10,newyork,fft_clock,7.849432160199045,247,31.58,0.8805,27.64,-20.7,117,130,1119,35.12,1.0217,47.07,5.11,573,546,0.1412,1.015,46.16,1210,0.0067
M15,rsi,128,0.1,0.3,10,newyork,fft_clock,6.15995826477788,254,33.46,0.9594,22.1,-9.15,122,132,1128,35.11,1.0212,44.94,4.74,577,551,0.0618,1.015,46.16,1210,0.0062
M15,rsi,128,0.1,0.3,20,newyork,fft_clock,6.127854247762751,254,33.46,0.9592,22.13,-9.18,121,133,1128,35.11,1.0212,46.53,4.77,577,551,0.062,1.015,46.16,1210,0.0062
M15,derivative,128,0.06,0.3,10,london,fft_clock,9.976323287451343,1675,26.39,1.0101,59.65,-11.84,829,846,8317,25.05,0.9402,99.7,-99.42,4157,4160,-0.0699,0.934,99.91,9334,0.0062
M15,rsi,128,0.1,0.5,10,all,fft_clock,5.666359003170272,664,33.13,0.9254,56.64,-33.76,298,366,3103,33.13,0.9176,90.32,-87.83,1546,1557,-0.0078,0.9119,93.21,3349,0.0057
M15,rsi,128,0.1,0.5,20,all,fft_clock,5.281110798988724,667,32.98,0.9192,58.09,-35.81,302,365,3118,33.13,0.9176,90.42,-87.95,1555,1563,-0.0016,0.9119,93.21,3349,0.0057
M15,derivative,64,0.06,0.3,20,newyork,fft_clock,18.748745936835345,1261,24.9,0.9447,73.36,-51.83,635,626,5705,23.79,0.8989,99.73,-99.54,2903,2802,-0.0458,0.8933,99.95,7228,0.0056
M15,derivative,128,0.1,0.3,20,newyork,fft_clock,6.127854247762751,1433,23.73,0.8866,81.77,-77.52,714,719,6699,23.79,0.8989,99.88,-99.82,3402,3297,0.0123,0.8933,99.95,7228,0.0056
M15,rsi,128,0.06,0.3,10,newyork,fft_clock,9.976323287451343,243,31.69,0.8852,26.89,-19.73,116,127,1097,35.1,1.0204,46.75,4.01,565,532,0.1352,1.015,46.16,1210,0.0054
M15,derivative,64,0.08,0.3,20,newyork,fft_clock,18.32738071351178,1270,24.8,0.9397,73.97,-54.38,640,630,5752,23.78,0.8986,99.73,-99.56,2928,2824,-0.0411,0.8933,99.95,7228,0.0053
M15,derivative,128,0.06,0.5,10,london,fft_clock,8.656045587704162,1701,26.22,1.0014,65.58,-21.46,840,861,8435,25.03,0.9392,99.75,-99.5,4207,4228,-0.0622,0.934,99.91,9334,0.0052
M15,derivative,128,0.06,0.5,20,london,fft_clock,8.335005417552871,1709,26.1,0.995,65.34,-27.83,845,864,8424,25.02,0.9391,99.75,-99.5,4205,4219,-0.0559,0.934,99.91,9334,0.0051
M15,derivative,128,0.08,0.3,20,london,fft_clock,9.117540832296642,1688,26.18,0.9999,63.26,-22.78,834,854,8383,25.01,0.939,99.75,-99.49,4189,4194,-0.0609,0.934,99.91,9334,0.005
M15,rsi,128,0.06,0.5,10,asian,fft_clock,8.656045587704162,172,36.63,1.048,23.23,3.86,64,108,825,33.58,0.9115,54.08,-45.2,400,425,-0.1365,0.9066,62.82,948,0.0049
M15,rsi,128,0.1,0.5,10,london,fft_clock,5.666359003170272,353,31.73,0.8708,43.98,-30.18,159,194,1711,32.61,0.9003,79.95,-74.71,855,856,0.0295,0.8956,82.99,1846,0.0047
M15,derivative,0,0.0,0.0,0,newyork,time_clock,24.99297724627794,1159,24.07,0.9034,71.68,-65.04,569,590,5281,23.8,0.8978,99.62,-99.34,2632,2649,-0.0056,0.8933,99.95,7228,0.0045
M15,rsi,128,0.1,0.5,20,newyork,fft_clock,5.281110798988724,256,33.2,0.948,22.92,-11.03,122,134,1138,35.06,1.0193,49.22,3.29,581,557,0.0713,1.015,46.16,1210,0.0043
M15,derivative,64,0.06,0.5,10,newyork,fft_clock,13.250933022994502,1357,24.39,0.9191,76.8,-65.35,679,678,6102,23.76,0.8975,99.79,-99.7,3105,2997,-0.0216,0.8933,99.95,7228,0.0042
M15,derivative,64,0.08,0.5,10,newyork,fft_clock,13.234881014486938,1357,24.39,0.9191,76.8,-65.35,679,678,6102,23.76,0.8975,99.79,-99.7,3105,2997,-0.0216,0.8933,99.95,7228,0.0042
M15,rsi,64,0.1,0.5,20,asian,fft_clock,11.477186082908624,173,34.1,0.9378,28.26,-8.88,69,104,820,33.54,0.9106,53.61,-45.29,377,443,-0.0272,0.9066,62.82,948,0.004
M15,derivative,64,0.08,0.3,20,london,fft_clock,18.32738071351178,1541,26.8,1.0324,53.07,15.42,766,775,7564,25.0,0.9379,99.54,-99.19,3783,3781,-0.0945,0.934,99.91,9334,0.0039
M15,derivative,64,0.06,0.3,20,london,fft_clock,18.748745936835345,1530,26.93,1.0391,51.71,24.64,760,770,7497,25.0,0.9378,99.5,-99.16,3749,3748,-0.1013,0.934,99.91,9334,0.0038
M15,derivative,128,0.08,0.3,10,london,fft_clock,8.856695694048717,1695,26.43,1.0126,60.65,-9.18,839,856,8428,24.99,0.9377,99.76,-99.54,4210,4218,-0.0749,0.934,99.91,9334,0.0037
M15,derivative,64,0.1,0.5,10,newyork,fft_clock,13.162646976202897,1359,24.43,0.921,76.35,-64.69,680,679,6109,23.75,0.8969,99.79,-99.71,3107,3002,-0.0241,0.8933,99.95,7228,0.0036
M15,derivative,128,0.1,0.5,10,newyork,fft_clock,5.666359003170272,1446,23.65,0.883,82.21,-78.74,720,726,6715,23.75,0.8969,99.89,-99.84,3408,3307,0.0139,0.8933,99.95,7228,0.0036
M15,rsi,64,0.06,0.5,20,newyork,fft_clock,11.930655323247322,233,33.05,0.9428,23.79,-10.84,111,122,1059,35.03,1.0185,43.54,2.44,544,515,0.0757,1.015,46.16,1210,0.0035
M15,derivative,128,0.06,0.3,20,newyork,fft_clock,10.827079738352262,1365,23.59,0.8801,81.23,-77.55,683,682,6369,23.76,0.8966,99.86,-99.78,3235,3134,0.0165,0.8933,99.95,7228,0.0033
M15,derivative,128,0.1,0.3,10,newyork,fft_clock,6.15995826477788,1437,23.8,0.8902,80.87,-76.65,716,721,6673,23.74,0.8962,99.89,-99.84,3386,3287,0.006,0.8933,99.95,7228,0.0029
M15,derivative,128,0.1,0.3,20,london,fft_clock,6.127854247762751,1748,26.2,1.0008,66.16,-22.63,862,886,8680,24.97,0.9366,99.83,-99.64,4336,4344,-0.0642,0.934,99.91,9334,0.0026
M15,derivative,128,0.1,0.5,20,newyork,fft_clock,5.281110798988724,1447,23.84,0.8923,81.16,-76.31,724,723,6771,23.73,0.8958,99.9,-99.86,3439,3332,0.0035,0.8933,99.95,7228,0.0025
M15,rsi,0,0.0,0.0,0,asian,time_clock,24.99297724627794,142,38.73,1.1461,17.7,12.78,58,84,731,33.52,0.909,53.04,-42.09,331,400,-0.2371,0.9066,62.82,948,0.0024
M15,rsi,64,0.08,0.3,20,all,fft_clock,18.32738071351178,574,32.93,0.9166,55.54,-32.45,257,317,2685,33.04,0.9142,87.45,-84.89,1320,1365,-0.0024,0.9119,93.21,3349,0.0023
M15,derivative,128,0.08,0.5,10,london,fft_clock,7.849432160199045,1718,26.25,1.0032,65.74,-19.75,848,870,8518,24.96,0.9362,99.81,-99.61,4250,4268,-0.067,0.934,99.91,9334,0.0022
M15,derivative,128,0.08,0.3,20,newyork,fft_clock,9.117540832296642,1399,23.73,0.8869,79.85,-76.64,698,701,6497,23.72,0.8955,99.88,-99.82,3304,3193,0.0086,0.8933,99.95,7228,0.0022
M15,rsi,64,0.06,0.3,20,newyork,fft_clock,18.748745936835345,208,33.17,0.949,21.0,-8.92,98,110,983,34.99,1.017,34.58,1.28,502,481,0.068,1.015,46.16,1210,0.002
M15,rsi,64,0.1,0.3,20,newyork,fft_clock,17.384325213692364,210,32.86,0.9353,22.52,-10.82,100,110,1003,35.0,1.0169,37.32,1.22,511,492,0.0816,1.015,46.16,1210,0.0019
M15,rsi,128,0.1,0.5,10,newyork,fft_clock,5.666359003170272,255,33.33,0.9537,22.91,-10.09,122,133,1134,35.01,1.0169,47.17,1.39,579,555,0.0632,1.015,46.16,1210,0.0019
M15,derivative,64,0.06,0.3,10,newyork,fft_clock,16.834543922308278,1303,24.48,0.9237,74.95,-62.12,655,648,5797,23.74,0.8952,99.72,-99.64,2950,2847,-0.0285,0.8933,99.95,7228,0.0019
M15,derivative,64,0.1,0.3,20,newyork,fft_clock,17.384325213692364,1298,24.65,0.9323,75.67,-58.45,654,644,5823,23.72,0.8951,99.78,-99.65,2960,2863,-0.0372,0.8933,99.95,7228,0.0018
M15,derivative,128,0.1,0.3,10,london,fft_clock,6.15995826477788,1747,26.27,1.0046,63.66,-18.59,864,883,8672,24.94,0.9355,99.83,-99.66,4334,4338,-0.0691,0.934,99.91,9334,0.0015
M15,derivative,128,0.1,0.5,10,london,fft_clock,5.666359003170272,1761,26.18,0.9996,66.3,-23.98,869,892,8728,24.94,0.9355,99.85,-99.68,4357,4371,-0.0641,0.934,99.91,9334,0.0015
M15,derivative,0,0.0,0.0,0,all,time_clock,24.99297724627794,3597,24.52,0.9068,97.24,-95.91,1780,1817,17249,24.26,0.8919,100.0,-100.0,8469,8780,-0.0149,0.8904,100.0,23810,0.0015
M15,derivative,64,0.1,0.3,20,london,fft_clock,17.384325213692364,1564,26.85,1.0351,55.39,19.46,778,786,7661,24.94,0.9351,99.62,-99.36,3829,3832,-0.1,0.934,99.91,9334,0.0011
M15,derivative,64,0.08,0.3,10,newyork,fft_clock,16.786387896785584,1303,24.48,0.9237,74.95,-62.12,655,648,5801,23.72,0.8944,99.73,-99.66,2953,2848,-0.0293,0.8933,99.95,7228,0.0011
M15,derivative,0,0.0,0.0,0,london,time_clock,24.99297724627794,1409,26.19,1.0014,55.47,-18.11,706,703,6815,24.92,0.9349,99.56,-98.89,3354,3461,-0.0665,0.934,99.91,9334,0.0009
M15,rsi,64,0.06,0.5,20,all,fft_clock,11.930655323247322,626,32.91,0.9159,58.6,-34.99,282,344,2899,33.01,0.9128,90.1,-87.37,1434,1465,-0.0031,0.9119,93.21,3349,0.0009
M15,rsi,64,0.06,0.3,10,asian,fft_clock,16.834543922308278,162,34.57,0.9565,26.71,-6.35,64,98,777,33.46,0.9075,51.63,-44.49,353,424,-0.049,0.9066,62.82,948,0.0009
M15,rsi,64,0.08,0.5,20,newyork,fft_clock,11.822304265821261,234,32.91,0.9367,23.79,-11.78,112,122,1061,34.97,1.0155,43.54,0.29,545,516,0.0788,1.015,46.16,1210,0.0005
M15,rsi,128,0.1,0.5,10,asian,fft_clock,5.666359003170272,179,35.75,1.0091,24.85,-0.71,67,112,867,33.45,0.9069,57.41,-48.38,412,455,-0.1022,0.9066,62.82,948,0.0003
M15,rsi,0,0.0,0.0,0,london,time_clock,24.99297724627794,281,32.03,0.8825,40.56,-23.02,132,149,1363,32.5,0.8958,73.34,-67.99,668,695,0.0133,0.8956,82.99,1846,0.0002
M15,rsi,0,0.0,0.0,0,newyork,baseline,0.0,266,34.59,1.0082,20.97,-1.2,127,139,1210,34.96,1.015,46.16,-0.02,614,596,0.0068,1.015,46.16,1210,0.0
M15,derivative,0,0.0,0.0,0,london,baseline,0.0,1909,26.24,1.0024,68.62,-22.6,944,965,9334,24.92,0.934,99.91,-99.81,4663,4671,-0.0684,0.934,99.91,9334,0.0
M15,rsi,0,0.0,0.0,0,all,baseline,0.0,705,33.48,0.9392,56.09,-30.81,321,384,3349,32.99,0.9119,93.21,-91.03,1653,1696,-0.0273,0.9119,93.21,3349,0.0
M15,rsi,128,0.06,0.3,20,asian,fft_clock,10.827079738352262,165,36.97,1.0643,24.71,5.55,61,104,813,33.46,0.9066,55.58,-46.33,393,420,-0.1577,0.9066,62.82,948,0.0
M15,rsi,0,0.0,0.0,0,asian,baseline,0.0,192,34.9,0.9718,28.63,-5.54,76,116,948,33.44,0.9066,62.82,-51.55,437,511,-0.0652,0.9066,62.82,948,0.0
M15,rsi,0,0.0,0.0,0,london,baseline,0.0,377,32.63,0.9068,39.99,-24.75,173,204,1846,32.5,0.8956,82.99,-78.69,925,921,-0.0112,0.8956,82.99,1846,0.0
M15,derivative,0,0.0,0.0,0,newyork,baseline,0.0,1559,24.25,0.9119,81.29,-72.95,781,778,7228,23.7,0.8933,99.95,-99.92,3670,3558,-0.0186,0.8933,99.95,7228,0.0
M15,derivative,0,0.0,0.0,0,all,baseline,0.0,4915,24.19,0.8903,99.59,-99.35,2457,2458,23810,24.23,0.8904,100.0,-100.0,11905,11905,0.0001,0.8904,100.0,23810,0.0
M15,derivative,0,0.0,0.0,0,asian,baseline,0.0,1696,23.41,0.8334,94.7,-92.32,816,880,8335,24.68,0.8889,99.99,-99.98,4089,4246,0.0555,0.8889,99.99,8335,0.0
M15,rsi,128,0.08,0.5,10,asian,fft_clock,7.849432160199045,176,36.36,1.0366,23.23,2.58,67,109,831,33.45,0.9065,56.02,-47.07,401,430,-0.1301,0.9066,62.82,948,-0.0001
M15,derivative,64,0.1,0.5,10,london,fft_clock,13.162646976202897,1634,26.74,1.0292,60.54,12.01,804,830,8022,24.91,0.9338,99.74,-99.54,4016,4006,-0.0954,0.934,99.91,9334,-0.0002
M15,derivative,128,0.08,0.5,20,london,fft_clock,7.416027930494804,1729,26.14,0.9975,65.21,-25.7,855,874,8526,24.91,0.9338,99.84,-99.67,4256,4270,-0.0637,0.934,99.91,9334,-0.0002
M15,derivative,128,0.06,0.5,20,newyork,fft_clock,8.335005417552871,1397,23.98,0.8992,79.94,-73.1,701,696,6538,23.69,0.8931,99.89,-99.84,3323,3215,-0.0061,0.8933,99.95,7228,-0.0002
M15,derivative,128,0.06,0.3,20,all,fft_clock,10.827079738352262,4370,23.98,0.8802,99.52,-99.2,2186,2184,20902,24.22,0.8901,100.0,-100.0,10463,10439,0.0099,0.8904,100.0,23810,-0.0003
M15,derivative,64,0.06,0.5,10,london,fft_clock,13.250933022994502,1630,26.75,1.0294,59.7,12.26,803,827,8004,24.9,0.9334,99.74,-99.54,4009,3995,-0.096,0.934,99.91,9334,-0.0006
M15,derivative,64,0.08,0.5,10,london,fft_clock,13.234881014486938,1632,26.72,1.0277,60.13,9.92,804,828,8008,24.9,0.9334,99.74,-99.54,4011,3997,-0.0943,0.934,99.91,9334,-0.0006
M15,rsi,0,0.0,0.0,0,all,time_clock,24.99297724627794,527,33.4,0.9367,52.66,-24.75,247,280,2428,32.99,0.9112,86.24,-82.82,1178,1250,-0.0255,0.9119,93.21,3349,-0.0007
M15,rsi,64,0.08,0.3,10,asian,fft_clock,16.786387896785584,163,34.36,0.9475,27.5,-7.35,65,98,778,33.42,0.9058,52.15,-45.09,353,425,-0.0417,0.9066,62.82,948,-0.0008
M15,rsi,128,0.1,0.3,10,asian,fft_clock,6.15995826477788,179,35.75,1.0091,24.85,-0.71,67,112,859,33.41,0.9055,56.83,-48.52,411,448,-0.1036,0.9066,62.82,948,-0.0011
M15,rsi,64,0.08,0.3,20,newyork,fft_clock,18.32738071351178,209,33.01,0.9421,21.71,-9.88,99,110,985,34.92,1.0138,34.58,-0.84,503,482,0.0717,1.015,46.16,1210,-0.0012
M15,derivative,64,0.1,0.3,10,newyork,fft_clock,16.5977767968217,1308,24.54,0.9267,74.25,-61.06,657,651,5825,23.67,0.8921,99.76,-99.7,2963,2862,-0.0346,0.8933,99.95,7228,-0.0012
M15,derivative,64,0.06,0.5,20,all,fft_clock,11.930655323247322,4293,24.64,0.9129,98.57,-97.28,2151,2142,20483,24.2,0.8892,100.0,-100.0,10248,10235,-0.0237,0.8904,100.0,23810,-0.0012
M15,derivative,64,0.08,0.5,20,all,fft_clock,11.822304265821261,4298,24.64,0.9126,98.55,-97.32,2153,2145,20531,24.2,0.889,100.0,-100.0,10273,10258,-0.0236,0.8904,100.0,23810,-0.0014
M15,derivative,64,0.1,0.5,20,all,fft_clock,11.477186082908624,4318,24.59,0.9105,98.69,-97.55,2163,2155,20627,24.2,0.889,100.0,-100.0,10315,10312,-0.0215,0.8904,100.0,23810,-0.0014
M15,derivative,128,0.1,0.5,20,london,fft_clock,5.281110798988724,1768,26.13,0.9971,66.76,-26.62,874,894,8746,24.88,0.9323,99.87,-99.74,4367,4379,-0.0648,0.934,99.91,9334,-0.0017
M15,derivative,128,0.08,0.5,20,newyork,fft_clock,7.416027930494804,1420,23.94,0.8973,80.02,-74.24,710,710,6623,23.64,0.8916,99.91,-99.87,3369,3254,-0.0057,0.8933,99.95,7228,-0.0017
M15,rsi,64,0.1,0.3,20,asian,fft_clock,17.384325213692364,166,34.34,0.9469,28.41,-7.55,66,100,764,33.38,0.9048,53.0,-44.77,346,418,-0.0421,0.9066,62.82,948,-0.0018
M15,rsi,64,0.08,0.5,20,all,fft_clock,11.822304265821261,628,32.8,0.9115,59.04,-36.37,284,344,2905,32.94,0.9099,90.72,-88.16,1438,1467,-0.0016,0.9119,93.21,3349,-0.002
M15,derivative,64,0.06,0.3,10,all,fft_clock,16.834543922308278,4086,24.42,0.9023,98.49,-97.72,2043,2043,19323,24.19,0.8883,100.0,-100.0,9681,9642,-0.014,0.8904,100.0,23810,-0.0021
M15,derivative,128,0.1,0.3,20,all,fft_clock,6.127854247762751,4592,23.95,0.879,99.59,-99.41,2293,2299,22078,24.18,0.8883,100.0,-100.0,11051,11027,0.0093,0.8904,100.0,23810,-0.0021
M15,derivative,64,0.08,0.3,10,all,fft_clock,16.786387896785584,4089,24.41,0.9014,98.54,-97.79,2045,2044,19339,24.18,0.8881,100.0,-100.0,9691,9648,-0.0133,0.8904,100.0,23810,-0.0023
M15,derivative,128,0.08,0.5,10,newyork,fft_clock,7.849432160199045,1424,23.67,0.8837,81.58,-78.05,709,715,6573,23.63,0.8908,99.91,-99.87,3340,3233,0.0071,0.8933,99.95,7228,-0.0025
M15,derivative,64,0.1,0.3,10,all,fft_clock,16.5977767968217,4098,24.45,0.9036,98.46,-97.65,2049,2049,19408,24.18,0.8879,100.0,-100.0,9718,9690,-0.0157,0.8904,100.0,23810,-0.0025
