tf,fp,tol,lb,rr,session_label,filter_mode,fft_n,delta,min_period,fft_pct,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_pf,base_dd,base_trades,pf_gain,dd_gain,valid
M5,5,1.0,30,2.0,london,full_confl,64,0.05,5,48.3,1695,28.55,0.9005,88.2,-70.47,799,896,8248,27.98,0.9245,99.51,-98.86,4187,4061,0.024,0.9399,100.0,54951,-0.0154,0.49,True
M5,5,0.3,70,3.0,asian,fft_cycle,128,0.03,10,62.6,406,24.38,0.9802,29.82,-11.21,198,208,2206,23.35,0.924,86.7,-79.43,1108,1098,-0.0562,1.0099,99.75,26419,-0.0859,13.05,True
M5,5,0.3,70,3.0,asian,fft_cycle,128,0.05,10,58.6,406,24.38,0.9802,29.82,-11.21,198,208,2206,23.35,0.924,86.7,-79.43,1108,1098,-0.0562,1.0099,99.75,26419,-0.0859,13.05,True
M5,5,1.0,70,2.0,london,full_confl,128,0.03,10,62.6,1219,27.81,0.8748,73.41,-65.9,650,569,5467,28.28,0.9235,97.86,-95.19,2801,2666,0.0487,0.9334,100.0,83026,-0.0099,2.14,True
M5,5,1.0,30,2.0,london,full_confl,64,0.03,5,51.6,1767,28.47,0.8998,88.92,-72.07,846,921,8661,27.96,0.9234,99.62,-99.15,4388,4273,0.0236,0.9399,100.0,54951,-0.0165,0.38,True
M5,5,0.5,70,2.0,london,full_confl,64,0.03,10,51.6,528,30.68,1.0221,38.44,2.23,249,279,3049,28.53,0.9231,92.43,-82.03,1515,1534,-0.099,0.9389,100.0,45355,-0.0158,7.57,True
M1,5,1.0,30,2.0,london,full_confl,64,0.05,10,50.0,3472,26.32,0.9135,91.29,-86.62,1741,1731,16941,26.72,0.9231,99.99,-99.99,8428,8513,0.0096,0.9337,100.0,246968,-0.0106,0.01,True
M5,5,0.5,70,3.0,all,fft_cycle,64,0.03,10,51.6,2043,20.85,0.8832,88.84,-85.78,947,1096,11132,21.44,0.9227,99.99,-99.94,5614,5518,0.0395,0.9159,100.0,124607,0.0068,0.01,True
M5,5,0.5,70,3.0,all,fft_cycle,64,0.05,10,48.3,2043,20.85,0.8832,88.84,-85.78,947,1096,11132,21.44,0.9227,99.99,-99.94,5614,5518,0.0395,0.9159,100.0,124607,0.0068,0.01,True
M1,5,1.0,30,2.0,london,full_confl,64,0.03,10,53.2,3681,26.65,0.9268,89.54,-84.28,1843,1838,17869,26.73,0.9226,100.0,-99.99,8878,8991,-0.0042,0.9337,100.0,246968,-0.0111,0.0,True
M5,5,0.5,70,2.0,london,fft_cycle,64,0.03,10,51.6,789,27.88,0.8907,63.43,-45.57,376,413,4458,28.47,0.9216,97.89,-92.18,2295,2163,0.0309,0.9389,100.0,45355,-0.0173,2.11,True
M5,5,0.5,70,2.0,london,fft_cycle,64,0.05,10,48.3,789,27.88,0.8907,63.43,-45.57,376,413,4458,28.47,0.9216,97.89,-92.18,2295,2163,0.0309,0.9389,100.0,45355,-0.0173,2.11,True
M1,5,0.3,30,2.0,london,full_confl,64,0.05,5,50.0,2519,27.55,0.9782,67.16,-40.45,1195,1324,11859,26.6,0.9213,99.86,-99.83,5888,5971,-0.0569,0.9265,100.0,77116,-0.0052,0.14,True
M5,5,0.3,30,3.0,newyork,fft_cycle,128,0.03,5,62.6,709,18.9,0.7746,84.13,-71.5,305,404,3447,20.39,0.921,95.25,-89.31,1607,1840,0.1464,0.9404,99.99,16010,-0.0194,4.74,True
M5,5,0.3,30,3.0,newyork,fft_cycle,128,0.05,5,58.6,709,18.9,0.7746,84.13,-71.5,305,404,3447,20.39,0.921,95.25,-89.31,1607,1840,0.1464,0.9404,99.99,16010,-0.0194,4.74,True
M1,5,0.5,30,2.0,london,full_confl,64,0.03,10,53.2,1871,25.39,0.874,79.05,-78.1,948,923,9045,26.73,0.9208,99.45,-99.26,4553,4492,0.0468,0.9255,100.0,125400,-0.0047,0.55,True
M5,5,1.0,30,3.0,all,full_confl,64,0.05,5,48.3,4245,20.66,0.8703,99.59,-98.84,1969,2276,21208,21.27,0.9203,100.0,-100.0,10521,10687,0.05,0.9165,100.0,150830,0.0038,0.0,True
M1,5,0.5,70,2.0,london,baseline,0,0.0,0,0.0,46457,26.23,0.9047,100.0,-100.0,22917,23540,212060,26.8,0.9202,100.0,-100.0,106297,105763,0.0155,0.9202,100.0,212060,0.0,0.0,True
M1,5,1.0,70,2.0,london,full_confl,64,0.05,5,50.0,12714,26.53,0.9201,99.95,-99.9,6233,6481,58511,26.79,0.9188,100.0,-100.0,29494,29017,-0.0013,0.9273,100.0,382736,-0.0085,0.0,True
M5,5,1.0,30,3.0,all,full_confl,64,0.03,5,51.6,4469,20.52,0.8651,99.68,-99.22,2078,2391,22289,21.26,0.9188,100.0,-100.0,11053,11236,0.0537,0.9165,100.0,150830,0.0023,0.0,True
M1,5,1.0,70,2.0,london,full_confl,64,0.03,10,53.2,5842,26.48,0.914,98.08,-96.61,2908,2934,27556,26.76,0.9184,100.0,-100.0,14012,13544,0.0044,0.9273,100.0,382736,-0.0089,0.0,True
M1,5,1.0,70,2.0,london,full_confl,64,0.05,10,50.0,5543,26.21,0.903,98.44,-97.18,2756,2787,26107,26.75,0.9182,100.0,-100.0,13289,12818,0.0152,0.9273,100.0,382736,-0.0091,0.0,True
M5,5,1.0,70,2.0,london,fft_cycle,64,0.03,5,51.6,3679,28.73,0.9183,94.31,-88.97,1854,1825,18510,28.1,0.9182,100.0,-100.0,9303,9207,-0.0001,0.9334,100.0,83026,-0.0152,0.0,True
M5,5,1.0,70,2.0,london,fft_cycle,64,0.05,5,48.3,3679,28.73,0.9183,94.31,-88.97,1854,1825,18510,28.1,0.9182,100.0,-100.0,9303,9207,-0.0001,0.9334,100.0,83026,-0.0152,0.0,True
M1,5,1.0,70,2.0,london,full_confl,64,0.03,5,53.2,13348,26.64,0.9244,99.95,-99.9,6542,6806,61546,26.77,0.918,100.0,-100.0,31004,30542,-0.0064,0.9273,100.0,382736,-0.0093,0.0,True
M5,5,1.0,70,2.0,london,fft_cycle,128,0.03,10,62.6,1631,26.73,0.8385,86.65,-83.77,857,774,7307,28.22,0.9175,99.56,-98.7,3742,3565,0.079,0.9334,100.0,83026,-0.0159,0.44,True
M5,5,1.0,70,2.0,london,fft_cycle,128,0.05,10,58.6,1631,26.73,0.8385,86.65,-83.77,857,774,7307,28.22,0.9175,99.56,-98.7,3742,3565,0.079,0.9334,100.0,83026,-0.0159,0.44,True
M1,5,1.0,70,2.0,london,fft_cycle,64,0.03,5,53.2,18500,26.97,0.9383,99.99,-99.97,9141,9359,87492,26.75,0.9175,100.0,-100.0,43951,43541,-0.0208,0.9273,100.0,382736,-0.0098,0.0,True
M1,5,1.0,70,2.0,london,fft_cycle,64,0.05,5,50.0,18500,26.97,0.9383,99.99,-99.97,9141,9359,87492,26.75,0.9175,100.0,-100.0,43951,43541,-0.0208,0.9273,100.0,382736,-0.0098,0.0,True
M5,5,1.0,70,2.0,london,fft_cycle,128,0.03,5,62.6,3746,27.52,0.8646,97.25,-97.14,1903,1843,17904,28.17,0.9172,100.0,-100.0,8946,8958,0.0526,0.9334,100.0,83026,-0.0162,0.0,True
M5,5,1.0,70,2.0,london,fft_cycle,128,0.05,5,58.6,3746,27.52,0.8646,97.25,-97.14,1903,1843,17904,28.17,0.9172,100.0,-100.0,8946,8958,0.0526,0.9334,100.0,83026,-0.0162,0.0,True
M1,5,0.5,30,2.0,london,full_confl,64,0.05,5,50.0,4147,26.96,0.9435,87.48,-81.36,2000,2147,19116,26.68,0.9165,100.0,-100.0,9532,9584,-0.027,0.9255,100.0,125400,-0.009,0.0,True
M5,5,1.0,30,3.0,all,baseline,0,0.0,0,0.0,31804,20.86,0.8946,100.0,-100.0,15551,16253,150830,21.44,0.9165,100.0,-100.0,74316,76514,0.0219,0.9165,100.0,150830,0.0,0.0,True
M5,5,0.5,70,3.0,all,baseline,0,0.0,0,0.0,26078,21.78,0.9363,100.0,-100.0,12862,13216,124607,21.48,0.9159,100.0,-100.0,61505,63102,-0.0204,0.9159,100.0,124607,0.0,0.0,True
M5,5,1.0,30,3.0,all,full_confl,128,0.05,10,58.6,1750,19.54,0.8403,90.98,-88.49,879,871,8699,21.31,0.9154,99.94,-99.81,4429,4270,0.0751,0.9165,100.0,150830,-0.0011,0.06,True
M5,5,0.5,30,2.0,london,fft_cycle,64,0.03,5,51.6,1230,28.54,0.9046,80.55,-57.19,591,639,6148,27.72,0.9151,98.47,-97.49,3117,3031,0.0105,0.9388,100.0,27172,-0.0237,1.53,True
M5,5,0.5,30,2.0,london,fft_cycle,64,0.05,5,48.3,1230,28.54,0.9046,80.55,-57.19,591,639,6148,27.72,0.9151,98.47,-97.49,3117,3031,0.0105,0.9388,100.0,27172,-0.0237,1.53,True
M5,5,0.5,30,3.0,all,baseline,0,0.0,0,0.0,15369,21.01,0.8984,100.0,-100.0,7455,7914,74625,21.4,0.9145,100.0,-100.0,36519,38106,0.0161,0.9145,100.0,74625,0.0,0.0,True
M5,5,0.5,30,3.0,newyork,fft_cycle,64,0.03,10,51.6,429,16.78,0.6857,68.82,-64.57,172,257,2241,19.68,0.9143,90.03,-77.85,1099,1142,0.2286,0.8911,100.0,26548,0.0232,9.97,True
M5,5,0.5,30,3.0,newyork,fft_cycle,64,0.05,10,48.3,429,16.78,0.6857,68.82,-64.57,172,257,2241,19.68,0.9143,90.03,-77.85,1099,1142,0.2286,0.8911,100.0,26548,0.0232,9.97,True
M5,5,1.0,30,3.0,all,full_confl,64,0.05,10,48.3,1575,19.11,0.8106,93.48,-89.96,688,887,8516,21.21,0.9143,99.86,-99.79,4342,4174,0.1037,0.9165,100.0,150830,-0.0022,0.14,True
M5,5,0.3,30,3.0,all,fft_cycle,64,0.03,5,51.6,1901,21.67,0.9231,89.68,-72.17,862,1039,9670,21.17,0.9142,99.98,-99.91,4754,4916,-0.0089,0.9271,100.0,44934,-0.0129,0.02,True
M5,5,0.3,30,3.0,all,fft_cycle,64,0.05,5,48.3,1901,21.67,0.9231,89.68,-72.17,862,1039,9670,21.17,0.9142,99.98,-99.91,4754,4916,-0.0089,0.9271,100.0,44934,-0.0129,0.02,True
M5,5,1.0,30,3.0,all,full_confl,64,0.03,10,51.6,1652,18.95,0.8005,94.54,-92.09,722,930,9030,21.22,0.9138,99.91,-99.86,4598,4432,0.1133,0.9165,100.0,150830,-0.0027,0.09,True
M5,5,1.0,70,3.0,all,baseline,0,0.0,0,0.0,47898,21.44,0.9214,100.0,-100.0,23744,24154,227006,21.43,0.9136,100.0,-100.0,112518,114488,-0.0078,0.9136,100.0,227006,0.0,0.0,True
M5,5,0.5,70,3.0,all,fft_cycle,64,0.03,5,51.6,5343,21.67,0.9173,98.35,-97.83,2571,2772,26227,21.25,0.9134,100.0,-100.0,12981,13246,-0.0039,0.9159,100.0,124607,-0.0025,0.0,True
M5,5,0.5,70,3.0,all,fft_cycle,64,0.05,5,48.3,5343,21.67,0.9173,98.35,-97.83,2571,2772,26227,21.25,0.9134,100.0,-100.0,12981,13246,-0.0039,0.9159,100.0,124607,-0.0025,0.0,True
M5,5,0.3,70,3.0,newyork,baseline,0,0.0,0,0.0,5839,20.67,0.9001,99.73,-99.14,2717,3122,26204,20.68,0.9132,100.0,-100.0,12643,13561,0.0131,0.9132,100.0,26204,0.0,0.0,True
M5,5,0.3,70,3.0,all,fft_cycle,128,0.03,5,62.6,3407,20.81,0.8717,97.71,-97.17,1577,1830,16423,21.36,0.9131,100.0,-100.0,7968,8455,0.0414,0.9273,100.0,79018,-0.0142,0.0,True
M5,5,0.3,70,3.0,all,fft_cycle,128,0.05,5,58.6,3407,20.81,0.8717,97.71,-97.17,1577,1830,16423,21.36,0.9131,100.0,-100.0,7968,8455,0.0414,0.9273,100.0,79018,-0.0142,0.0,True
M1,5,0.5,30,2.0,london,fft_cycle,64,0.03,5,53.2,6066,27.86,0.9777,84.22,-72.13,3005,3061,28509,26.62,0.913,100.0,-100.0,14218,14291,-0.0647,0.9255,100.0,125400,-0.0125,0.0,True
M1,5,0.5,30,2.0,london,fft_cycle,64,0.05,5,50.0,6066,27.86,0.9777,84.22,-72.13,3005,3061,28509,26.62,0.913,100.0,-100.0,14218,14291,-0.0647,0.9255,100.0,125400,-0.0125,0.0,True
M5,5,0.5,30,3.0,all,fft_cycle,64,0.03,5,51.6,3171,21.19,0.9,97.2,-92.93,1479,1692,16066,21.16,0.9129,100.0,-100.0,7901,8165,0.0129,0.9145,100.0,74625,-0.0016,0.0,True
M5,5,0.5,30,3.0,all,fft_cycle,64,0.05,5,48.3,3171,21.19,0.9,97.2,-92.93,1479,1692,16066,21.16,0.9129,100.0,-100.0,7901,8165,0.0129,0.9145,100.0,74625,-0.0016,0.0,True
M5,5,1.0,70,3.0,all,full_confl,64,0.05,5,48.3,6257,21.46,0.9058,99.69,-99.33,2976,3281,31334,21.2,0.9129,100.0,-100.0,15492,15842,0.0071,0.9136,100.0,227006,-0.0007,0.0,True
M1,5,0.3,30,2.0,london,full_confl,64,0.03,5,53.2,2652,27.56,0.9753,70.3,-44.55,1271,1381,12516,26.45,0.9126,99.95,-99.94,6199,6317,-0.0627,0.9265,100.0,77116,-0.0139,0.05,True
M5,5,0.5,70,3.0,all,fft_cycle,128,0.03,5,62.6,5440,20.62,0.8695,99.68,-99.68,2561,2879,25862,21.32,0.9126,100.0,-100.0,12704,13158,0.0431,0.9159,100.0,124607,-0.0033,0.0,True
M5,5,0.5,70,3.0,all,fft_cycle,128,0.05,5,58.6,5440,20.62,0.8695,99.68,-99.68,2561,2879,25862,21.32,0.9126,100.0,-100.0,12704,13158,0.0431,0.9159,100.0,124607,-0.0033,0.0,True
M1,5,0.5,30,2.0,london,fft_cycle,64,0.03,10,53.2,2696,26.85,0.9439,74.1,-66.04,1382,1314,13339,26.58,0.912,99.97,-99.96,6692,6647,-0.0319,0.9255,100.0,125400,-0.0135,0.03,True
M1,5,0.5,30,2.0,london,fft_cycle,64,0.05,10,50.0,2696,26.85,0.9439,74.1,-66.04,1382,1314,13339,26.58,0.912,99.97,-99.96,6692,6647,-0.0319,0.9255,100.0,125400,-0.0135,0.03,True
M5,5,1.0,70,3.0,all,full_confl,64,0.03,5,51.6,6605,21.41,0.9052,99.74,-99.5,3149,3456,32899,21.2,0.912,100.0,-100.0,16288,16611,0.0068,0.9136,100.0,227006,-0.0016,0.0,True
M5,5,1.0,30,2.0,london,fft_cycle,128,0.03,10,62.6,1107,28.46,0.9417,60.43,-38.48,569,538,4859,28.11,0.9119,97.98,-95.31,2505,2354,-0.0298,0.9399,100.0,54951,-0.028,2.02,True
M5,5,1.0,30,2.0,london,fft_cycle,128,0.05,10,58.6,1107,28.46,0.9417,60.43,-38.48,569,538,4859,28.11,0.9119,97.98,-95.31,2505,2354,-0.0298,0.9399,100.0,54951,-0.028,2.02,True
M5,5,0.3,30,3.0,newyork,fft_cycle,128,0.03,10,62.6,242,18.18,0.8148,50.98,-27.93,100,142,1393,20.17,0.9114,80.59,-62.86,665,728,0.0966,0.9404,99.99,16010,-0.029,19.4,True
M5,5,0.3,30,3.0,newyork,fft_cycle,128,0.05,10,58.6,242,18.18,0.8148,50.98,-27.93,100,142,1393,20.17,0.9114,80.59,-62.86,665,728,0.0966,0.9404,99.99,16010,-0.029,19.4,True
M5,5,1.0,30,3.0,all,fft_cycle,128,0.03,5,62.6,6541,21.08,0.9062,99.66,-99.4,3127,3414,31268,21.3,0.9112,100.0,-100.0,15451,15817,0.005,0.9165,100.0,150830,-0.0053,0.0,True
M5,5,1.0,30,3.0,all,fft_cycle,128,0.05,5,58.6,6541,21.08,0.9062,99.66,-99.4,3127,3414,31268,21.3,0.9112,100.0,-100.0,15451,15817,0.005,0.9165,100.0,150830,-0.0053,0.0,True
M5,5,0.5,70,3.0,newyork,full_confl,64,0.05,5,48.3,1159,19.76,0.8388,87.28,-76.83,529,630,5355,20.07,0.9105,99.05,-97.81,2601,2754,0.0717,0.8734,100.0,41603,0.0371,0.95,True
M5,5,1.0,30,3.0,all,fft_cycle,128,0.03,10,62.6,2449,19.03,0.8233,97.08,-96.28,1232,1217,12596,21.29,0.9104,100.0,-99.99,6383,6213,0.0871,0.9165,100.0,150830,-0.0061,0.0,True
M5,5,1.0,30,3.0,all,fft_cycle,128,0.05,10,58.6,2449,19.03,0.8233,97.08,-96.28,1232,1217,12596,21.29,0.9104,100.0,-99.99,6383,6213,0.0871,0.9165,100.0,150830,-0.0061,0.0,True
M5,5,0.3,70,3.0,all,full_confl,128,0.05,10,58.6,877,21.44,0.9384,66.88,-38.32,429,448,4586,21.17,0.9103,98.48,-96.86,2216,2370,-0.0281,0.9273,100.0,79018,-0.017,1.52,True
M5,5,0.3,30,3.0,newyork,fft_cycle,64,0.03,5,51.6,674,20.03,0.8508,74.06,-54.78,274,400,3299,19.98,0.9102,94.72,-90.46,1575,1724,0.0594,0.9404,99.99,16010,-0.0302,5.27,True
M5,5,0.3,30,3.0,newyork,fft_cycle,64,0.05,5,48.3,674,20.03,0.8508,74.06,-54.78,274,400,3299,19.98,0.9102,94.72,-90.46,1575,1724,0.0594,0.9404,99.99,16010,-0.0302,5.27,True
M1,5,0.5,30,2.0,london,full_confl,64,0.03,5,53.2,4370,26.96,0.9416,89.26,-83.77,2119,2251,20146,26.55,0.9101,100.0,-100.0,10032,10114,-0.0315,0.9255,100.0,125400,-0.0154,0.0,True
M5,5,0.5,30,2.0,london,full_confl,64,0.03,10,51.6,360,28.61,0.9321,45.71,-16.59,162,198,1861,27.89,0.9097,78.85,-69.57,940,921,-0.0224,0.9388,100.0,27172,-0.0291,21.15,True
M5,5,0.5,30,3.0,asian,fft_cycle,128,0.03,10,62.6,360,25.28,1.0263,34.2,1.66,181,179,2060,23.11,0.9096,92.02,-81.9,1069,991,-0.1167,1.0055,99.72,24370,-0.0959,7.7,True
M5,5,0.5,30,3.0,asian,fft_cycle,128,0.05,10,58.6,360,25.28,1.0263,34.2,1.66,181,179,2060,23.11,0.9096,92.02,-81.9,1069,991,-0.1167,1.0055,99.72,24370,-0.0959,7.7,True
M1,5,0.3,30,2.0,london,full_confl,64,0.05,10,50.0,1087,25.94,0.9201,54.41,-43.81,531,556,5260,26.33,0.9094,96.46,-95.87,2650,2610,-0.0107,0.9265,100.0,77116,-0.0171,3.54,True
M5,5,0.5,70,2.0,london,fft_cycle,128,0.03,5,62.6,2006,27.42,0.8521,87.8,-87.55,1030,976,9840,27.97,0.9075,99.95,-99.84,4907,4933,0.0554,0.9389,100.0,45355,-0.0314,0.05,True
M5,5,0.5,70,2.0,london,fft_cycle,128,0.05,5,58.6,2006,27.42,0.8521,87.8,-87.55,1030,976,9840,27.97,0.9075,99.95,-99.84,4907,4933,0.0554,0.9389,100.0,45355,-0.0314,0.05,True
M5,5,1.0,30,3.0,all,full_confl,128,0.03,10,62.6,1838,19.59,0.8477,90.99,-88.5,927,911,9174,21.18,0.9068,99.97,-99.92,4694,4480,0.0591,0.9165,100.0,150830,-0.0097,0.03,True
M1,5,1.0,70,2.0,london,fft_cycle,64,0.03,10,53.2,8389,26.88,0.9347,99.19,-97.85,4236,4153,40968,26.56,0.9067,100.0,-100.0,20764,20204,-0.028,0.9273,100.0,382736,-0.0206,0.0,True
M1,5,1.0,70,2.0,london,fft_cycle,64,0.05,10,50.0,8389,26.88,0.9347,99.19,-97.85,4236,4153,40968,26.56,0.9067,100.0,-100.0,20764,20204,-0.028,0.9273,100.0,382736,-0.0206,0.0,True
M5,5,1.0,70,3.0,all,fft_cycle,128,0.03,5,62.6,9876,20.77,0.8815,100.0,-99.99,4761,5115,47080,21.24,0.9066,100.0,-100.0,23278,23802,0.0251,0.9136,100.0,227006,-0.007,0.0,True
M5,5,1.0,70,3.0,all,fft_cycle,128,0.05,5,58.6,9876,20.77,0.8815,100.0,-99.99,4761,5115,47080,21.24,0.9066,100.0,-100.0,23278,23802,0.0251,0.9136,100.0,227006,-0.007,0.0,True
M5,5,0.3,70,3.0,newyork,fft_cycle,64,0.03,5,51.6,1164,19.85,0.84,85.23,-76.86,518,646,5226,20.19,0.9056,99.11,-98.06,2558,2668,0.0656,0.9132,100.0,26204,-0.0076,0.89,True
M5,5,0.3,70,3.0,newyork,fft_cycle,64,0.05,5,48.3,1164,19.85,0.84,85.23,-76.86,518,646,5226,20.19,0.9056,99.11,-98.06,2558,2668,0.0656,0.9132,100.0,26204,-0.0076,0.89,True
M5,5,0.3,70,3.0,all,fft_cycle,64,0.03,10,51.6,1291,20.37,0.8623,80.54,-75.88,605,686,7020,21.13,0.905,99.87,-99.62,3515,3505,0.0427,0.9273,100.0,79018,-0.0223,0.13,True
M5,5,0.3,70,3.0,all,fft_cycle,64,0.05,10,48.3,1291,20.37,0.8623,80.54,-75.88,605,686,7020,21.13,0.905,99.87,-99.62,3515,3505,0.0427,0.9273,100.0,79018,-0.0223,0.13,True
M1,5,0.3,70,2.0,london,full_confl,64,0.05,5,50.0,4475,26.3,0.9005,95.9,-94.84,2195,2280,20949,26.42,0.9049,100.0,-100.0,10548,10401,0.0044,0.9261,100.0,136064,-0.0212,0.0,True
M5,5,0.3,30,3.0,asian,fft_cycle,128,0.03,10,62.6,221,25.79,1.0621,24.75,6.9,111,110,1260,23.02,0.9044,82.38,-66.59,634,626,-0.1577,1.0126,96.86,14690,-0.1082,14.48,True
M5,5,0.3,30,3.0,asian,fft_cycle,128,0.05,10,58.6,221,25.79,1.0621,24.75,6.9,111,110,1260,23.02,0.9044,82.38,-66.59,634,626,-0.1577,1.0126,96.86,14690,-0.1082,14.48,True
M5,5,1.0,70,2.0,london,full_confl,128,0.05,5,58.6,2710,28.6,0.9054,92.63,-84.42,1378,1332,13556,27.8,0.9041,99.99,-99.99,6754,6802,-0.0013,0.9334,100.0,83026,-0.0293,0.01,True
M5,5,0.3,30,3.0,all,fft_cycle,128,0.03,5,62.6,1918,21.53,0.9157,84.47,-75.1,875,1043,9351,21.13,0.9039,99.97,-99.94,4503,4848,-0.0118,0.9271,100.0,44934,-0.0232,0.03,True
M5,5,0.3,30,3.0,all,fft_cycle,128,0.05,5,58.6,1918,21.53,0.9157,84.47,-75.1,875,1043,9351,21.13,0.9039,99.97,-99.94,4503,4848,-0.0118,0.9271,100.0,44934,-0.0232,0.03,True
M5,5,0.3,70,3.0,all,full_confl,128,0.05,5,58.6,2511,21.66,0.9252,83.65,-80.77,1164,1347,12181,21.14,0.9039,100.0,-99.99,5871,6310,-0.0213,0.9273,100.0,79018,-0.0234,0.0,True
M5,5,1.0,30,3.0,newyork,full_confl,64,0.05,10,48.3,483,14.91,0.6171,80.4,-75.08,187,296,2772,19.52,0.9037,91.15,-87.24,1363,1409,0.2866,0.8827,100.0,53577,0.021,8.85,True
M5,5,0.3,70,2.0,london,fft_cycle,64,0.03,5,51.6,1207,30.74,1.0041,66.74,-7.73,593,614,6413,27.82,0.9037,99.2,-98.71,3200,3213,-0.1004,0.9356,100.0,28593,-0.0319,0.8,True
M5,5,0.3,70,2.0,london,fft_cycle,64,0.05,5,48.3,1207,30.74,1.0041,66.74,-7.73,593,614,6413,27.82,0.9037,99.2,-98.71,3200,3213,-0.1004,0.9356,100.0,28593,-0.0319,0.8,True
M5,5,1.0,70,3.0,all,fft_cycle,128,0.03,10,62.6,3604,19.73,0.8418,99.18,-98.83,1832,1772,18629,21.15,0.9037,100.0,-100.0,9365,9264,0.0619,0.9136,100.0,227006,-0.0099,0.0,True
M5,5,1.0,70,3.0,all,fft_cycle,128,0.05,10,58.6,3604,19.73,0.8418,99.18,-98.83,1832,1772,18629,21.15,0.9037,100.0,-100.0,9365,9264,0.0619,0.9136,100.0,227006,-0.0099,0.0,True
M5,5,0.5,30,3.0,all,fft_cycle,128,0.03,5,62.6,3205,21.15,0.904,93.62,-92.36,1481,1724,15535,21.11,0.9034,100.0,-100.0,7611,7924,-0.0006,0.9145,100.0,74625,-0.0111,0.0,True
M5,5,0.5,30,3.0,all,fft_cycle,128,0.05,5,58.6,3205,21.15,0.904,93.62,-92.36,1481,1724,15535,21.11,0.9034,100.0,-100.0,7611,7924,-0.0006,0.9145,100.0,74625,-0.0111,0.0,True
M5,5,1.0,70,3.0,all,full_confl,64,0.03,10,51.6,2437,20.56,0.8718,94.1,-91.94,1100,1337,13415,21.07,0.9028,100.0,-100.0,6779,6636,0.031,0.9136,100.0,227006,-0.0108,0.0,True
M5,5,0.3,70,2.0,london,full_confl,128,0.05,5,58.6,872,28.9,0.918,61.36,-40.98,451,421,4763,27.88,0.9025,98.06,-96.24,2343,2420,-0.0155,0.9356,100.0,28593,-0.0331,1.94,True
M5,5,1.0,70,3.0,all,full_confl,64,0.05,10,48.3,2309,20.49,0.8684,93.69,-91.29,1040,1269,12688,21.04,0.9025,100.0,-100.0,6419,6269,0.0341,0.9136,100.0,227006,-0.0111,0.0,True
M5,5,0.5,70,3.0,newyork,full_confl,64,0.03,5,51.6,1237,19.97,0.8537,86.84,-75.89,562,675,5629,19.93,0.9019,99.43,-98.7,2736,2893,0.0482,0.8734,100.0,41603,0.0285,0.57,True
M5,5,1.0,30,3.0,all,full_confl,128,0.05,5,58.6,4764,21.43,0.9206,98.25,-96.15,2287,2477,23027,21.08,0.9019,100.0,-100.0,11390,11637,-0.0187,0.9165,100.0,150830,-0.0146,0.0,True
M1,5,0.3,30,2.0,london,fft_cycle,64,0.03,5,53.2,3693,28.27,0.9962,57.04,-32.4,1807,1886,17680,26.29,0.9017,100.0,-100.0,8802,8878,-0.0945,0.9265,100.0,77116,-0.0248,0.0,True
M1,5,0.3,30,2.0,london,fft_cycle,64,0.05,5,50.0,3693,28.27,0.9962,57.04,-32.4,1807,1886,17680,26.29,0.9017,100.0,-100.0,8802,8878,-0.0945,0.9265,100.0,77116,-0.0248,0.0,True
M5,5,0.3,70,3.0,all,full_confl,128,0.03,10,62.6,914,21.33,0.9286,68.91,-43.32,446,468,4816,20.99,0.9008,98.86,-98.09,2341,2475,-0.0278,0.9273,100.0,79018,-0.0265,1.14,True
M5,5,0.3,70,2.0,london,fft_cycle,128,0.03,10,62.6,515,28.35,0.9068,40.99,-29.18,267,248,2533,27.75,0.9007,91.12,-82.92,1276,1257,-0.0061,0.9356,100.0,28593,-0.0349,8.88,True
M5,5,0.3,70,2.0,london,fft_cycle,128,0.05,10,58.6,515,28.35,0.9068,40.99,-29.18,267,248,2533,27.75,0.9007,91.12,-82.92,1276,1257,-0.0061,0.9356,100.0,28593,-0.0349,8.88,True
M1,5,0.3,70,2.0,london,full_confl,64,0.03,5,53.2,4682,26.42,0.9052,96.05,-94.88,2309,2373,22098,26.36,0.9007,100.0,-100.0,11122,10976,-0.0045,0.9261,100.0,136064,-0.0254,0.0,True
M5,5,1.0,30,2.0,london,fft_cycle,64,0.03,5,51.6,2521,28.08,0.8979,92.17,-83.94,1235,1286,12355,27.54,0.9002,99.99,-99.98,6267,6088,0.0023,0.9399,100.0,54951,-0.0397,0.01,True
M5,5,1.0,30,2.0,london,fft_cycle,64,0.05,5,48.3,2521,28.08,0.8979,92.17,-83.94,1235,1286,12355,27.54,0.9002,99.99,-99.98,6267,6088,0.0023,0.9399,100.0,54951,-0.0397,0.01,True
M5,5,0.5,70,3.0,all,full_confl,128,0.05,5,58.6,3992,21.39,0.9143,95.56,-94.59,1882,2110,19124,21.02,0.8999,100.0,-100.0,9361,9763,-0.0144,0.9159,100.0,124607,-0.016,0.0,True
