tf,ema_period,atr_channel_mult,sl_atr_mult,rr,session_label,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,total_trades,total_longs,total_shorts,avg_bars
M15,50,3.0,1.5,2.0,all,932,32.19,0.8834,67.96,-57.82,4293,30.96,0.8254,99.77,-99.72,5225,2624,2601,12.749722488038278
M15,50,2.5,1.0,4.0,all,1222,19.89,0.9009,82.82,-72.42,5817,18.58,0.8252,100.0,-100.0,7039,3479,3560,10.656243784628499
M15,20,2.0,1.5,2.0,newyork,363,30.3,0.836,40.46,-36.96,1772,30.42,0.8248,91.06,-91.06,2135,1068,1067,20.77606557377049
M15,100,2.0,1.5,2.0,newyork,395,40.0,1.2605,17.83,81.77,2030,30.44,0.8248,95.61,-93.71,2425,1191,1234,21.579175257731958
M15,100,2.5,1.0,2.0,london,532,35.9,1.0107,28.67,-1.56,2617,31.56,0.8248,97.91,-97.34,3149,1589,1560,3.150682756430613
M15,50,2.0,1.5,2.0,all,1495,34.25,0.9618,56.54,-42.1,7010,30.98,0.8247,99.99,-99.99,8505,4246,4259,12.735155790711346
M15,20,2.0,1.0,4.0,all,1106,17.54,0.7793,91.85,-90.56,5321,18.55,0.8241,99.99,-99.99,6427,3279,3148,9.886043255017894
M15,50,1.5,1.5,2.0,all,1683,33.63,0.9356,63.94,-60.41,8238,31.0,0.8239,100.0,-100.0,9921,4887,5034,12.350892047172666
M15,100,2.5,1.0,3.0,asian,365,25.48,0.8913,44.27,-31.83,1645,24.13,0.8238,93.98,-93.23,2010,983,1027,4.900000000000001
M15,50,2.5,1.5,4.0,asian,438,23.52,1.1266,37.18,43.09,1960,18.37,0.8237,98.23,-96.64,2398,1207,1191,11.146121768140118
M15,20,1.5,1.5,3.0,all,1757,24.47,0.908,85.75,-78.62,8714,22.81,0.8233,100.0,-100.0,10471,5280,5191,16.867796772037053
M15,50,1.5,1.0,4.0,newyork,528,20.08,0.9355,52.66,-32.44,2628,18.11,0.8225,99.22,-98.93,3156,1519,1637,17.817870722433458
M15,50,2.5,1.0,2.0,london,585,33.85,0.9221,48.64,-31.77,2852,31.49,0.8212,98.28,-98.24,3437,1724,1713,3.2851032877509456
M15,50,3.0,1.5,2.0,asian,341,36.36,1.0301,28.11,3.51,1439,31.41,0.8206,92.1,-87.06,1780,912,868,7.253258426966291
M15,50,2.5,1.5,2.0,newyork,385,32.21,0.8967,32.4,-27.26,1958,30.34,0.8201,93.73,-93.55,2343,1122,1221,22.995774647887323
M15,100,1.5,1.5,2.0,newyork,440,36.59,1.0908,23.05,24.24,2270,30.35,0.8199,96.61,-95.84,2710,1319,1391,21.22988929889299
M15,50,1.5,1.0,2.0,all,1683,34.11,0.9189,73.11,-68.08,8238,31.82,0.8196,100.0,-100.0,9921,4887,5034,5.633928031448442
M15,100,2.5,1.0,4.0,asian,365,20.55,0.9074,48.62,-31.03,1645,19.03,0.8193,96.0,-95.0,2010,983,1027,5.990796019900498
M15,50,2.0,1.0,2.0,all,1495,33.98,0.9139,69.69,-65.65,7010,31.74,0.8187,100.0,-100.0,8505,4246,4259,5.764844209288654
M15,50,3.0,1.0,4.0,newyork,292,14.04,0.6203,65.55,-64.88,1458,17.97,0.8176,92.52,-92.39,1750,841,909,17.017028571428572
M15,50,3.0,1.5,2.0,newyork,292,26.71,0.6992,50.95,-49.87,1458,30.25,0.8174,88.05,-87.41,1750,841,909,21.584
M15,100,1.5,1.0,4.0,newyork,440,23.86,1.1692,32.87,64.99,2270,18.02,0.8173,98.55,-98.22,2710,1319,1391,18.1169741697417
M15,20,1.5,1.5,4.0,all,1757,18.67,0.8821,91.67,-87.62,8714,17.75,0.8169,100.0,-100.0,10471,5280,5191,21.6020341896667
M15,50,3.0,1.0,2.0,london,450,32.67,0.8772,39.55,-35.75,2132,31.33,0.8162,95.69,-95.51,2582,1306,1276,3.056855151045701
M15,100,2.0,1.0,3.0,asian,378,24.87,0.8603,52.88,-39.19,1839,23.98,0.8156,95.94,-95.69,2217,1079,1138,5.151150202976996
M15,100,3.0,1.0,2.0,all,1031,34.72,0.9463,49.8,-39.01,4643,31.6,0.8156,99.9,-99.89,5674,2819,2855,6.136341205498766
M15,20,2.0,1.0,2.0,newyork,363,33.88,0.9503,24.56,-14.92,1772,30.76,0.8143,92.45,-92.45,2135,1068,1067,8.268009367681499
M15,50,1.5,1.0,3.0,all,1683,25.43,0.921,76.69,-73.42,8238,23.33,0.814,100.0,-100.0,9921,4887,5034,8.23392803144844
M15,20,2.0,1.5,4.0,asian,369,19.24,0.8763,46.86,-37.16,1836,18.14,0.8113,97.71,-96.6,2205,1151,1054,11.450612244897961
M15,50,2.5,1.5,3.0,asian,438,28.31,1.0787,36.51,21.51,1960,22.96,0.8112,97.98,-96.46,2398,1207,1191,9.16438698915763
M15,100,1.5,1.0,3.0,newyork,440,29.32,1.1549,28.35,54.77,2270,22.64,0.8088,98.24,-97.95,2710,1319,1391,13.989667896678966
M15,50,2.5,1.0,4.0,asian,438,21.23,0.9472,46.95,-25.34,1960,18.78,0.8082,98.72,-97.69,2398,1207,1191,5.873060884070059
M15,100,2.0,1.0,3.0,all,1186,27.82,1.0394,53.59,19.29,5886,23.14,0.808,100.0,-100.0,7072,3501,3571,8.600622171945702
M15,20,2.0,1.5,2.0,all,1106,31.92,0.8736,71.13,-66.89,5321,30.46,0.8073,99.97,-99.97,6427,3279,3148,12.089295161039365
M15,100,2.0,1.0,2.0,all,1186,36.42,1.0153,50.1,0.21,5886,31.4,0.8064,99.99,-99.99,7072,3501,3571,5.8670814479638
M15,50,2.0,1.0,3.0,all,1495,25.35,0.9173,76.42,-70.55,7010,23.1,0.8052,100.0,-100.0,8505,4246,4259,8.452733686067019
M15,20,2.5,1.0,2.0,london,405,29.63,0.7608,55.48,-53.58,1913,31.0,0.8046,94.9,-94.8,2318,1158,1160,3.1397756686798965
M15,50,1.5,1.5,3.0,all,1683,25.85,0.9743,59.51,-44.75,8238,22.41,0.8037,100.0,-100.0,9921,4887,5034,17.120532204414875
M15,20,1.5,1.5,2.0,all,1757,32.78,0.9011,80.54,-75.47,8714,30.43,0.8029,100.0,-100.0,10471,5280,5191,12.283898386018526
M15,100,2.5,1.0,2.0,all,1128,35.02,0.9577,45.9,-36.23,5275,31.24,0.8022,99.98,-99.98,6403,3211,3192,6.052850226456349
M15,100,1.5,1.0,3.0,all,1262,26.07,0.9545,66.35,-47.85,6417,23.03,0.8022,100.0,-100.0,7679,3688,3991,8.431475452532883
M15,20,2.0,1.0,3.0,newyork,363,21.76,0.7898,49.71,-49.07,1772,22.4,0.8021,95.62,-95.62,2135,1068,1067,13.006042154566744
M15,20,1.5,1.0,4.0,all,1757,19.86,0.8993,89.59,-84.69,8714,18.19,0.8008,100.0,-100.0,10471,5280,5191,10.283898386018526
M15,100,1.5,1.0,2.0,all,1262,34.47,0.9363,67.49,-50.15,6417,31.25,0.8001,100.0,-100.0,7679,3688,3991,5.76573772626644
M15,100,1.5,1.0,2.0,asian,379,32.19,0.8117,54.79,-43.59,1954,32.19,0.7997,96.26,-95.76,2333,1095,1238,3.8487355336476643
M15,50,1.5,1.5,4.0,all,1683,20.8,1.0037,61.43,-25.19,8238,17.47,0.7997,100.0,-100.0,9921,4887,5034,21.43928031448443
M15,50,1.5,1.0,3.0,newyork,528,24.43,0.8986,54.57,-39.67,2628,22.41,0.7987,99.3,-99.11,3156,1519,1637,13.917110266159696
M15,20,2.5,1.5,2.0,asian,182,30.77,0.8053,27.1,-24.34,892,30.72,0.7983,80.67,-75.83,1074,548,526,6.949162011173184
M15,20,2.0,1.5,3.0,asian,369,24.93,0.9109,44.99,-27.3,1836,22.6,0.7961,97.78,-96.55,2205,1151,1054,9.550204081632653
M15,50,1.5,1.0,4.0,all,1683,20.44,0.9315,78.24,-73.52,8238,18.11,0.7958,100.0,-100.0,9921,4887,5034,10.41874811006955
M15,50,1.5,1.5,3.0,newyork,528,26.52,1.0284,38.71,3.39,2628,21.77,0.7952,99.52,-99.12,3156,1519,1637,29.40190114068441
M15,20,3.0,1.5,4.0,asian,92,17.39,0.7805,24.03,-17.58,414,17.63,0.7947,66.53,-55.99,506,253,253,10.727272727272727
M15,20,1.5,1.5,4.0,asian,642,19.63,0.8956,61.11,-50.43,3267,17.88,0.7944,99.87,-99.85,3909,2006,1903,11.714965464313122
M15,100,2.0,1.0,2.0,asian,378,33.6,0.8597,46.94,-34.89,1839,31.97,0.7938,96.18,-95.3,2217,1079,1138,3.8341001353179975
M15,50,1.5,1.5,4.0,newyork,528,19.51,0.9892,42.75,-13.85,2628,16.67,0.7933,99.65,-99.4,3156,1519,1637,36.436121673003804
M15,20,3.0,1.5,3.0,asian,92,26.09,0.9765,13.73,-3.04,414,22.46,0.7932,59.74,-53.55,506,253,253,8.227272727272727
M15,50,2.5,1.5,2.0,all,1222,35.02,0.9966,41.57,-14.21,5817,30.14,0.7932,99.99,-99.99,7039,3479,3560,13.173604205142777
M15,50,3.0,1.0,3.0,newyork,292,17.81,0.6146,64.16,-63.46,1458,22.22,0.7924,93.77,-93.27,1750,841,909,13.083771428571428
M15,100,3.0,1.5,2.0,asian,318,38.05,1.1028,21.57,20.21,1514,30.65,0.7918,92.0,-91.76,1832,911,921,7.3867903930131
M15,100,3.0,1.5,3.0,asian,318,29.56,1.1444,26.64,34.32,1514,22.52,0.7914,95.15,-94.17,1832,911,921,9.59093886462882
M15,50,2.5,1.0,3.0,newyork,385,24.94,0.923,39.54,-25.38,1958,22.22,0.7914,97.5,-97.38,2343,1122,1221,14.513615023474179
M15,20,1.5,1.0,3.0,all,1757,24.99,0.9001,85.81,-81.43,8714,22.8,0.7914,100.0,-100.0,10471,5280,5191,8.083898386018527
M15,20,2.5,1.0,2.0,all,623,29.53,0.7518,71.58,-70.78,3024,30.72,0.7896,99.37,-99.36,3647,1839,1808,4.6000000000000005
M15,20,1.5,1.0,2.0,all,1757,34.21,0.9238,72.65,-67.69,8714,30.97,0.7895,100.0,-100.0,10471,5280,5191,5.516779677203705
M15,100,3.0,1.5,4.0,asian,318,24.53,1.189,29.58,51.43,1514,17.77,0.7893,96.47,-95.47,1832,911,921,11.164519650655023
M15,50,1.5,1.0,3.0,asian,557,26.39,0.9355,50.88,-31.56,2921,23.38,0.789,99.68,-99.66,3478,1715,1763,5.128119608970672
M15,20,1.5,1.5,3.0,asian,642,25.86,0.9535,46.93,-28.43,3267,22.5,0.7889,99.83,-99.8,3909,2006,1903,9.798541826554105
M15,20,3.0,1.0,2.0,all,315,29.84,0.7702,47.62,-43.62,1610,30.62,0.7888,93.3,-93.24,1925,945,980,4.385454545454546
M15,50,2.0,1.5,4.0,asian,511,22.11,1.0408,47.22,6.79,2431,17.73,0.7872,99.69,-99.34,2942,1476,1466,11.125798776342625
M15,20,2.0,1.0,2.0,all,1106,32.37,0.8568,75.44,-71.64,5321,30.76,0.7865,99.99,-99.99,6427,3279,3148,5.1
M15,20,2.5,1.0,4.0,asian,182,14.84,0.6177,57.23,-49.42,892,18.27,0.7863,89.23,-84.83,1074,548,526,5.315270018621974
M15,20,2.0,1.0,3.0,all,1106,22.88,0.8099,87.02,-85.0,5321,22.59,0.786,100.0,-100.0,6427,3279,3148,7.686043255017893
M15,50,2.5,1.0,2.0,newyork,385,34.55,0.9679,28.09,-11.73,1958,30.03,0.7846,96.47,-96.38,2343,1122,1221,9.8
M15,20,3.0,1.0,2.0,london,217,29.03,0.7372,38.9,-36.49,1112,30.4,0.7843,85.0,-85.0,1329,630,699,3.067343867569601
M15,20,1.5,1.5,2.0,asian,642,34.74,0.9584,42.17,-22.31,3267,30.46,0.7832,99.67,-99.64,3909,2006,1903,7.465694551036071
M15,50,3.0,1.0,2.0,all,932,33.58,0.9026,61.9,-52.34,4293,30.65,0.7812,99.94,-99.94,5225,2624,2601,5.342698564593302
M15,50,3.0,1.0,2.0,newyork,292,31.51,0.8478,31.99,-29.5,1458,29.9,0.7808,92.17,-91.92,1750,841,909,8.383542857142857
M15,50,1.5,1.0,2.0,asian,557,35.55,0.9415,45.92,-25.23,2921,31.56,0.7791,99.46,-99.46,3478,1715,1763,3.7640598044853366
M15,50,2.5,1.0,3.0,all,1222,25.78,0.939,72.67,-54.32,5817,22.47,0.7784,100.0,-100.0,7039,3479,3560,8.421522943599944
M15,20,2.0,1.0,4.0,asian,369,20.6,0.9162,52.49,-29.21,1836,18.14,0.7761,98.68,-98.3,2205,1151,1054,5.88326530612245
M15,50,1.5,1.5,4.0,asian,557,21.9,1.0274,48.09,1.07,2921,17.56,0.7759,99.87,-99.82,3478,1715,1763,11.428119608970674
M15,50,1.5,1.5,2.0,newyork,528,32.77,0.9199,44.43,-29.35,2628,29.19,0.7755,99.31,-98.99,3156,1519,1637,21.400760456273765
M15,50,1.5,1.5,3.0,asian,557,25.85,0.9521,50.35,-25.69,2921,22.18,0.7736,99.76,-99.74,3478,1715,1763,9.58007475560667
M15,100,3.0,1.0,3.0,asian,318,28.3,1.0283,26.74,2.08,1514,22.92,0.7723,96.27,-95.8,1832,911,921,5.1867903930131
M15,100,3.0,1.0,2.0,asian,318,37.42,1.0188,21.49,0.82,1514,31.11,0.7669,94.65,-94.24,1832,911,921,3.83471615720524
M15,50,2.5,1.0,2.0,all,1222,34.53,0.9378,56.21,-48.43,5817,30.29,0.7667,100.0,-100.0,7039,3479,3560,5.834720841028555
M15,100,2.5,1.0,2.0,asian,365,32.6,0.8248,47.66,-40.21,1645,31.12,0.7647,96.02,-95.64,2010,983,1027,3.7
M15,20,3.0,1.5,2.0,asian,92,30.43,0.7981,15.11,-13.56,414,29.71,0.7623,55.34,-54.1,506,253,253,6.3
M15,20,1.5,1.0,3.0,asian,642,26.64,0.9491,50.82,-30.6,3267,22.71,0.7614,99.93,-99.92,3909,2006,1903,5.1656945510360694
M15,50,2.0,1.0,4.0,asian,511,21.72,0.9755,52.61,-19.42,2431,17.89,0.76,99.77,-99.69,2942,1476,1466,5.838953093133923
M15,20,1.5,1.0,2.0,asian,642,35.36,0.9358,45.39,-30.35,3267,30.95,0.7589,99.85,-99.83,3909,2006,1903,3.849270913277053
M15,50,2.5,1.0,3.0,asian,438,26.94,0.9628,35.92,-18.14,1960,22.6,0.7584,99.08,-98.71,2398,1207,1191,4.791326105087573
M15,50,3.0,1.0,2.0,asian,341,36.36,0.979,38.31,-8.2,1439,30.85,0.7577,94.55,-94.05,1780,912,868,3.6149438202247195
M15,50,2.0,1.5,3.0,asian,511,27.59,1.0413,41.17,8.67,2431,21.76,0.7557,99.69,-99.52,2942,1476,1466,9.291060503059143
M15,20,2.5,1.0,3.0,asian,182,18.68,0.6056,53.48,-48.59,892,22.42,0.7552,88.92,-86.4,1074,548,526,4.432216014897579
M15,50,2.0,1.0,2.0,asian,511,35.42,0.9374,36.55,-24.52,2431,30.81,0.7537,99.29,-99.22,2942,1476,1466,3.6347382732834803
M15,20,2.0,1.5,2.0,asian,369,34.42,0.9482,34.33,-15.75,1836,29.47,0.7498,97.84,-97.41,2205,1151,1054,7.3
M15,100,3.0,1.0,4.0,asian,318,23.58,1.0821,32.81,16.31,1514,17.64,0.7487,98.1,-97.67,1832,911,921,6.19093886462882
M15,20,1.5,1.0,4.0,asian,642,21.18,0.9455,55.78,-35.44,3267,17.66,0.7483,99.98,-99.97,3909,2006,1903,6.265694551036071
M15,50,2.5,1.5,2.0,asian,438,38.36,1.1192,25.11,34.83,1960,29.39,0.7457,98.49,-98.11,2398,1207,1191,7.154795663052544
M15,20,2.5,1.0,2.0,asian,182,28.02,0.6724,42.35,-38.69,892,30.27,0.7423,84.63,-84.39,1074,548,526,3.115270018621974
M15,20,2.0,1.0,3.0,asian,369,24.39,0.8471,56.37,-40.86,1836,22.11,0.7389,98.87,-98.77,2205,1151,1054,4.900000000000001
M15,20,2.0,1.0,2.0,asian,369,32.25,0.8184,53.51,-41.58,1836,30.17,0.7355,98.08,-98.06,2205,1151,1054,3.583265306122449
M15,50,2.5,1.0,2.0,asian,438,35.39,0.9356,38.51,-21.87,1960,30.15,0.7328,98.81,-98.58,2398,1207,1191,3.5547956630525435
M15,50,1.5,1.0,4.0,asian,557,21.01,0.9338,60.71,-35.42,2921,17.32,0.7295,99.96,-99.96,3478,1715,1763,6.144134560092007
M15,50,2.0,1.5,2.0,asian,511,36.2,1.0212,39.55,2.12,2431,28.92,0.7273,99.61,-99.5,2942,1476,1466,7.234738273283481
M15,20,3.0,1.0,4.0,asian,92,13.04,0.536,37.08,-34.24,414,16.91,0.7172,70.73,-68.23,506,253,253,4.518181818181818
M15,50,2.0,1.0,3.0,asian,511,26.61,0.9474,48.88,-25.78,2431,21.6,0.7134,99.86,-99.84,2942,1476,1466,4.969476546566962
M15,20,3.0,1.0,3.0,asian,92,17.39,0.5603,33.07,-31.38,414,20.29,0.6667,72.8,-71.88,506,253,253,3.6090909090909093
M15,20,3.0,1.0,2.0,asian,92,29.35,0.7255,23.88,-18.47,414,27.54,0.6512,69.65,-69.65,506,253,253,2.4454545454545458
