tf,smooth_period,d1_period,d2_period,d1_threshold,d2_threshold,sl_atr_mult,rr,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,total_trades,total_longs,total_shorts,avg_bars
M15,20,8,4,0.05,0.0,2.0,3.0,1706,24.09144196951934,0.886127161873109,82.44192605609847,-76.69532194141715,204,31.372549019607842,1.2860647758365045,18.33946974906092,54.01737582434076,1910,942,968,36.72565445026178
M15,20,8,2,0.05,0.0,1.5,3.0,22,27.27272727272727,1.0373489591843725,9.390830712909104,0.6715508357237665,99,32.323232323232325,1.2820916365910628,16.197672653893008,24.931152549363667,121,57,64,23.140495867768596
M15,20,8,2,0.05,0.02,1.5,3.0,22,27.27272727272727,1.0373489591843725,9.390830712909104,0.6715508357237665,99,32.323232323232325,1.2801928376264595,16.288235854068326,24.796142397083145,121,58,63,23.223140495867767
M15,20,8,4,0.05,0.02,1.0,2.0,1,100.0,inf,0.0,1.9645525493583893,17,41.17647058823529,1.2780147892212317,4.374845998598189,3.1238566881895524,18,8,10,10.0
M15,20,8,4,0.05,0.05,1.0,2.0,0,0.0,0.0,0.0,0.0,17,41.17647058823529,1.2780147892212317,4.374845998598189,3.1238566881895524,17,8,9,10.529411764705882
M15,20,8,4,0.1,0.0,1.5,4.0,14,28.57142857142857,1.436811518111441,8.270028561581737,5.002224201029959,121,26.446280991735538,1.2761751965793553,28.79585606354995,35.19988926245168,135,64,71,29.466666666666665
M15,20,8,4,0.05,0.02,2.0,3.0,1702,24.08930669800235,0.8851889661929773,82.41658491193175,-76.4194619186219,203,31.03448275862069,1.268816548886474,18.33946795955698,49.539951449115314,1905,941,964,36.75328083989501
M15,20,8,4,0.05,0.05,2.0,3.0,1694,24.14403778040142,0.8827297878934374,82.18561463743863,-75.32458696657723,203,31.03448275862069,1.268816548886474,18.33946795955698,49.539951449115314,1897,936,961,36.753821823932526
M15,20,8,4,0.05,0.02,1.0,3.0,1,100.0,inf,0.0,2.946828824037606,16,31.25,1.2542171007890488,7.174845696324958,3.1715946598022793,17,7,10,14.0
M15,20,8,4,0.05,0.05,1.0,3.0,0,0.0,0.0,0.0,0.0,16,31.25,1.2542171007890488,7.174845696324958,3.1715946598022793,16,7,9,14.5
M15,20,8,4,0.1,0.05,1.5,4.0,17,23.52941176470588,1.122430868371914,8.270028310251872,1.7721646141245273,119,26.05042016806723,1.2536019932548845,29.707009769110766,31.365888914407613,136,65,71,29.779411764705884
M15,20,4,2,0.05,0.02,1.5,4.0,23,26.08695652173913,1.3276130843445753,8.320429712672492,6.304571200988107,73,26.027397260273972,1.2514157412194153,16.10012213412084,15.974834409842753,96,48,48,34.822916666666664
M15,20,8,4,0.1,0.0,2.0,3.0,1746,22.90950744558992,0.837499388169434,91.75569009468659,-90.13652621288114,219,30.59360730593607,1.2511810265299332,23.991702244309256,48.978208413048606,1965,984,981,36.112977099236645
M15,20,8,4,0.1,0.05,2.0,3.0,1753,22.932116371933827,0.8309733249476919,91.8491416653878,-90.02339349709885,217,30.414746543778804,1.2416932601041744,25.46050163725454,46.09931235937081,1970,987,983,35.649238578680205
M15,20,8,4,0.1,0.02,1.5,4.0,14,28.57142857142857,1.436811518111441,8.270028561581737,5.002224201029959,120,25.833333333333336,1.2406877713542193,30.432719701044697,30.009659577037095,134,63,71,29.313432835820894
M15,20,8,2,0.1,0.05,1.5,4.0,14,28.57142857142857,1.4246938685021517,8.356115846457225,4.903683241792289,99,26.262626262626267,1.2406072749615862,23.299185371043084,25.810590321923122,113,55,58,28.849557522123895
M15,20,2,4,0.1,0.02,2.0,3.0,1985,22.770780856423173,0.8487485268635225,95.04861652198898,-93.3746174854412,179,30.726256983240223,1.2356725715970225,22.590668770546554,38.00192318206472,2164,1046,1118,35.479667282809615
M15,20,8,4,0.1,0.02,2.0,3.0,1740,22.873563218390807,0.8342321321434988,92.03363198485748,-90.26239039585667,218,30.275229357798167,1.2344275661465678,26.20133763970499,44.64726897064113,1958,979,979,36.174668028600614
M15,10,2,2,0.05,0.02,2.0,3.0,2047,24.13287738153395,0.870077072095113,86.53152415301852,-79.13472233949896,263,30.798479087452474,1.2298178726477393,19.45408308151264,58.423620265651735,2310,1197,1113,37.577922077922075
M15,20,4,2,0.05,0.05,2.0,3.0,48,18.75,0.6227721421105002,20.15028668130817,-14.458123960688795,231,30.735930735930733,1.2278673582722783,18.12294829816092,53.61937169248932,279,151,128,37.68817204301075
M15,20,8,2,0.1,0.0,1.5,4.0,14,28.57142857142857,1.4246938685021517,8.356115846457225,4.903683241792289,100,26.0,1.2274370948612532,23.299187226449096,24.422199367563515,114,56,58,28.63157894736842
M15,20,8,2,0.1,0.02,1.5,4.0,14,28.57142857142857,1.4246938685021517,8.356115846457225,4.903683241792289,100,26.0,1.2274370948612532,23.299187226449096,24.422199367563515,114,56,58,28.63157894736842
M15,20,2,4,0.1,0.05,2.0,3.0,1992,23.09236947791165,0.8461210629076319,94.0662841504637,-91.30251908656214,177,30.508474576271187,1.2272194068751008,21.498785385497893,35.50214018542233,2169,1043,1126,34.77777777777778
M15,20,2,4,0.1,0.05,2.0,4.0,1626,18.81918819188192,0.8658917387165089,93.37256094963824,-84.50015884841667,138,24.637681159420293,1.2256012650740193,20.794972801916124,28.023493732927165,1764,833,931,46.035714285714285
M15,20,4,4,0.05,0.02,2.0,3.0,1802,24.361820199778027,0.8943066924370686,82.64518091751735,-73.1421812179888,224,30.357142857142854,1.223853610742645,18.175673099653523,47.43562657514941,2026,1030,996,36.447186574531095
M15,20,8,2,0.05,0.0,2.0,3.0,1733,23.889209463358338,0.8866990629653531,83.7712117668072,-80.23396474273252,214,30.373831775700932,1.2201176066299226,19.519407643737686,44.002818144116084,1947,955,992,36.529532614278374
M15,20,8,2,0.05,0.05,2.0,3.0,1723,24.143934997098086,0.8920829622799957,82.98408147118427,-76.05113418491531,208,30.288461538461537,1.216281477426097,19.519407643737686,41.00095307815834,1931,941,990,36.598135680994304
M15,20,4,4,0.05,0.05,2.0,3.0,1787,24.34247341913822,0.8963917488565291,81.49850909948692,-73.38129959112214,222,30.180180180180184,1.2159238947352855,17.304752183268196,44.66524623170116,2009,1031,978,36.59532105525137
M15,20,8,4,0.05,0.0,1.5,3.0,22,27.27272727272727,1.0428265845126505,9.30571506569964,0.7661191067178885,109,31.19266055045872,1.2155148714019124,22.389372658674255,21.579535678698967,131,63,68,24.251908396946565
M15,20,8,4,0.05,0.02,1.5,3.0,22,27.27272727272727,1.0428265845126505,9.30571506569964,0.7661191067178885,109,31.19266055045872,1.2155148714019124,22.389372658674255,21.579535678698967,131,63,68,24.251908396946565
M15,20,8,4,0.05,0.05,1.5,3.0,23,26.08695652173913,0.9854567320596977,10.345841076112473,-0.2705029364607592,109,31.19266055045872,1.2155148714019124,22.389372658674255,21.579535678698967,132,63,69,23.613636363636363
M15,20,8,2,0.05,0.02,2.0,3.0,1733,23.889209463358338,0.887474822491519,83.59508291228167,-80.20382060057311,215,30.23255813953488,1.2117697048059404,19.519407643737686,42.40974714541574,1948,953,995,36.398870636550306
M15,20,8,2,0.1,0.0,2.0,3.0,1774,22.829763246899663,0.8432805133709367,93.41579776952688,-91.0445398602542,223,30.04484304932735,1.21046275614513,24.849791416170536,42.30397480742136,1997,988,1009,36.070105157736606
M15,20,2,4,0.1,0.0,2.0,3.0,2005,22.59351620947631,0.8419838527118788,94.93109953073875,-94.46946788107688,182,30.21978021978022,1.2094854498534402,22.590666613707583,33.506069236417034,2187,1063,1124,35.32464563328761
M15,20,2,4,0.1,0.02,2.0,4.0,1627,19.11493546404425,0.8790963224532832,90.67490211410592,-80.37561260891931,135,24.444444444444443,1.2084771983202465,21.896641969698884,25.739048253218954,1762,842,920,46.64585698070375
