tf,filter_mode,fft_n,delta,min_period,pwr_thresh,ema_period,sl_atr_mult,rr,session_label,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,train_longs,train_shorts,trade_reduction_pct,regime_pct,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,oos_longs,oos_shorts,delta_pf,base_pf,base_dd,base_trades,pf_gain,dd_gain,statistically_valid
M5,full_confluence,64,0.08,10,0.0,20,1.0,4.0,london,191,23.04,1.0459,28.4,3.41,100,91,95.4,43.2,1117,20.14,0.8681,83.16,-78.63,572,545,-0.1778,0.8707,100.0,19493,-0.0026,16.84,True
M5,full_confluence,128,0.08,10,0.08,10,1.0,3.0,newyork,36,36.11,1.4586,6.53,11.76,19,17,99.4,52.1,285,25.26,0.868,49.55,-30.07,134,151,-0.5906,0.8353,100.0,22571,0.0327,50.45,True
M5,fft_cycle_only,128,0.03,5,0.0,10,1.0,4.0,newyork,1052,18.82,0.8124,87.32,-86.22,529,523,84.3,62.6,4849,20.09,0.8679,99.9,-99.88,2404,2445,0.0555,0.8453,100.0,22571,0.0226,0.1,True
M5,fft_cycle_only,128,0.05,5,0.0,10,1.0,4.0,newyork,1052,18.82,0.8124,87.32,-86.22,529,523,85.1,58.6,4849,20.09,0.8679,99.9,-99.88,2404,2445,0.0555,0.8453,100.0,22571,0.0226,0.1,True
M5,fft_cycle_only,128,0.08,5,0.0,10,1.0,4.0,newyork,1052,18.82,0.8124,87.32,-86.22,529,523,86.3,52.1,4849,20.09,0.8679,99.9,-99.88,2404,2445,0.0555,0.8453,100.0,22571,0.0226,0.1,True
M5,fft_cycle_only,64,0.03,3,0.12,10,1.5,4.0,asian,564,23.05,1.0047,58.61,-9.47,284,280,91.5,51.6,3045,20.59,0.8678,98.72,-98.63,1520,1525,-0.1369,0.8122,100.0,25123,0.0556,1.28,True
M5,fft_cycle_only,64,0.05,3,0.12,10,1.5,4.0,asian,564,23.05,1.0047,58.61,-9.47,284,280,91.9,48.3,3045,20.59,0.8678,98.72,-98.63,1520,1525,-0.1369,0.8122,100.0,25123,0.0556,1.28,True
M5,fft_cycle_only,64,0.08,3,0.12,10,1.5,4.0,asian,564,23.05,1.0047,58.61,-9.47,284,280,92.3,43.2,3045,20.59,0.8678,98.72,-98.63,1520,1525,-0.1369,0.8122,100.0,25123,0.0556,1.28,True
M5,full_confluence,64,0.08,3,0.0,20,1.0,3.0,london,845,26.98,0.9599,45.27,-33.49,430,415,80.0,43.2,4262,25.32,0.8677,99.71,-99.54,2141,2121,-0.0922,0.8601,100.0,19493,0.0076,0.29,True
M5,full_confluence,128,0.03,10,0.08,20,1.5,4.0,all,76,13.16,0.5359,31.13,-29.58,46,30,99.3,62.6,599,19.87,0.8676,68.28,-56.08,320,279,0.3317,0.8211,100.0,51569,0.0465,31.72,True
M5,full_confluence,64,0.08,3,0.12,10,1.5,4.0,newyork,450,17.56,0.7876,64.01,-60.28,221,229,92.3,43.2,2042,19.15,0.8676,95.27,-93.58,1050,992,0.08,0.8775,100.0,22571,-0.0099,4.73,True
M5,full_confluence,64,0.05,3,0.08,10,1.0,4.0,london,1203,20.28,0.8934,81.83,-74.62,608,595,79.3,48.3,5893,20.07,0.8676,99.99,-99.97,2992,2901,-0.0258,0.886,100.0,26794,-0.0184,0.01,True
M5,fft_cycle_only,64,0.03,3,0.0,20,1.5,4.0,newyork,1397,17.54,0.788,94.49,-94.34,705,692,76.5,51.6,6480,18.95,0.8675,99.99,-99.98,3306,3174,0.0795,0.8701,100.0,15670,-0.0026,0.01,True
M5,fft_cycle_only,64,0.05,3,0.0,20,1.5,4.0,newyork,1397,17.54,0.788,94.49,-94.34,705,692,77.9,48.3,6480,18.95,0.8675,99.99,-99.98,3306,3174,0.0795,0.8701,100.0,15670,-0.0026,0.01,True
M5,fft_cycle_only,64,0.08,3,0.0,20,1.5,4.0,newyork,1397,17.54,0.788,94.49,-94.34,705,692,80.0,43.2,6480,18.95,0.8675,99.99,-99.98,3306,3174,0.0795,0.8701,100.0,15670,-0.0026,0.01,True
M5,fft_cycle_only,64,0.03,5,0.0,10,1.5,4.0,newyork,1037,18.03,0.8121,86.19,-85.04,507,530,85.9,51.6,5145,19.03,0.8673,99.92,-99.9,2615,2530,0.0552,0.8775,100.0,22571,-0.0102,0.08,True
M5,fft_cycle_only,64,0.05,5,0.0,10,1.5,4.0,newyork,1037,18.03,0.8121,86.19,-85.04,507,530,86.8,48.3,5145,19.03,0.8673,99.92,-99.9,2615,2530,0.0552,0.8775,100.0,22571,-0.0102,0.08,True
M5,fft_cycle_only,64,0.08,5,0.0,10,1.5,4.0,newyork,1037,18.03,0.8121,86.19,-85.04,507,530,87.9,43.2,5145,19.03,0.8673,99.92,-99.9,2615,2530,0.0552,0.8775,100.0,22571,-0.0102,0.08,True
M5,full_confluence,128,0.05,3,0.0,10,1.5,2.0,newyork,1434,30.26,0.7793,92.83,-91.86,723,711,73.3,58.6,6348,32.83,0.867,99.89,-99.89,3188,3160,0.0877,0.8742,100.0,22571,-0.0072,0.11,True
M5,full_confluence,64,0.08,3,0.08,10,1.0,3.0,london,1112,24.28,0.8374,84.12,-81.37,564,548,81.0,43.2,5391,25.28,0.867,99.94,-99.89,2741,2650,0.0296,0.88,100.0,26794,-0.013,0.06,True
M5,full_confluence,128,0.08,3,0.12,10,1.0,3.0,asian,6,50.0,2.2498,2.43,4.52,3,3,99.9,52.1,66,27.27,0.8669,16.56,-8.41,34,32,-1.3829,0.7517,100.0,25123,0.1152,83.44,True
M5,full_confluence,128,0.05,5,0.08,10,1.5,4.0,london,106,23.58,1.1199,17.07,8.47,50,56,97.5,58.6,831,19.13,0.8669,76.86,-67.48,406,425,-0.253,0.9265,100.0,26794,-0.0596,23.14,True
M5,full_confluence,64,0.03,5,0.12,20,1.0,4.0,london,193,20.21,0.8765,28.66,-22.28,102,91,95.2,51.6,1170,20.09,0.8669,88.14,-80.41,595,575,-0.0096,0.8707,100.0,19493,-0.0038,11.86,True
M5,fft_cycle_only,128,0.03,3,0.0,20,1.5,3.0,newyork,1413,21.3,0.7395,96.36,-96.34,686,727,71.7,62.6,6138,24.28,0.8669,99.96,-99.95,3066,3072,0.1274,0.8732,100.0,15670,-0.0063,0.04,True
M5,fft_cycle_only,128,0.05,3,0.0,20,1.5,3.0,newyork,1413,21.3,0.7395,96.36,-96.34,686,727,73.1,58.6,6138,24.28,0.8669,99.96,-99.95,3066,3072,0.1274,0.8732,100.0,15670,-0.0063,0.04,True
M5,fft_cycle_only,128,0.08,3,0.0,20,1.5,3.0,newyork,1413,21.3,0.7395,96.36,-96.34,686,727,75.5,52.1,6138,24.28,0.8669,99.96,-99.95,3066,3072,0.1274,0.8732,100.0,15670,-0.0063,0.04,True
M5,full_confluence,64,0.05,5,0.12,20,1.0,4.0,london,186,18.28,0.773,34.43,-34.43,99,87,95.4,48.3,1140,20.09,0.8668,87.8,-79.6,580,560,0.0938,0.8707,100.0,19493,-0.0039,12.2,True
M5,full_confluence,64,0.03,3,0.12,20,1.0,4.0,london,355,20.28,0.8855,37.8,-35.1,178,177,91.8,51.6,1942,20.08,0.8665,96.34,-93.38,966,976,-0.019,0.8707,100.0,19493,-0.0042,3.66,True
M5,full_confluence,128,0.08,3,0.0,20,1.0,3.0,london,1077,24.05,0.8204,83.85,-83.38,526,551,75.5,52.1,4865,25.32,0.8665,99.83,-99.8,2456,2409,0.0461,0.8601,100.0,19493,0.0064,0.17,True
M5,full_confluence,128,0.03,5,0.0,20,1.5,2.0,london,656,30.34,0.7796,69.9,-68.26,322,334,84.4,62.6,3211,32.89,0.8664,96.98,-96.8,1614,1597,0.0868,0.8868,100.0,19493,-0.0204,3.02,True
M5,full_confluence,64,0.08,3,0.08,20,1.5,3.0,asian,679,25.33,0.8398,66.19,-64.59,331,348,81.4,43.2,3237,25.92,0.8664,98.64,-98.47,1617,1620,0.0266,0.8142,100.0,18164,0.0522,1.36,True
M5,full_confluence,64,0.05,3,0.08,10,1.5,4.0,all,3156,19.11,0.8351,99.53,-99.48,1589,1567,79.3,48.3,15282,19.77,0.8664,100.0,-100.0,7761,7521,0.0313,0.831,100.0,72293,0.0354,0.0,True
M5,full_confluence,64,0.05,10,0.0,10,1.0,2.0,london,318,35.22,0.9294,21.77,-17.63,165,153,94.8,48.3,1673,34.13,0.8662,86.14,-83.84,865,808,-0.0632,0.8441,100.0,26794,0.0221,13.86,True
M5,full_confluence,128,0.03,10,0.08,10,1.0,3.0,newyork,41,31.71,1.1853,10.77,5.29,22,19,99.3,62.6,301,25.25,0.8661,50.61,-31.85,142,159,-0.3192,0.8353,100.0,22571,0.0308,49.39,True
M5,full_confluence,128,0.03,5,0.08,10,1.5,2.0,london,107,38.32,1.104,16.89,6.46,50,57,97.4,62.6,856,32.83,0.8659,63.49,-60.13,420,436,-0.2381,0.9038,100.0,26794,-0.0379,36.51,True
M5,full_confluence,128,0.03,3,0.08,10,1.5,3.0,newyork,267,22.47,0.7982,44.45,-38.47,136,131,95.2,62.6,1264,24.21,0.8659,84.1,-79.2,617,647,0.0677,0.8824,100.0,22571,-0.0165,15.9,True
M5,fft_cycle_only,128,0.03,3,0.08,20,1.0,4.0,london,202,24.75,1.1394,19.5,21.05,102,100,95.4,62.6,1265,20.08,0.8659,86.23,-83.07,636,629,-0.2735,0.8707,100.0,19493,-0.0048,13.77,True
M5,fft_cycle_only,128,0.05,3,0.08,20,1.0,4.0,london,202,24.75,1.1394,19.5,21.05,102,100,95.5,58.6,1265,20.08,0.8659,86.23,-83.07,636,629,-0.2735,0.8707,100.0,19493,-0.0048,13.77,True
M5,fft_cycle_only,128,0.08,3,0.08,20,1.0,4.0,london,202,24.75,1.1394,19.5,21.05,102,100,95.7,52.1,1265,20.08,0.8659,86.23,-83.07,636,629,-0.2735,0.8707,100.0,19493,-0.0048,13.77,True
M5,fft_cycle_only,64,0.03,10,0.08,10,1.5,2.0,london,434,29.26,0.7429,58.86,-58.86,219,215,95.0,51.6,2404,32.82,0.8659,94.81,-92.43,1214,1190,0.123,0.9038,100.0,26794,-0.0379,5.19,True
M5,fft_cycle_only,64,0.05,10,0.08,10,1.5,2.0,london,434,29.26,0.7429,58.86,-58.86,219,215,95.3,48.3,2404,32.82,0.8659,94.81,-92.43,1214,1190,0.123,0.9038,100.0,26794,-0.0379,5.19,True
M5,fft_cycle_only,64,0.08,10,0.08,10,1.5,2.0,london,434,29.26,0.7429,58.86,-58.86,219,215,95.7,43.2,2404,32.82,0.8659,94.81,-92.43,1214,1190,0.123,0.9038,100.0,26794,-0.0379,5.19,True
M5,fft_cycle_only,128,0.03,3,0.0,10,1.5,2.0,newyork,2073,30.34,0.7861,97.11,-97.01,1042,1031,71.8,62.6,8868,32.79,0.8659,99.99,-99.99,4438,4430,0.0798,0.8742,100.0,22571,-0.0083,0.01,True
M5,fft_cycle_only,128,0.05,3,0.0,10,1.5,2.0,newyork,2073,30.34,0.7861,97.11,-97.01,1042,1031,73.3,58.6,8868,32.79,0.8659,99.99,-99.99,4438,4430,0.0798,0.8742,100.0,22571,-0.0083,0.01,True
M5,fft_cycle_only,128,0.08,3,0.0,10,1.5,2.0,newyork,2073,30.34,0.7861,97.11,-97.01,1042,1031,75.7,52.1,8868,32.79,0.8659,99.99,-99.99,4438,4430,0.0798,0.8742,100.0,22571,-0.0083,0.01,True
M5,fft_cycle_only,128,0.03,10,0.0,20,1.0,3.0,london,342,22.22,0.7409,62.38,-55.79,180,162,94.5,62.6,1805,25.32,0.8658,93.83,-90.06,901,904,0.1249,0.8601,100.0,19493,0.0057,6.17,True
M5,fft_cycle_only,128,0.05,10,0.0,20,1.0,3.0,london,342,22.22,0.7409,62.38,-55.79,180,162,94.7,58.6,1805,25.32,0.8658,93.83,-90.06,901,904,0.1249,0.8601,100.0,19493,0.0057,6.17,True
M5,fft_cycle_only,128,0.08,10,0.0,20,1.0,3.0,london,342,22.22,0.7409,62.38,-55.79,180,162,95.1,52.1,1805,25.32,0.8658,93.83,-90.06,901,904,0.1249,0.8601,100.0,19493,0.0057,6.17,True
M5,full_confluence,128,0.08,5,0.08,10,1.0,2.0,london,105,37.14,0.9902,12.11,-1.8,49,56,97.6,52.1,797,34.13,0.8657,61.67,-58.2,387,410,-0.1245,0.8441,100.0,26794,0.0216,38.33,True
M5,full_confluence,128,0.03,5,0.12,20,1.0,2.0,asian,1,0.0,0.0,1.2,-1.2,0,1,100.0,62.6,33,36.36,0.8655,8.23,-3.62,17,16,0.8655,0.7252,100.0,18164,0.1403,91.77,True
M5,full_confluence,128,0.05,10,0.0,20,1.0,2.0,london,250,32.4,0.8151,37.04,-31.12,128,122,94.7,58.6,1229,34.17,0.8655,81.71,-74.06,617,612,0.0504,0.8249,100.0,19493,0.0406,18.29,True
M5,full_confluence,64,0.03,3,0.08,10,1.5,4.0,all,3345,19.04,0.8321,99.68,-99.65,1680,1665,78.1,51.6,16107,19.76,0.8655,100.0,-100.0,8183,7924,0.0334,0.831,100.0,72293,0.0345,0.0,True
M5,full_confluence,64,0.05,10,0.12,20,1.5,3.0,asian,53,20.75,0.661,20.3,-15.43,28,25,98.5,48.3,353,25.78,0.8654,39.13,-36.72,174,179,0.2044,0.8142,100.0,18164,0.0512,60.87,True
M5,fft_cycle_only,128,0.03,3,0.0,20,1.0,3.0,london,1627,24.83,0.857,89.63,-88.79,811,816,71.7,62.6,7624,25.3,0.8654,100.0,-99.99,3814,3810,0.0084,0.8601,100.0,19493,0.0053,0.0,True
M5,fft_cycle_only,128,0.05,3,0.0,20,1.0,3.0,london,1627,24.83,0.857,89.63,-88.79,811,816,73.1,58.6,7624,25.3,0.8654,100.0,-99.99,3814,3810,0.0084,0.8601,100.0,19493,0.0053,0.0,True
M5,fft_cycle_only,128,0.08,3,0.0,20,1.0,3.0,london,1627,24.83,0.857,89.63,-88.79,811,816,75.5,52.1,7624,25.3,0.8654,100.0,-99.99,3814,3810,0.0084,0.8601,100.0,19493,0.0053,0.0,True
M5,full_confluence,128,0.03,5,0.08,20,1.5,3.0,asian,114,24.56,0.8182,23.82,-17.68,57,57,97.4,62.6,496,26.01,0.8653,53.59,-47.65,251,245,0.0471,0.8142,100.0,18164,0.0511,46.41,True
M5,full_confluence,64,0.08,10,0.0,20,1.0,2.0,london,191,38.74,1.073,22.07,7.75,100,91,95.4,43.2,1117,34.2,0.8653,75.58,-70.63,572,545,-0.2077,0.8249,100.0,19493,0.0404,24.42,True
M5,full_confluence,64,0.05,3,0.12,10,1.5,2.0,newyork,471,30.57,0.7923,56.34,-53.82,235,236,91.9,48.3,2170,32.76,0.8653,91.51,-90.37,1112,1058,0.073,0.8742,100.0,22571,-0.0089,8.49,True
M5,full_confluence,64,0.03,3,0.12,10,1.5,4.0,all,1288,19.95,0.8811,80.98,-79.98,663,625,91.5,51.6,6682,19.78,0.8652,99.99,-99.99,3376,3306,-0.0159,0.831,100.0,72293,0.0342,0.01,True
M5,fft_cycle_only,128,0.03,5,0.08,20,1.5,3.0,asian,129,26.36,0.9003,21.49,-11.97,64,65,97.4,62.6,561,26.02,0.8651,61.63,-51.99,289,272,-0.0352,0.8142,100.0,18164,0.0509,38.37,True
M5,fft_cycle_only,128,0.05,5,0.08,20,1.5,3.0,asian,129,26.36,0.9003,21.49,-11.97,64,65,97.5,58.6,561,26.02,0.8651,61.63,-51.99,289,272,-0.0352,0.8142,100.0,18164,0.0509,38.37,True
M5,fft_cycle_only,128,0.08,5,0.08,20,1.5,3.0,asian,129,26.36,0.9003,21.49,-11.97,64,65,97.6,52.1,561,26.02,0.8651,61.63,-51.99,289,272,-0.0352,0.8142,100.0,18164,0.0509,38.37,True
M5,fft_cycle_only,128,0.03,5,0.0,20,1.5,3.0,newyork,700,21.14,0.7304,82.54,-81.7,344,356,84.4,62.6,3331,24.26,0.8651,98.65,-98.45,1638,1693,0.1347,0.8732,100.0,15670,-0.0081,1.35,True
M5,fft_cycle_only,128,0.05,5,0.0,20,1.5,3.0,newyork,700,21.14,0.7304,82.54,-81.7,344,356,85.1,58.6,3331,24.26,0.8651,98.65,-98.45,1638,1693,0.1347,0.8732,100.0,15670,-0.0081,1.35,True
M5,fft_cycle_only,128,0.08,5,0.0,20,1.5,3.0,newyork,700,21.14,0.7304,82.54,-81.7,344,356,86.2,52.1,3331,24.26,0.8651,98.65,-98.45,1638,1693,0.1347,0.8732,100.0,15670,-0.0081,1.35,True
M5,full_confluence,64,0.08,3,0.0,10,1.5,4.0,all,3129,19.14,0.8376,99.47,-99.41,1565,1564,79.5,43.2,14958,19.74,0.865,100.0,-100.0,7598,7360,0.0274,0.831,100.0,72293,0.034,0.0,True
M5,full_confluence,128,0.03,10,0.0,20,1.5,2.0,newyork,235,27.66,0.6833,48.56,-45.2,123,112,94.5,62.6,1085,32.72,0.8649,75.83,-69.04,524,561,0.1816,0.86,100.0,15670,0.0049,24.17,True
M5,full_confluence,64,0.08,5,0.08,20,1.5,4.0,newyork,392,19.39,0.8873,42.99,-36.72,204,188,89.2,43.2,2006,18.94,0.8649,96.08,-93.51,1047,959,-0.0224,0.8701,100.0,15670,-0.0052,3.92,True
M5,full_confluence,128,0.03,5,0.0,10,1.0,3.0,newyork,826,23.85,0.8126,81.53,-76.11,417,409,84.3,62.6,3784,25.26,0.8649,99.33,-99.23,1896,1888,0.0523,0.8353,100.0,22571,0.0296,0.67,True
M5,fft_cycle_only,64,0.03,3,0.0,20,1.5,3.0,newyork,1397,22.91,0.808,92.02,-91.15,705,692,76.5,51.6,6480,24.15,0.8649,99.98,-99.97,3306,3174,0.0569,0.8732,100.0,15670,-0.0083,0.02,True
M5,fft_cycle_only,64,0.05,3,0.0,20,1.5,3.0,newyork,1397,22.91,0.808,92.02,-91.15,705,692,77.9,48.3,6480,24.15,0.8649,99.98,-99.97,3306,3174,0.0569,0.8732,100.0,15670,-0.0083,0.02,True
M5,fft_cycle_only,64,0.08,3,0.0,20,1.5,3.0,newyork,1397,22.91,0.808,92.02,-91.15,705,692,80.0,43.2,6480,24.15,0.8649,99.98,-99.97,3306,3174,0.0569,0.8732,100.0,15670,-0.0083,0.02,True
M5,full_confluence,64,0.03,10,0.08,20,1.5,4.0,newyork,168,16.67,0.7345,40.23,-34.82,92,76,95.2,51.6,986,18.97,0.8647,75.76,-73.95,503,483,0.1302,0.8701,100.0,15670,-0.0054,24.24,True
M5,fft_cycle_only,64,0.03,10,0.12,10,1.0,4.0,london,121,12.4,0.4973,47.71,-45.45,64,57,98.4,51.6,918,20.04,0.8647,79.42,-72.67,460,458,0.3674,0.886,100.0,26794,-0.0213,20.58,True
M5,fft_cycle_only,64,0.05,10,0.12,10,1.0,4.0,london,121,12.4,0.4973,47.71,-45.45,64,57,98.5,48.3,918,20.04,0.8647,79.42,-72.67,460,458,0.3674,0.886,100.0,26794,-0.0213,20.58,True
M5,fft_cycle_only,64,0.08,10,0.12,10,1.0,4.0,london,121,12.4,0.4973,47.71,-45.45,64,57,98.5,43.2,918,20.04,0.8647,79.42,-72.67,460,458,0.3674,0.886,100.0,26794,-0.0213,20.58,True
M5,full_confluence,64,0.03,10,0.0,20,1.5,4.0,all,592,16.72,0.7114,81.63,-81.21,303,289,94.6,51.6,3155,19.75,0.8647,98.94,-98.8,1626,1529,0.1533,0.8211,100.0,51569,0.0436,1.06,True
M5,full_confluence,64,0.08,10,0.08,10,1.5,3.0,all,652,25.0,0.8775,59.67,-53.09,327,325,95.7,43.2,3530,24.96,0.8647,99.3,-98.9,1833,1697,-0.0128,0.8267,100.0,72293,0.038,0.7,True
M5,full_confluence,64,0.03,10,0.0,20,1.5,3.0,newyork,196,23.47,0.8383,28.66,-25.04,107,89,94.6,51.6,1077,24.14,0.8646,77.59,-74.0,543,534,0.0263,0.8732,100.0,15670,-0.0086,22.41,True
M5,full_confluence,64,0.03,5,0.08,20,1.5,2.0,newyork,437,31.81,0.8367,49.37,-43.22,233,204,87.6,51.6,2271,32.72,0.8646,91.89,-91.47,1194,1077,0.0279,0.86,100.0,15670,0.0046,8.11,True
M5,full_confluence,64,0.05,3,0.0,10,1.5,4.0,asian,1137,20.58,0.8701,83.53,-79.29,558,579,77.4,48.3,5332,20.5,0.8646,99.95,-99.95,2671,2661,-0.0055,0.8122,100.0,25123,0.0524,0.05,True
M5,full_confluence,64,0.08,5,0.08,20,1.0,3.0,london,438,26.03,0.9123,37.39,-31.84,230,208,89.2,43.2,2397,25.24,0.8644,96.99,-95.44,1215,1182,-0.0479,0.8601,100.0,19493,0.0043,3.01,True
M5,full_confluence,64,0.03,5,0.08,10,1.5,4.0,newyork,662,18.13,0.8216,74.14,-68.5,331,331,87.2,51.6,3286,18.96,0.8644,99.23,-98.89,1692,1594,0.0428,0.8775,100.0,22571,-0.0131,0.77,True
M5,full_confluence,128,0.03,3,0.0,10,1.5,2.0,newyork,1514,30.32,0.7803,93.33,-92.84,765,749,71.8,62.6,6631,32.76,0.8643,99.93,-99.93,3325,3306,0.084,0.8742,100.0,22571,-0.0099,0.07,True
M5,fft_cycle_only,64,0.03,3,0.08,20,1.5,4.0,asian,1233,19.55,0.8163,93.19,-90.27,613,620,78.5,51.6,5909,20.58,0.8641,99.98,-99.98,2948,2961,0.0478,0.8161,100.0,18164,0.048,0.02,True
M5,fft_cycle_only,64,0.05,3,0.08,20,1.5,4.0,asian,1233,19.55,0.8163,93.19,-90.27,613,620,79.7,48.3,5909,20.58,0.8641,99.98,-99.98,2948,2961,0.0478,0.8161,100.0,18164,0.048,0.02,True
M5,fft_cycle_only,64,0.08,3,0.08,20,1.5,4.0,asian,1233,19.55,0.8163,93.19,-90.27,613,620,81.4,43.2,5909,20.58,0.8641,99.98,-99.98,2948,2961,0.0478,0.8161,100.0,18164,0.048,0.02,True
M5,full_confluence,128,0.08,5,0.08,10,1.0,3.0,london,105,31.43,1.177,15.71,13.29,49,56,97.6,52.1,797,25.22,0.8639,69.81,-64.34,387,410,-0.3131,0.88,100.0,26794,-0.0161,30.19,True
M5,full_confluence,64,0.03,3,0.12,20,1.5,3.0,asian,296,26.69,0.8997,29.44,-25.68,152,144,91.8,51.6,1598,25.91,0.8639,88.93,-87.78,777,821,-0.0358,0.8142,100.0,18164,0.0497,11.07,True
M5,full_confluence,64,0.05,10,0.12,10,1.5,4.0,all,233,19.31,0.8445,35.39,-30.76,130,103,98.5,48.3,1648,19.6,0.8639,92.56,-90.12,846,802,0.0194,0.831,100.0,72293,0.0329,7.44,True
M5,full_confluence,64,0.03,10,0.12,10,1.5,4.0,all,244,18.85,0.8196,37.99,-35.59,135,109,98.4,51.6,1716,19.58,0.8639,93.2,-91.03,887,829,0.0443,0.831,100.0,72293,0.0329,6.8,True
M5,full_confluence,64,0.08,10,0.12,20,1.5,3.0,london,61,19.67,0.6658,17.7,-16.8,36,25,98.6,43.2,487,24.23,0.8638,55.96,-45.84,251,236,0.198,0.9023,100.0,19493,-0.0385,44.04,True
M5,full_confluence,64,0.03,5,0.0,20,1.5,3.0,newyork,479,26.72,0.9938,27.09,-9.29,255,224,86.4,51.6,2462,24.17,0.8638,96.58,-95.5,1282,1180,-0.13,0.8732,100.0,15670,-0.0094,3.42,True
M5,fft_cycle_only,64,0.03,5,0.0,20,1.0,3.0,london,810,26.05,0.9134,54.29,-50.42,401,409,86.4,51.6,4370,25.22,0.8637,99.8,-99.65,2207,2163,-0.0497,0.8601,100.0,19493,0.0036,0.2,True
M5,fft_cycle_only,64,0.05,5,0.0,20,1.0,3.0,london,810,26.05,0.9134,54.29,-50.42,401,409,87.2,48.3,4370,25.22,0.8637,99.8,-99.65,2207,2163,-0.0497,0.8601,100.0,19493,0.0036,0.2,True
M5,fft_cycle_only,64,0.08,5,0.0,20,1.0,3.0,london,810,26.05,0.9134,54.29,-50.42,401,409,88.3,43.2,4370,25.22,0.8637,99.8,-99.65,2207,2163,-0.0497,0.8601,100.0,19493,0.0036,0.2,True
M5,full_confluence,64,0.08,3,0.0,10,1.0,3.0,london,1195,24.77,0.8605,82.21,-79.13,596,599,79.5,43.2,5749,25.2,0.8637,99.96,-99.94,2922,2827,0.0032,0.88,100.0,26794,-0.0163,0.04,True
M5,full_confluence,64,0.03,3,0.12,10,1.5,2.0,newyork,491,30.35,0.7838,59.16,-56.8,244,247,91.5,51.6,2240,32.72,0.8634,92.28,-91.37,1153,1087,0.0796,0.8742,100.0,22571,-0.0108,7.72,True
M5,full_confluence,64,0.03,3,0.12,20,1.0,3.0,london,355,25.63,0.8908,35.04,-31.29,178,177,91.8,51.6,1942,25.23,0.8634,94.8,-91.97,966,976,-0.0274,0.8601,100.0,19493,0.0033,5.2,True
M5,full_confluence,64,0.05,5,0.08,10,1.5,4.0,newyork,631,18.38,0.8313,71.18,-64.9,316,315,87.9,48.3,3141,18.94,0.8633,99.13,-98.68,1616,1525,0.032,0.8775,100.0,22571,-0.0142,0.87,True
M5,full_confluence,64,0.05,3,0.0,20,1.5,4.0,asian,824,20.39,0.8568,72.5,-71.25,406,418,77.9,48.3,3835,20.52,0.8633,99.65,-99.62,1909,1926,0.0065,0.8161,100.0,18164,0.0472,0.35,True
M5,full_confluence,64,0.08,3,0.12,20,1.0,3.0,london,324,24.38,0.8327,39.61,-39.61,165,159,92.5,43.2,1736,25.23,0.8632,93.14,-89.55,860,876,0.0305,0.8601,100.0,19493,0.0031,6.86,True
M5,full_confluence,64,0.03,10,0.0,10,1.0,2.0,london,348,34.48,0.8991,26.38,-25.23,180,168,94.4,51.6,1780,34.04,0.8631,88.26,-86.22,925,855,-0.036,0.8441,100.0,26794,0.019,11.74,True
M5,full_confluence,64,0.05,10,0.08,10,1.5,3.0,all,711,24.61,0.8597,66.1,-60.69,364,347,95.3,48.3,3853,24.92,0.8631,99.56,-99.31,2001,1852,0.0034,0.8267,100.0,72293,0.0364,0.44,True
M5,fft_cycle_only,128,0.03,10,0.0,10,1.0,3.0,newyork,446,22.2,0.7387,69.0,-65.81,227,219,94.4,62.6,2068,25.1,0.863,94.35,-93.16,1013,1055,0.1243,0.8353,100.0,22571,0.0277,5.65,True
M5,fft_cycle_only,128,0.05,10,0.0,10,1.0,3.0,newyork,446,22.2,0.7387,69.0,-65.81,227,219,94.7,58.6,2068,25.1,0.863,94.35,-93.16,1013,1055,0.1243,0.8353,100.0,22571,0.0277,5.65,True
M5,fft_cycle_only,128,0.08,10,0.0,10,1.0,3.0,newyork,446,22.2,0.7387,69.0,-65.81,227,219,95.0,52.1,2068,25.1,0.863,94.35,-93.16,1013,1055,0.1243,0.8353,100.0,22571,0.0277,5.65,True
M5,full_confluence,64,0.05,10,0.08,10,1.5,4.0,all,711,19.27,0.8452,68.88,-67.22,364,347,95.3,48.3,3853,19.62,0.863,99.79,-99.57,2001,1852,0.0178,0.831,100.0,72293,0.032,0.21,True
M5,full_confluence,128,0.08,10,0.0,10,1.5,2.0,asian,212,30.66,0.708,45.73,-40.06,98,114,95.0,52.1,1073,34.95,0.8629,70.4,-70.2,512,561,0.1549,0.7911,100.0,25123,0.0718,29.6,True
M5,full_confluence,128,0.05,5,0.0,20,1.5,3.0,newyork,547,21.94,0.7629,72.77,-68.91,268,279,85.1,58.6,2541,24.24,0.8629,96.37,-96.04,1262,1279,0.1,0.8732,100.0,15670,-0.0103,3.63,True
M5,full_confluence,128,0.03,5,0.0,20,1.5,3.0,newyork,567,21.52,0.7435,75.84,-73.01,280,287,84.4,62.6,2641,24.23,0.8627,96.79,-96.53,1310,1331,0.1192,0.8732,100.0,15670,-0.0105,3.21,True
M5,fft_cycle_only,128,0.03,5,0.08,10,1.5,3.0,london,122,32.79,1.3233,8.12,30.19,60,62,97.4,62.6,953,24.24,0.8626,77.1,-70.25,459,494,-0.4607,0.9156,100.0,26794,-0.053,22.9,True
