tf,fft_window,low_pct,high_pct,min_period,sl_atr_mult,rr,session_label,train_trades,train_win_rate,train_profit_factor,train_max_drawdown_pct,train_pnl_pct,oos_trades,oos_win_rate,oos_profit_factor,oos_max_drawdown_pct,oos_pnl_pct,total_trades,total_longs,total_shorts,avg_bars
M5,64,0.1,0.2,10,1.5,3.0,london,858,25.52,1.0298,39.03,6.32,4591,25.79,1.0478,66.53,152.69,5449,2737,2712,34.21022205909341
M5,64,0.1,0.3,10,1.0,2.0,london,975,33.74,1.0186,36.54,2.28,5254,34.37,1.0476,61.26,203.43,6229,3147,3082,7.646957778134532
M5,128,0.1,0.2,5,1.0,4.0,asian,2790,20.82,1.0521,42.89,79.69,13844,20.75,1.0473,86.67,1002.05,16634,8338,8296,7.449681375495972
M5,64,0.05,0.2,10,1.5,2.0,london,1014,32.54,0.9649,51.42,-28.79,5374,34.35,1.0471,50.12,205.92,6388,3221,3167,21.969849718221663
M5,128,0.1,0.3,10,1.0,3.0,london,837,23.18,0.9051,56.17,-51.71,3992,25.85,1.0467,60.86,117.23,4829,2408,2421,14.12667218885898
M5,64,0.05,0.3,10,1.5,3.0,london,1151,24.67,0.9838,57.25,-26.57,6133,25.76,1.0464,60.15,223.78,7284,3677,3607,34.72099121361889
M5,128,0.05,0.2,10,1.0,3.0,london,781,22.02,0.8473,64.53,-64.53,3881,25.84,1.0462,52.51,110.16,4662,2328,2334,14.265980265980266
M5,64,0.1,0.3,10,1.5,2.0,london,975,32.31,0.9545,54.26,-32.66,5254,34.32,1.0452,58.47,180.24,6229,3147,3082,21.650441483384167
M5,64,0.05,0.2,10,1.0,4.0,london,1014,18.15,0.8878,76.21,-67.21,5374,20.69,1.0449,86.07,129.14,6388,3221,3167,19.536505948653726
M5,128,0.1,0.3,5,1.0,4.0,asian,3356,21.04,1.0657,47.48,187.61,16412,20.69,1.0439,88.68,1011.75,19768,9916,9852,7.4660461351679475
M5,128,0.05,0.2,10,1.0,4.0,london,781,18.05,0.8812,65.69,-59.43,3881,20.64,1.0416,70.64,65.03,4662,2328,2334,19.647683397683398
M5,64,0.05,0.2,10,1.0,3.0,london,1014,22.98,0.895,68.75,-61.79,5374,25.75,1.0409,76.39,126.73,6388,3221,3167,13.747620538509706
M5,128,0.05,0.3,10,1.5,2.0,asian,755,33.25,0.996,22.09,-9.05,4001,34.19,1.0391,42.29,87.28,4756,2380,2376,8.46825063078217
M5,128,0.05,0.3,10,1.0,3.0,asian,755,24.37,0.9667,36.87,-25.91,4001,25.72,1.0387,64.18,72.7,4756,2380,2376,5.747624053826745
M5,128,0.05,0.2,5,1.0,2.0,asian,2786,34.64,1.0599,33.03,124.31,13848,34.18,1.0385,69.85,730.64,16634,8337,8297,3.8832511722977037
M5,128,0.05,0.3,5,1.0,2.0,asian,3333,34.92,1.0733,32.49,249.41,16264,34.17,1.0383,61.42,1075.3,19597,9830,9767,3.8829922947389908
M5,64,0.1,0.2,10,1.0,4.0,newyork,639,16.43,0.7865,76.62,-71.31,3528,20.61,1.0382,85.24,43.69,4167,2069,2098,15.939308855291578
M5,128,0.1,0.3,10,1.5,2.0,asian,691,33.72,1.0175,21.95,1.1,3456,34.11,1.0356,44.45,58.83,4147,2074,2073,8.4
M5,64,0.1,0.3,10,1.0,3.0,newyork,774,23.26,0.9091,65.34,-47.76,4120,25.66,1.0353,78.65,58.32,4894,2427,2467,11.920923579893747
M5,128,0.1,0.2,5,1.0,2.0,asian,2790,34.62,1.0592,32.35,122.0,13844,34.1,1.035,70.42,504.35,16634,8338,8296,3.883227125165324
M5,64,0.1,0.3,10,1.0,4.0,london,975,18.97,0.9379,64.82,-49.03,5254,20.54,1.0348,91.56,49.06,6229,3147,3082,19.262610370846044
M5,64,0.05,0.2,10,1.5,3.0,london,1014,24.95,0.9987,48.25,-14.78,5374,25.53,1.0342,57.19,74.08,6388,3221,3167,34.452379461490295
M5,128,0.1,0.3,5,1.0,2.0,asian,3356,34.95,1.0747,31.14,262.77,16412,34.07,1.0336,61.55,632.77,19768,9916,9852,3.8830230675839736
M5,64,0.1,0.2,10,1.5,2.0,newyork,639,30.2,0.8655,58.5,-48.34,3528,34.07,1.0335,63.26,53.06,4167,2069,2098,18.20064794816415
M5,64,0.05,0.2,5,1.0,2.0,london,3299,33.07,0.9882,62.86,-44.37,16837,34.07,1.0334,67.51,653.15,20136,10083,10053,7.883616408422727
M5,128,0.05,0.3,10,1.0,2.0,london,930,33.23,0.9952,36.04,-11.51,4503,34.07,1.0333,44.69,71.22,5433,2714,2719,8.043235781336278
M5,128,0.05,0.2,5,1.5,2.0,asian,2786,33.56,1.0103,41.79,-8.4,13848,34.06,1.0333,72.09,420.4,16634,8337,8297,8.39950703378622
M5,128,0.05,0.3,5,1.5,2.0,asian,3333,33.9,1.0259,36.84,26.63,16264,34.05,1.0327,64.14,553.45,19597,9830,9767,8.414961473694953
M5,128,0.1,0.3,10,1.0,2.0,london,837,32.86,0.9786,31.35,-18.34,3992,34.04,1.0323,61.49,56.71,4829,2408,2421,8.05734106440257
M5,64,0.05,0.3,10,1.5,2.0,newyork,871,31.8,0.9327,49.0,-38.4,4777,34.04,1.0321,70.39,69.97,5648,2806,2842,18.561207507082152
M5,64,0.1,0.3,10,1.5,2.0,newyork,774,31.78,0.9318,50.71,-35.28,4120,34.03,1.0316,70.51,56.28,4894,2427,2467,17.92092357989375
M5,64,0.1,0.3,10,1.0,3.0,london,975,23.9,0.942,60.27,-43.46,5254,25.58,1.0312,86.47,53.76,6229,3147,3082,13.378262963557553
M5,64,0.05,0.3,5,1.0,2.0,london,3814,33.11,0.9902,64.09,-46.62,19161,34.02,1.0311,64.65,644.19,22975,11512,11463,7.833597388465724
M5,128,0.1,0.3,5,1.5,2.0,asian,3356,33.79,1.0207,33.06,13.24,16412,34.01,1.0307,58.18,432.99,19768,9916,9852,8.41511533791987
M5,64,0.1,0.2,10,1.0,3.0,london,858,23.43,0.9178,61.13,-48.41,4591,25.57,1.0307,83.82,43.34,5449,2737,2712,13.562984033767663
M5,64,0.1,0.2,10,1.0,3.0,newyork,639,20.81,0.7885,74.24,-68.47,3528,25.57,1.0305,73.56,30.98,4167,2069,2098,12.146652267818576
M5,128,0.05,0.2,5,1.5,3.0,asian,2786,25.45,1.0241,37.1,8.62,13848,25.56,1.0303,89.11,182.89,16634,8337,8297,12.04926055067933
M5,64,0.1,0.2,10,1.0,4.0,london,858,18.88,0.9324,63.58,-46.81,4591,20.45,1.0296,92.45,17.9,5449,2737,2712,19.415746008441914
M5,128,0.1,0.2,10,1.0,2.0,london,701,32.67,0.9703,32.3,-18.86,3455,33.98,1.0294,61.59,38.19,4156,2071,2085,8.18072666025024
M5,128,0.05,0.2,10,1.5,2.0,asian,618,31.88,0.9359,36.71,-28.11,3449,33.95,1.0281,44.62,34.21,4067,2039,2028,8.439218096877307
M5,64,0.05,0.3,5,1.0,4.0,asian,3546,20.67,1.0423,51.71,61.15,17222,20.43,1.0272,97.83,34.71,20768,10390,10378,7.382925654853621
M5,64,0.05,0.2,10,1.5,2.0,newyork,722,30.75,0.888,52.58,-46.69,4130,33.92,1.0267,71.65,37.18,4852,2415,2437,18.8916735366859
M5,64,0.1,0.2,5,1.0,2.0,london,3265,33.14,0.9913,64.24,-40.16,16760,33.92,1.0266,71.98,256.25,20025,10019,10006,7.816304619225968
M5,128,0.1,0.2,5,1.5,2.0,asian,2790,33.44,1.0048,38.79,-17.11,13844,33.91,1.0265,70.3,180.91,16634,8338,8296,8.399362750991944
M5,64,0.1,0.3,5,1.0,2.0,london,3805,33.09,0.989,67.44,-48.14,19256,33.91,1.0262,68.93,309.83,23061,11554,11507,7.767000563722301
M5,128,0.05,0.2,10,1.0,2.0,london,781,33.16,0.9923,35.67,-11.08,3881,33.91,1.0261,44.0,32.46,4662,2328,2334,8.231960531960532
M5,64,0.05,0.2,5,1.0,3.0,london,3299,24.28,0.9635,84.28,-75.07,16837,25.47,1.0255,82.63,96.63,20136,10083,10053,13.683616408422726
M5,64,0.1,0.3,10,1.0,4.0,newyork,774,17.96,0.8756,73.32,-60.56,4120,20.39,1.0247,93.36,-0.96,4894,2427,2467,15.789293011851248
M5,128,0.05,0.3,10,1.0,3.0,all,2197,24.12,0.9538,73.22,-66.3,11583,25.45,1.0244,71.12,45.47,13780,6916,6864,10.015943396226415
M5,128,0.05,0.3,10,1.0,2.0,asian,755,34.97,1.0754,25.62,34.07,4001,33.87,1.0242,62.64,27.05,4756,2380,2376,3.9476240538267455
M5,128,0.1,0.2,10,1.0,4.0,london,701,17.4,0.8428,66.0,-64.45,3455,20.35,1.0233,78.46,-4.51,4156,2071,2085,19.99518768046198
M5,64,0.05,0.3,5,1.0,3.0,london,3814,24.44,0.9715,83.93,-74.74,19161,25.43,1.0232,80.45,56.97,22975,11512,11463,13.600396082698587
M5,128,0.1,0.2,5,1.5,3.0,asian,2790,25.3,1.0163,43.89,-7.35,13844,25.42,1.0229,88.37,33.36,16634,8338,8296,12.049044126487916
M5,128,0.1,0.2,10,1.5,2.0,london,701,31.53,0.9208,42.76,-36.1,3455,33.81,1.0228,52.7,19.07,4156,2071,2085,22.628922040423486
M5,64,0.05,0.3,5,1.0,3.0,asian,3546,25.92,1.0495,48.98,114.32,17222,25.42,1.0226,86.67,37.98,20768,10390,10378,5.682925654853621
M5,64,0.05,0.3,10,1.5,2.0,all,3038,33.41,1.0035,64.29,-20.72,15570,33.8,1.0214,68.33,92.04,18608,9336,9272,15.381631556319864
M5,128,0.05,0.3,5,1.0,4.0,london,3465,19.6,0.9759,91.86,-73.8,17786,20.33,1.0214,97.62,-39.39,21251,10611,10640,19.27172838925227
M5,128,0.05,0.3,5,1.5,3.0,asian,3333,25.89,1.0482,40.53,98.36,16264,25.38,1.0208,92.09,9.21,19597,9830,9767,12.163938357911926
M5,64,0.05,0.3,5,1.0,4.0,london,3814,19.3,0.958,93.85,-86.71,19161,20.32,1.0206,91.03,-48.41,22975,11512,11463,19.43399347116431
M5,128,0.05,0.2,10,1.0,2.0,all,1817,33.63,1.0133,55.34,-2.11,9944,33.78,1.0202,61.35,39.87,11761,5898,5863,6.322753167247684
M5,128,0.1,0.3,10,1.0,4.0,london,837,18.4,0.9019,65.93,-56.15,3992,20.29,1.0198,81.77,-14.88,4829,2408,2421,20.03201490991924
M5,64,0.05,0.3,10,1.0,4.0,all,3038,18.96,0.9362,95.54,-88.27,15570,20.31,1.0198,97.07,-46.65,18608,9336,9272,13.383673688736026
M5,128,0.1,0.3,10,1.5,2.0,london,837,32.38,0.9576,42.37,-27.53,3992,33.74,1.0197,56.98,12.88,4829,2408,2421,22.13601159660385
M5,128,0.05,0.3,10,1.0,4.0,all,2197,19.75,0.9847,77.89,-50.19,11583,20.31,1.0197,88.7,-37.95,13780,6916,6864,13.320283018867924
M5,128,0.05,0.2,10,1.5,2.0,london,781,32.01,0.9416,39.35,-32.03,3881,33.73,1.0191,65.05,10.77,4662,2328,2334,22.348712998713
M5,128,0.05,0.3,10,1.5,2.0,london,930,32.8,0.976,38.61,-21.47,4503,33.73,1.0191,65.81,12.77,5433,2714,2719,21.87747101049144
M5,128,0.05,0.2,10,1.0,3.0,all,1817,23.67,0.9301,75.57,-70.76,9944,25.35,1.0191,71.4,-6.37,11761,5898,5863,10.115449366550463
M5,128,0.05,0.2,10,1.5,2.0,all,1817,32.47,0.9617,60.57,-47.7,9944,33.74,1.019,63.19,29.22,11761,5898,5863,15.469101266899074
M5,64,0.05,0.3,10,1.0,2.0,all,3038,33.48,1.0064,49.35,-15.84,15570,33.75,1.0189,78.45,48.23,18608,9336,9272,6.2
M5,128,0.05,0.2,10,1.0,3.0,asian,618,22.98,0.895,46.66,-44.38,3449,25.34,1.0183,68.93,-4.42,4067,2039,2028,5.745586427342021
M5,128,0.05,0.3,10,1.0,2.0,all,2197,33.86,1.0241,54.53,13.88,11583,33.73,1.018,65.63,24.92,13780,6916,6864,6.220283018867924
M5,128,0.1,0.3,5,1.5,3.0,asian,3356,25.69,1.0369,45.16,51.31,16412,25.33,1.018,92.21,-22.18,19768,9916,9852,12.081161473087818
M5,128,0.05,0.3,5,1.0,3.0,london,3465,24.13,0.9547,87.06,-81.57,17786,25.33,1.0179,91.76,-24.11,21251,10611,10640,13.536948849465904
M5,64,0.05,0.3,10,1.0,3.0,newyork,871,22.62,0.8769,71.14,-61.36,4777,25.33,1.0177,78.11,-8.0,5648,2806,2842,12.122893059490083
M5,64,0.05,0.3,10,1.5,3.0,all,3038,24.69,0.9838,79.71,-55.78,15570,25.29,1.0177,86.63,-23.8,18608,9336,9272,22.98367368873603
M5,64,0.1,0.2,5,1.0,3.0,london,3265,24.53,0.9764,82.94,-65.26,16760,25.33,1.0176,87.81,-26.13,20025,10019,10006,13.6
M5,64,0.05,0.2,5,1.0,4.0,london,3299,19.28,0.9571,93.28,-82.96,16837,20.26,1.0169,94.35,-65.48,20136,10083,10053,19.48531485895908
M5,64,0.05,0.2,10,1.0,4.0,newyork,722,16.34,0.7815,82.16,-76.36,4130,20.27,1.0167,86.99,-23.51,4852,2415,2437,15.961912613355317
M5,128,0.05,0.2,10,1.0,2.0,asian,618,34.14,1.0369,30.86,9.18,3449,33.69,1.0162,65.97,2.59,4067,2039,2028,3.9151954757806737
M5,128,0.05,0.3,10,1.5,2.0,all,2197,32.95,0.983,64.73,-37.31,11583,33.68,1.0162,78.54,8.72,13780,6916,6864,15.268113207547168
M5,128,0.05,0.2,5,1.0,4.0,london,2906,19.75,0.9858,85.22,-59.12,15078,20.25,1.0162,97.13,-64.44,17984,8982,9002,19.20609430604982
M5,64,0.05,0.3,5,1.5,3.0,asian,3546,25.27,1.0143,67.11,-13.82,17222,25.28,1.0155,85.26,-43.92,20768,10390,10378,12.08292565485362
M5,64,0.1,0.3,5,1.0,3.0,asian,3519,25.92,1.0495,49.37,113.06,17411,25.29,1.0155,89.63,-44.42,20930,10465,10465,5.683186813186813
M5,128,0.05,0.3,10,1.0,4.0,asian,755,20.4,1.025,37.62,-0.03,4001,20.24,1.0154,87.68,-26.05,4756,2380,2376,7.4
M5,64,0.1,0.3,5,1.0,4.0,asian,3519,20.72,1.0452,60.47,73.58,17411,20.24,1.0151,98.1,-74.21,20930,10465,10465,7.383186813186813
M5,128,0.05,0.2,5,1.0,3.0,london,2906,24.05,0.951,82.97,-77.67,15078,25.27,1.0147,88.7,-44.45,17984,8982,9002,13.438411921708184
M5,64,0.05,0.3,10,1.0,4.0,newyork,871,17.45,0.8456,82.23,-71.77,4777,20.22,1.0142,91.0,-33.27,5648,2806,2842,15.945786118980173
M5,128,0.1,0.3,10,1.0,3.0,asian,691,24.46,0.9713,30.45,-22.19,3456,25.26,1.0139,64.62,-14.37,4147,2074,2073,5.683313238485652
M5,128,0.05,0.2,10,1.0,4.0,all,1817,19.43,0.9645,77.42,-58.05,9944,20.21,1.0139,83.79,-57.92,11761,5898,5863,13.40730380069722
M5,64,0.1,0.3,5,1.0,3.0,london,3805,24.57,0.9784,82.47,-69.17,19256,25.26,1.0139,93.1,-58.12,23061,11554,11507,13.567000563722301
M5,64,0.1,0.2,10,1.5,4.0,london,858,19.0,0.9463,59.08,-41.24,4591,20.02,1.0135,79.26,-33.55,5449,2737,2712,45.13701596623234
M5,128,0.1,0.3,5,1.0,4.0,london,3508,19.7,0.9822,91.11,-69.28,18068,20.2,1.0133,98.96,-80.79,21576,10765,10811,19.372376714868373
M5,128,0.1,0.2,10,1.0,2.0,all,1628,34.03,1.0317,42.5,19.31,8645,33.63,1.0132,72.11,-9.75,10273,5132,5141,6.352457899347805
M5,64,0.05,0.2,5,1.0,4.0,asian,3040,20.82,1.0519,50.64,88.81,15186,20.21,1.0131,98.84,-75.62,18226,9132,9094,7.383320531109406
M5,64,0.05,0.3,5,1.0,2.0,asian,3546,34.21,1.0399,42.09,77.39,17222,33.6,1.0119,72.32,-30.07,20768,10390,10378,3.8829256548536213
M5,64,0.1,0.3,5,1.5,3.0,asian,3519,25.29,1.0156,67.86,-10.86,17411,25.21,1.0118,91.98,-65.08,20930,10465,10465,12.066373626373627
M5,128,0.1,0.3,5,1.0,3.0,london,3508,24.29,0.9631,87.71,-77.45,18068,25.22,1.0118,92.89,-66.38,21576,10765,10811,13.604894327030033
M5,128,0.05,0.3,5,1.0,2.0,all,9956,33.83,1.0226,76.08,63.83,47410,33.59,1.0117,95.67,-64.94,57366,28724,28642,6.147934316494091
M5,128,0.05,0.3,5,1.0,2.0,london,3465,33.51,1.0078,65.78,-15.22,17786,33.59,1.0115,87.52,-33.88,21251,10611,10640,7.869559079572726
M5,128,0.05,0.2,5,1.0,2.0,all,8354,33.65,1.0144,75.83,-3.32,40102,33.59,1.0115,92.15,-61.29,48456,24250,24206,6.065519233944197
M5,64,0.05,0.3,5,1.0,2.0,all,10423,33.4,1.0032,89.9,-55.8,50349,33.58,1.0111,96.55,-72.76,60772,30414,30358,6.182849009412229
M5,64,0.1,0.3,10,1.5,4.0,london,975,18.87,0.9388,67.25,-48.46,5254,19.98,1.0106,80.23,-44.43,6229,3147,3082,44.99391555626906
M5,64,0.05,0.2,10,1.5,2.0,all,2605,33.13,0.9908,63.25,-34.16,13694,33.56,1.0106,81.19,-33.3,16299,8190,8109,15.427860604945089
M5,64,0.05,0.3,10,1.0,3.0,all,3038,24.26,0.9609,87.47,-73.84,15570,25.2,1.0106,94.17,-66.28,18608,9336,9272,9.9
M5,128,0.1,0.2,10,1.5,2.0,all,1628,32.8,0.9762,50.2,-34.33,8645,33.53,1.0098,72.99,-26.01,10273,5132,5141,15.552457899347804
M5,64,0.05,0.3,5,1.5,2.0,asian,3546,34.15,1.0373,42.43,67.1,17222,33.55,1.0098,76.01,-44.92,20768,10390,10378,8.365851309707242
M5,128,0.05,0.2,5,1.5,2.0,london,2906,32.42,0.9612,70.11,-64.82,15078,33.53,1.0097,79.62,-41.26,17984,8982,9002,21.60304715302491
M5,64,0.05,0.3,10,1.5,4.0,london,1151,18.25,0.8994,81.08,-68.36,6133,19.97,1.0097,82.63,-51.76,7284,3677,3607,45.40518945634267
M5,64,0.05,0.3,5,1.5,2.0,london,3814,32.93,0.9836,73.88,-54.91,19161,33.54,1.0096,74.3,-49.81,22975,11512,11463,21.85019804134929
M5,128,0.1,0.3,10,1.5,2.0,all,1973,33.1,0.9894,52.81,-28.49,10153,33.53,1.0093,77.69,-31.71,12126,6067,6059,15.351187530925284
M5,64,0.05,0.2,10,1.0,2.0,all,2605,33.28,0.9977,49.58,-25.81,13694,33.54,1.0093,87.09,-40.23,16299,8190,8109,6.2
M5,64,0.1,0.3,5,1.0,4.0,london,3805,19.53,0.9722,91.95,-79.46,19256,20.14,1.0092,98.06,-90.71,23061,11554,11507,19.317501409305752
M5,128,0.1,0.3,5,1.0,2.0,london,3508,33.52,1.0086,62.14,-13.89,18068,33.53,1.0091,89.88,-50.85,21576,10765,10811,7.953670745272524
M5,64,0.05,0.2,5,1.5,2.0,london,3299,33.04,0.9887,65.1,-43.79,16837,33.52,1.0087,75.65,-50.7,20136,10083,10053,21.849150774731825
M5,64,0.05,0.2,5,1.0,2.0,all,8959,33.58,1.0113,86.37,-20.0,44032,33.53,1.0087,97.76,-84.23,52991,26532,26459,6.1169066445245415
M5,128,0.05,0.2,5,1.0,4.0,all,8354,19.81,0.9888,94.39,-90.71,40102,20.13,1.0087,99.89,-99.4,48456,24250,24206,13.013798084860491
M5,128,0.1,0.3,5,1.0,2.0,all,10045,33.9,1.0258,70.21,102.14,48061,33.52,1.0085,97.8,-87.36,58106,29070,29036,6.148137885932606
M5,128,0.05,0.2,5,1.5,4.0,asian,2786,20.64,1.0412,45.62,42.01,13848,20.1,1.0083,96.61,-83.56,16634,8337,8297,15.599014067572444
M5,128,0.1,0.2,5,1.0,3.0,london,2918,24.19,0.9584,83.27,-73.89,15187,25.15,1.0082,92.58,-73.47,18105,9035,9070,13.422711958022644
M5,128,0.05,0.3,5,1.5,2.0,london,3465,32.61,0.9695,72.54,-65.02,17786,33.49,1.0078,84.38,-57.29,21251,10611,10640,21.736948849465907
M5,64,0.05,0.2,5,1.0,3.0,asian,3040,26.12,1.0606,41.26,145.13,15186,25.14,1.0076,95.34,-75.26,18226,9132,9094,5.683320531109404
M5,64,0.1,0.3,10,1.0,2.0,newyork,774,33.07,0.9884,43.65,-12.77,4120,33.5,1.0073,71.77,-18.97,4894,2427,2467,7.836738863914998
M5,64,0.1,0.3,10,1.5,3.0,all,2644,25.04,1.0025,63.93,-28.95,13459,25.11,1.0073,93.49,-71.84,16103,8066,8037,22.56567720300565
M5,128,0.1,0.2,5,1.0,2.0,all,8397,33.69,1.0163,71.06,7.4,40280,33.49,1.0072,97.01,-87.52,48677,24339,24338,6.06549910635413
M5,64,0.1,0.3,10,1.5,2.0,all,2644,32.98,0.9842,68.74,-41.8,13459,33.49,1.007,84.58,-50.84,16103,8066,8037,15.198515804508476
M5,64,0.1,0.3,5,1.0,2.0,all,10398,33.25,0.9964,90.67,-72.24,50722,33.49,1.007,98.22,-93.22,61120,30582,30538,6.099999999999999
M5,128,0.05,0.2,5,1.0,2.0,london,2906,33.31,0.999,62.33,-26.55,15078,33.49,1.0069,84.69,-55.57,17984,8982,9002,7.854570729537367
M5,64,0.1,0.3,5,1.5,2.0,asian,3519,33.9,1.0258,42.08,28.08,17411,33.48,1.0068,81.09,-61.08,20930,10465,10465,8.44956043956044
M5,64,0.1,0.3,5,1.0,2.0,asian,3519,33.93,1.0271,43.31,31.96,17411,33.48,1.0066,73.39,-62.22,20930,10465,10465,3.883186813186813
M5,64,0.1,0.2,10,1.5,2.0,all,2267,32.77,0.9751,67.75,-45.3,11737,33.48,1.0065,82.44,-48.23,14004,7007,6997,15.213317623536131
M5,64,0.05,0.2,5,1.5,3.0,asian,3040,25.66,1.0354,49.19,40.79,15186,25.12,1.0065,93.25,-78.02,18226,9132,9094,12.066641062218809
M5,64,0.1,0.2,10,1.0,2.0,newyork,639,31.77,0.9312,47.1,-30.37,3528,33.48,1.0064,60.46,-18.23,4167,2069,2098,8.092656587473002
M5,64,0.05,0.3,10,1.5,3.0,asian,1107,26.92,1.1051,39.5,96.95,5414,25.12,1.0064,82.44,-41.96,6521,3270,3251,12.101855543628277
M5,128,0.1,0.3,10,1.0,3.0,all,1973,24.78,0.9885,53.04,-36.9,10153,25.12,1.0064,87.83,-63.86,12126,6067,6059,10.032541646049811
M5,64,0.1,0.3,10,1.0,2.0,all,2644,33.13,0.991,57.54,-34.42,13459,33.47,1.0063,91.01,-54.15,16103,8066,8037,6.132838601502825
M5,128,0.1,0.2,5,1.0,4.0,london,2918,19.77,0.9872,84.14,-57.99,15187,20.09,1.0063,98.62,-89.12,18105,9035,9070,19.222711958022646
M5,128,0.1,0.3,5,1.5,2.0,london,3508,32.5,0.9645,79.22,-69.39,18068,33.46,1.0062,83.11,-65.28,21576,10765,10811,21.872376714868373
M5,128,0.1,0.2,10,1.5,2.0,asian,561,32.44,0.9604,30.95,-18.54,2940,33.47,1.0061,46.67,-15.86,3501,1750,1751,8.3
M5,64,0.05,0.2,10,1.0,4.0,all,2605,18.77,0.9248,94.77,-87.48,13694,20.09,1.006,98.86,-86.92,16299,8190,8109,13.384017424381865
M5,128,0.1,0.2,5,1.5,2.0,london,2918,32.25,0.9539,77.49,-69.73,15187,33.45,1.0059,76.97,-59.79,18105,9035,9070,21.654946147473076
M5,64,0.05,0.2,10,1.0,3.0,newyork,722,20.64,0.7801,77.7,-74.19,4130,25.11,1.0058,80.2,-35.16,4852,2415,2437,12.266075845012367
M5,128,0.1,0.2,10,1.0,3.0,all,1628,24.32,0.9643,60.09,-49.17,8645,25.1,1.0057,88.35,-59.88,10273,5132,5141,10.247542100652195
M5,128,0.05,0.3,5,1.0,4.0,all,9956,19.92,0.9954,96.82,-90.14,47410,20.08,1.0053,99.99,-99.93,57366,28724,28642,13.013223860823484
M5,128,0.1,0.3,10,1.0,2.0,asian,691,35.75,1.1126,20.08,53.56,3456,33.45,1.0052,62.69,-20.06,4147,2074,2073,3.9499879430913913
M5,128,0.1,0.3,10,1.0,2.0,all,1973,34.31,1.0448,36.56,46.4,10153,33.45,1.0052,79.17,-48.34,12126,6067,6059,6.251187530925284
M5,128,0.05,0.3,10,1.5,3.0,london,930,25.59,1.0318,41.13,8.35,4503,24.98,1.0051,82.38,-39.07,5433,2714,2719,34.20629486471563
M5,64,0.1,0.3,5,1.5,2.0,london,3805,32.83,0.9785,78.81,-60.35,19256,33.44,1.0048,84.46,-72.64,23061,11554,11507,21.81649971813885
